drug_a,drug_b,targets_a,targets_b,union_targets,n_union_targets,n_target_classes,target_classes,n_pathways_union,covered_pathways,complementarity,combined_proximity,combo_score,both_priority,safety_a,safety_b
FENOLDOPAM,LEVOSULPIRIDE,DRD1,DRD3,DRD1;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.7455,0.4086,False,nan,nan
FENOLDOPAM,NAFADOTRIDE,DRD1,DRD3,DRD1;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.7455,0.4086,False,nan,nan
IOXIPRIDE,MAZAPERTINE,DRD3,DRD1,DRD1;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.7455,0.4086,False,nan,nan
LEVOSULPIRIDE,MAZAPERTINE,DRD3,DRD1,DRD1;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.7455,0.4086,False,nan,nan
MAZAPERTINE,NAFADOTRIDE,DRD1,DRD3,DRD1;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.7455,0.4086,False,nan,nan
5-OH-DPAT,ISOCLOZAPINE,DRD3,CHRM1;DRD3;DRD4,CHRM1;DRD3;DRD4,3,2,cholinergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.1194,0.408,False,nan,nan
ABAPERIDONE,ISOCLOZAPINE,DRD3,CHRM1;DRD3;DRD4,CHRM1;DRD3;DRD4,3,2,cholinergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.1194,0.408,False,nan,nan
CLEBOPRIDE,ISOCLOZAPINE,DRD3,CHRM1;DRD3;DRD4,CHRM1;DRD3;DRD4,3,2,cholinergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.1194,0.408,False,nan,nan
DIFLUOROBENZTROPINE,ISOCLOZAPINE,DRD3,CHRM1;DRD3;DRD4,CHRM1;DRD3;DRD4,3,2,cholinergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.1194,0.408,False,nan,nan
IOXIPRIDE,ISOCLOZAPINE,DRD3,CHRM1;DRD3;DRD4,CHRM1;DRD3;DRD4,3,2,cholinergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.1194,0.408,False,nan,nan
ISOCLOZAPINE,LEVOSULPIRIDE,CHRM1;DRD3;DRD4,DRD3,CHRM1;DRD3;DRD4,3,2,cholinergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.1194,0.408,False,nan,nan
ISOCLOZAPINE,NAFADOTRIDE,CHRM1;DRD3;DRD4,DRD3,CHRM1;DRD3;DRD4,3,2,cholinergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.1194,0.408,False,nan,nan
ECOPIPAM,LISURIDE,DRD1,DRD1;DRD2;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6717,0.4068,False,nan,nan
(R)-SKF-38393,LISURIDE,DRD1,DRD1;DRD2;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6717,0.4068,False,nan,nan
A-86929,LISURIDE,DRD1,DRD1;DRD2;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6717,0.4068,False,nan,nan
ALPHA-PHENYL-GAMMA-BUTYROLACTONE,LISURIDE,DRD1,DRD1;DRD2;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6717,0.4068,False,nan,nan
DIHYDREXIDINE,LISURIDE,DRD1,DRD1;DRD2;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6717,0.4068,False,nan,nan
FENOLDOPAM,LISURIDE,DRD1,DRD1;DRD2;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6717,0.4068,False,nan,nan
LISURIDE,MAZAPERTINE,DRD1;DRD2;DRD3,DRD1,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6717,0.4068,False,nan,nan
HALOPERIDOL,BP-897,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,DRD1;DRD3,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,6,2,dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.0536,0.4063,False,nan,nan
ISOCLOZAPINE,LISURIDE,CHRM1;DRD3;DRD4,DRD1;DRD2;DRD3,CHRM1;DRD1;DRD2;DRD3;DRD4,5,2,cholinergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.0456,0.4061,False,nan,nan
HALOPERIDOL,ABT-724,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,DRD4,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,6,2,dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.0409,0.406,False,nan,nan
HALOPERIDOL,FAUC 113,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,DRD4,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,6,2,dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.0409,0.406,False,nan,nan
HALOPERIDOL,MEZILAMINE,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,DRD4,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,6,2,dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.0409,0.406,False,nan,nan
BROMOCRIPTINE,ECOPIPAM,DRD2;DRD3,DRD1,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6302,0.4058,False,nan,nan
BROMOCRIPTINE,(R)-SKF-38393,DRD2;DRD3,DRD1,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6302,0.4058,False,nan,nan
BROMOCRIPTINE,A-86929,DRD2;DRD3,DRD1,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6302,0.4058,False,nan,nan
BROMOCRIPTINE,ALPHA-PHENYL-GAMMA-BUTYROLACTONE,DRD2;DRD3,DRD1,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6302,0.4058,False,nan,nan
BROMOCRIPTINE,DIHYDREXIDINE,DRD2;DRD3,DRD1,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6302,0.4058,False,nan,nan
BROMOCRIPTINE,FENOLDOPAM,DRD2;DRD3,DRD1,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6302,0.4058,False,nan,nan
BROMOCRIPTINE,MAZAPERTINE,DRD2;DRD3,DRD1,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6302,0.4058,False,nan,nan
ECOPIPAM,ROPINIROLE,DRD1,DRD2;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6302,0.4058,False,nan,nan
ECOPIPAM,8-OH-DPAT,DRD1,DRD2;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6302,0.4058,False,nan,nan
ROPINIROLE,(R)-SKF-38393,DRD2;DRD3,DRD1,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6302,0.4058,False,nan,nan
ROPINIROLE,A-86929,DRD2;DRD3,DRD1,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6302,0.4058,False,nan,nan
ROPINIROLE,ALPHA-PHENYL-GAMMA-BUTYROLACTONE,DRD2;DRD3,DRD1,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6302,0.4058,False,nan,nan
ROPINIROLE,DIHYDREXIDINE,DRD2;DRD3,DRD1,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6302,0.4058,False,nan,nan
ROPINIROLE,FENOLDOPAM,DRD2;DRD3,DRD1,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6302,0.4058,False,nan,nan
ROPINIROLE,MAZAPERTINE,DRD2;DRD3,DRD1,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6302,0.4058,False,nan,nan
(R)-SKF-38393,8-OH-DPAT,DRD1,DRD2;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6302,0.4058,False,nan,nan
8-OH-DPAT,A-86929,DRD2;DRD3,DRD1,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6302,0.4058,False,nan,nan
8-OH-DPAT,ALPHA-PHENYL-GAMMA-BUTYROLACTONE,DRD2;DRD3,DRD1,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6302,0.4058,False,nan,nan
8-OH-DPAT,DIHYDREXIDINE,DRD2;DRD3,DRD1,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6302,0.4058,False,nan,nan
8-OH-DPAT,FENOLDOPAM,DRD2;DRD3,DRD1,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6302,0.4058,False,nan,nan
8-OH-DPAT,MAZAPERTINE,DRD2;DRD3,DRD1,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.6302,0.4058,False,nan,nan
BROMOCRIPTINE,ISOCLOZAPINE,DRD2;DRD3,CHRM1;DRD3;DRD4,CHRM1;DRD2;DRD3;DRD4,4,2,cholinergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.0041,0.4051,False,nan,nan
ROPINIROLE,ISOCLOZAPINE,DRD2;DRD3,CHRM1;DRD3;DRD4,CHRM1;DRD2;DRD3;DRD4,4,2,cholinergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.0041,0.4051,False,nan,nan
8-OH-DPAT,ISOCLOZAPINE,DRD2;DRD3,CHRM1;DRD3;DRD4,CHRM1;DRD2;DRD3;DRD4,4,2,cholinergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.0041,0.4051,False,nan,nan
ECOPIPAM,LOXAPINE,DRD1,DRD3;DRD4,DRD1;DRD3;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.4722,0.4018,False,nan,nan
(R)-SKF-38393,LOXAPINE,DRD1,DRD3;DRD4,DRD1;DRD3;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.4722,0.4018,False,nan,nan
A-86929,LOXAPINE,DRD1,DRD3;DRD4,DRD1;DRD3;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.4722,0.4018,False,nan,nan
ALPHA-PHENYL-GAMMA-BUTYROLACTONE,LOXAPINE,DRD1,DRD3;DRD4,DRD1;DRD3;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.4722,0.4018,False,nan,nan
DIHYDREXIDINE,LOXAPINE,DRD1,DRD3;DRD4,DRD1;DRD3;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.4722,0.4018,False,nan,nan
FENOLDOPAM,LOXAPINE,DRD1,DRD3;DRD4,DRD1;DRD3;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.4722,0.4018,False,nan,nan
LOXAPINE,MAZAPERTINE,DRD3;DRD4,DRD1,DRD1;DRD3;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.4722,0.4018,False,nan,nan
HALOPERIDOL,5-OH-DPAT,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,DRD3,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,6,2,dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.8581,0.4015,False,nan,nan
HALOPERIDOL,ABAPERIDONE,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,DRD3,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,6,2,dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.8581,0.4015,False,nan,nan
HALOPERIDOL,CLEBOPRIDE,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,DRD3,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,6,2,dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.8581,0.4015,False,nan,nan
HALOPERIDOL,DIFLUOROBENZTROPINE,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,DRD3,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,6,2,dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.8581,0.4015,False,nan,nan
HALOPERIDOL,IOXIPRIDE,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,DRD3,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,6,2,dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.8581,0.4015,False,nan,nan
HALOPERIDOL,LEVOSULPIRIDE,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,DRD3,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,6,2,dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.8581,0.4015,False,nan,nan
HALOPERIDOL,NAFADOTRIDE,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,DRD3,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,6,2,dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.8581,0.4015,False,nan,nan
ISOCLOZAPINE,LOXAPINE,CHRM1;DRD3;DRD4,DRD3;DRD4,CHRM1;DRD3;DRD4,3,2,cholinergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.8461,0.4012,False,nan,nan
ECOPIPAM,CI-1007,DRD1,DRD2;DRD3;DRD4,DRD1;DRD2;DRD3;DRD4,4,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.3979,0.3999,False,nan,nan
(R)-SKF-38393,CI-1007,DRD1,DRD2;DRD3;DRD4,DRD1;DRD2;DRD3;DRD4,4,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.3979,0.3999,False,nan,nan
A-86929,CI-1007,DRD1,DRD2;DRD3;DRD4,DRD1;DRD2;DRD3;DRD4,4,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.3979,0.3999,False,nan,nan
ALPHA-PHENYL-GAMMA-BUTYROLACTONE,CI-1007,DRD1,DRD2;DRD3;DRD4,DRD1;DRD2;DRD3;DRD4,4,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.3979,0.3999,False,nan,nan
CI-1007,DIHYDREXIDINE,DRD2;DRD3;DRD4,DRD1,DRD1;DRD2;DRD3;DRD4,4,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.3979,0.3999,False,nan,nan
CI-1007,FENOLDOPAM,DRD2;DRD3;DRD4,DRD1,DRD1;DRD2;DRD3;DRD4,4,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.3979,0.3999,False,nan,nan
CI-1007,MAZAPERTINE,DRD2;DRD3;DRD4,DRD1,DRD1;DRD2;DRD3;DRD4,4,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.3979,0.3999,False,nan,nan
HALOPERIDOL,LISURIDE,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,DRD1;DRD2;DRD3,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,6,2,dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.7843,0.3996,False,nan,nan
CI-1007,ISOCLOZAPINE,DRD2;DRD3;DRD4,CHRM1;DRD3;DRD4,CHRM1;DRD2;DRD3;DRD4,4,2,cholinergic;dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.7718,0.3993,False,nan,nan
BROMOCRIPTINE,HALOPERIDOL,DRD2;DRD3,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,6,2,dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.7428,0.3986,False,nan,nan
HALOPERIDOL,ROPINIROLE,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,DRD2;DRD3,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,6,2,dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.7428,0.3986,False,nan,nan
HALOPERIDOL,8-OH-DPAT,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,DRD2;DRD3,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,6,2,dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.7428,0.3986,False,nan,nan
APOMORPHINE,BUSPIRONE,DRD1;DRD2,DRD2,DRD1;DRD2,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.3378,0.3984,False,nan,nan
BUSPIRONE,DESMETHYLOLANZAPINE,DRD2,DRD1;DRD2,DRD1;DRD2,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.3378,0.3984,False,nan,nan
APOMORPHINE,DESMETHYLOLANZAPINE,DRD1;DRD2,DRD1;DRD2,DRD1;DRD2,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.3158,0.3979,False,nan,nan
HALOPERIDOL,LOXAPINE,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,DRD3;DRD4,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,6,2,dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.5848,0.3946,False,nan,nan
HALOPERIDOL,CI-1007,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,DRD2;DRD3;DRD4,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,6,2,dopamine;serotonin,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.5105,0.3928,False,nan,nan
BUSPIRONE,BP-897,DRD2,DRD1;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.0762,0.3919,False,nan,nan
BUSPIRONE,ABT-724,DRD2,DRD4,DRD2;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.0635,0.3916,False,nan,nan
BUSPIRONE,FAUC 113,DRD2,DRD4,DRD2;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.0635,0.3916,False,nan,nan
BUSPIRONE,MEZILAMINE,DRD2,DRD4,DRD2;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.0635,0.3916,False,nan,nan
APOMORPHINE,BP-897,DRD1;DRD2,DRD1;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.0542,0.3914,False,nan,nan
BP-897,DESMETHYLOLANZAPINE,DRD1;DRD3,DRD1;DRD2,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.0542,0.3914,False,nan,nan
APOMORPHINE,ABT-724,DRD1;DRD2,DRD4,DRD1;DRD2;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.0415,0.391,False,nan,nan
APOMORPHINE,FAUC 113,DRD1;DRD2,DRD4,DRD1;DRD2;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.0415,0.391,False,nan,nan
APOMORPHINE,MEZILAMINE,DRD1;DRD2,DRD4,DRD1;DRD2;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.0415,0.391,False,nan,nan
ABT-724,DESMETHYLOLANZAPINE,DRD4,DRD1;DRD2,DRD1;DRD2;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.0415,0.391,False,nan,nan
DESMETHYLOLANZAPINE,FAUC 113,DRD1;DRD2,DRD4,DRD1;DRD2;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.0415,0.391,False,nan,nan
DESMETHYLOLANZAPINE,MEZILAMINE,DRD1;DRD2,DRD4,DRD1;DRD2;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,2.0415,0.391,False,nan,nan
BUSPIRONE,5-OH-DPAT,DRD2,DRD3,DRD2;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8807,0.387,False,nan,nan
BUSPIRONE,ABAPERIDONE,DRD2,DRD3,DRD2;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8807,0.387,False,nan,nan
BUSPIRONE,CLEBOPRIDE,DRD2,DRD3,DRD2;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8807,0.387,False,nan,nan
BUSPIRONE,DIFLUOROBENZTROPINE,DRD2,DRD3,DRD2;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8807,0.387,False,nan,nan
BUSPIRONE,IOXIPRIDE,DRD2,DRD3,DRD2;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8807,0.387,False,nan,nan
BUSPIRONE,LEVOSULPIRIDE,DRD2,DRD3,DRD2;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8807,0.387,False,nan,nan
BUSPIRONE,NAFADOTRIDE,DRD2,DRD3,DRD2;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8807,0.387,False,nan,nan
APOMORPHINE,5-OH-DPAT,DRD1;DRD2,DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8587,0.3865,False,nan,nan
APOMORPHINE,ABAPERIDONE,DRD1;DRD2,DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8587,0.3865,False,nan,nan
APOMORPHINE,CLEBOPRIDE,DRD1;DRD2,DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8587,0.3865,False,nan,nan
APOMORPHINE,DIFLUOROBENZTROPINE,DRD1;DRD2,DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8587,0.3865,False,nan,nan
APOMORPHINE,IOXIPRIDE,DRD1;DRD2,DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8587,0.3865,False,nan,nan
APOMORPHINE,LEVOSULPIRIDE,DRD1;DRD2,DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8587,0.3865,False,nan,nan
APOMORPHINE,NAFADOTRIDE,DRD1;DRD2,DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8587,0.3865,False,nan,nan
5-OH-DPAT,DESMETHYLOLANZAPINE,DRD3,DRD1;DRD2,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8587,0.3865,False,nan,nan
