gene,n_R282W,n_other_mut,median_R282W,median_other_mut,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
ZNF335,11,784,-0.5468131647518798,-0.6391681587445657,0.14294341829615656,-0.45218069902338476,0.7380675356156978,4918.0,0.4233864410007412,,0.9997541121077926,False
RREB1,11,784,-0.0894600141165229,-0.0864441358203912,0.14296781213016266,-0.4521563193464292,0.7380919436067545,4474.0,0.8309161451086556,,0.9997541121077926,False
UBIAD1,11,784,-0.4026188142768162,-0.32896557185154635,0.14298915891379807,-0.4521349849534594,0.7381133027810555,4579.0,0.7245741808564505,,0.9997541121077926,False
MVP,11,784,0.0408419510864343,0.0032248335303186,0.14303472009007656,-0.45208945022919234,0.7381588904093455,4804.0,0.515798674097381,,0.9997541121077926,False
SRGN,11,784,-0.0526966093869315,-0.060566924607724545,0.14306307238812904,-0.4520611143962348,0.738187259172493,4758.0,0.5558502389070848,,0.9997541121077926,False
DLG5,11,784,-0.2011968140657258,-0.1867346433795874,0.14311710835069774,-0.4520071098231298,0.7382413265245253,4532.0,0.771654632183859,,0.9997541121077926,False
MCOLN1,11,784,0.0470703260315078,0.07560350624381434,0.14315883062525916,-0.45196541179312544,0.7382830730436437,4490.0,0.8144562759680936,,0.9997541121077926,False
MTCH1,11,784,0.0293967234033883,-0.009241014965524201,0.14317021650141343,-0.4519540325344609,0.7382944655372878,4757.0,0.5567375003768557,,0.9997541121077926,False
EXO5,11,784,0.0099473210159886,-0.0112665266995541,0.14318322020439855,-0.4519410363898929,0.73830747679869,4841.0,0.4847053783551418,,0.9997541121077926,False
IFT56,11,784,0.0320453518780764,0.0176904605441361,0.14326123528080503,-0.4518630666742496,0.7383855372358596,4684.0,0.6233008560127575,,0.9997541121077926,False
IRF8,11,784,0.064650922648231,0.0727867081951265,0.1432623271657948,-0.4518619754242962,0.7383866297558858,4241.0,0.9257356518160219,,0.9997541121077926,False
TMPRSS11B,11,784,0.0650889805257099,0.0565590433047518,0.14335763998970402,-0.4517667180526322,0.7384819980320403,4594.0,0.7097555929622595,,0.9997541121077926,False
ALG10,11,784,-0.232810382709392,-0.1768148282215308,0.143539009706536,-0.45158545395711003,0.738663473370182,4459.0,0.8464150808690701,,0.9997541121077926,False
C17orf78,11,784,0.0672841401588668,0.05126855598973195,0.14354998436279356,-0.45157448569626746,0.7386744544218545,4673.0,0.6336227950947757,,0.9997541121077926,False
CST2,11,784,-0.0266383142356974,0.01906544153907075,0.14362613733747737,-0.4514983771127378,0.7387506517876925,4179.0,0.8609346899699235,,0.9997541121077926,False
STAMBP,11,784,-0.2957639567810515,-0.3222269624527826,0.14368615685265565,-0.4514383926007719,0.7388107063060831,4338.0,0.9731046198317308,,0.9997541121077926,False
PCDHA9,11,773,-0.0865960525029162,-0.0793530788599156,0.14370957216420135,-0.45147415700544724,0.7388933013338499,4447.0,0.7937382288132341,,0.9997541121077926,False
NLRP10,11,784,0.0704235143000852,0.07418355393651345,0.1437280912361175,-0.4513964826820015,0.7388526651542365,4504.0,0.8001205175707631,,0.9997541121077926,False
CAMKK1,11,784,0.0634289672129019,0.03704095666203415,0.1437401209559356,-0.45138445998168886,0.73886470189356,4806.0,0.5140918923566533,,0.9997541121077926,False
PSPH,11,784,-0.0973858651667165,-0.1377060447669132,0.14374675316057067,-0.4513778316472868,0.7388713379684282,4760.0,0.5540777890791366,,0.9997541121077926,False
RFLNA,11,784,-0.0796634521847522,-0.06861692290670554,0.14386187425182298,-0.4512627777635674,0.7389865262672133,4375.0,0.934142420871032,,0.9997541121077926,False
SPATA45,11,784,-0.0186584679581,0.0356441980631532,0.1438655821645912,-0.4512590720163676,0.7389902363455501,4263.0,0.94887139219033,,0.9997541121077926,False
FOXO1,11,784,-0.1042039395813687,-0.1305615766208301,0.1440077671092079,-0.4511169701555149,0.7391325043739307,4562.0,0.7414939195085191,,0.9997541121077926,False
MMP2,11,784,-0.0067265587092383,0.0324005575211541,0.14405385523178907,-0.45107090898148794,0.739178619445066,4078.0,0.7575335365911264,,0.9997541121077926,False
DEFB129,11,784,-0.2051977926720065,-0.22593346523417174,0.14413706249827463,-0.450987750389622,0.7392618753861713,4810.0,0.5106871624492988,,0.9997541121077926,False
CLDN17,11,784,0.1307497677468951,0.13900754647656954,0.14416722129127274,-0.45095760924586553,0.739292051828411,4478.0,0.8267939170548797,,0.9997541121077926,False
TMEM64,11,784,-0.1497171265600595,-0.12202567309142509,0.1442874920138341,-0.45083740894371027,0.7394123929713784,4446.0,0.8598959539440277,,0.9997541121077926,False
PATE2,11,784,0.1462769751184302,0.13601453404600106,0.1443431400315801,-0.45078179352862524,0.7394680735917855,4854.0,0.4740268214947353,,0.9997541121077926,False
DYNC2I2,11,784,0.0537549121369427,0.02382501214660805,0.14436639454681693,-0.45075855264130066,0.7394913417349345,4805.0,0.5149449158740331,,0.9997541121077926,False
BIVM,11,784,0.0180076910881365,0.0194491901250116,0.14447343768442128,-0.45065157226280944,0.739598447631652,4720.0,0.5900422076372009,,0.9997541121077926,False
SEMA3F,11,784,-0.2055621186547146,-0.2282613014123534,0.14448782497666326,-0.45063719340934516,0.7396128433626716,4639.0,0.6659733024653187,,0.9997541121077926,False
KERA,11,784,0.1063494816636955,0.10431559961864065,0.1445010763235208,-0.45062394983572696,0.7396261024827686,4665.0,0.6411748537567525,,0.9997541121077926,False
TAS2R38,11,784,0.0163635681496797,-0.0139563059240615,0.1445203205618192,-0.4506047168873668,0.7396453580110052,4823.0,0.49970372074781455,,0.9997541121077926,False
NOP14,11,784,-0.9362473881813071,-0.981825072149246,0.14456227229196925,-0.4505627897740764,0.7396873343580149,4667.0,0.6392833144780318,,0.9997541121077926,False
SULT2B1,11,784,-0.2029498079134742,-0.19653608772929454,0.14462501962547714,-0.4505000792734154,0.7397501185243697,4610.0,0.6940693336696788,,0.9997541121077926,False
DEFA6,11,784,0.1614697554355064,0.1805464459866487,0.14466186264914846,-0.4504632578841409,0.7397869831824379,4302.0,0.9899785177215726,,0.9997541121077926,False
ANKDD1B,11,784,0.1244892252839531,0.1121820809031738,0.14471748677010784,-0.450407666436366,0.7398426399765817,4664.0,0.6421214987508734,,0.9997541121077926,False
NDUFS6,11,784,-0.0128023746081519,-0.008557406695614351,0.1447351937829895,-0.450389969827084,0.739860357393063,4731.0,0.5800453469388718,,0.9997541121077926,False
IL13RA1,11,784,0.0487592502909385,0.0405945073565632,0.1448731012389387,-0.4502521434410022,0.7399983459188796,4662.0,0.6440165329667202,,0.9997541121077926,False
XXYLT1,11,784,-0.1366492331043048,-0.1533336551542356,0.14487851061951879,-0.4502467372419379,0.7400037584809755,4843.0,0.48305408507408365,,0.9997541121077926,False
NR6A1,11,784,-0.0816914753089408,-0.06337130676142685,0.1448839608879289,-0.4502412901792119,0.7400092119550696,4278.0,0.9646717110057387,,0.9997541121077926,False
GPR37,11,784,0.1576814861150403,0.155164329337005,0.14500345973135803,-0.4501218616517136,0.7401287811144297,4748.0,0.5647537667338083,,0.9997541121077926,False
NCR2,11,784,-0.1521796166820103,-0.157558525158066,0.14503657913421597,-0.45008876174735,0.740161920015782,4637.0,0.6678965363765149,,0.9997541121077926,False
NUFIP1,11,784,-0.5459015399742286,-0.6137073773631085,0.14511146685626686,-0.45001391813060865,0.7402368518431424,5082.0,0.30896696275661684,,0.9997541121077926,False
TYR,11,784,0.0904164815402077,0.036898073892656105,0.14512834824373574,-0.44999704668861873,0.7402537431760903,4922.0,0.4203301841184194,,0.9997541121077926,False
CD1D,11,784,-0.0894716937658592,-0.15112567864779586,0.1453517820386832,-0.4497737446361481,0.7404773087135146,4672.0,0.6345647389197882,,0.9997541121077926,False
CELF2,11,784,-0.072831708954911,-0.053890933658787804,0.14538153450543922,-0.44974400972752193,0.7405070787384004,4626.0,0.6785130506420973,,0.9997541121077926,False
HELQ,11,784,-0.0422363505645521,-0.037958668440762094,0.14547977949655647,-0.4496458227402558,0.7406053817333687,4559.0,0.7444930442435265,,0.9997541121077926,False
RRP15,11,784,-0.7994295491818679,-0.8449144969149469,0.14550046254383273,-0.4496251519092447,0.7406260769969102,4826.0,0.49718700672367877,,0.9997541121077926,False
RAB19,11,784,0.0678262555906335,0.0414186562467903,0.145508493245978,-0.4496171259508329,0.740634112442789,4809.0,0.5115372385998426,,0.9997541121077926,False
NDRG2,11,784,-0.1035483637298433,-0.09026770378020654,0.14553940501809667,-0.4495862324407328,0.7406650424769262,4570.0,0.7335155395282109,,0.9997541121077926,False
PARP2,11,784,0.0103852254685647,-0.0019221464229904998,0.14561040149664417,-0.4495152779200813,0.7407360809133696,4784.0,0.5330267768653142,DDR,0.9997541121077926,False
MORC3,11,784,0.0239542342580546,0.03926800776346725,0.14565282867877333,-0.44947287582157197,0.7407785331791186,4542.0,0.7615601160600519,,0.9997541121077926,False
COBL,11,784,0.0638859505069503,0.058816409525293045,0.14578770068190572,-0.44933808360542926,0.7409134849692407,4538.0,0.7655931622761639,,0.9997541121077926,False
ZNF579,11,784,-0.0960130548485664,-0.08662441112939101,0.14580066091239496,-0.449325131045785,0.7409264528705749,4467.0,0.8381411853746394,,0.9997541121077926,False
HPGDS,11,784,-0.0325850228003714,-0.0575035089536473,0.14588642354336215,-0.44923941919281485,0.7410122662795391,4730.0,0.5809508635609804,,0.9997541121077926,False
MAU2,11,784,-0.4090916653314866,-0.5137774165004538,0.145956533773722,-0.44916935049522044,0.7410824180426644,4725.0,0.5854883411560856,,0.9997541121077926,False
CCDC182,11,784,-0.0321732993201686,-0.07010327974583891,0.1461306726712119,-0.44899531484260724,0.7412566601850311,4866.0,0.46428557246580127,,0.9997541121077926,False
GRN,11,784,-0.1579200518662106,-0.168577687452913,0.14617476690805722,-0.4489512467682393,0.7413007805843537,4574.0,0.7295370547951747,,0.9997541121077926,False
MON2,11,784,-0.1287346608284966,-0.1111691269133177,0.14621154276673298,-0.44891449273585626,0.7413375782693222,4442.0,0.8640523347195457,,0.9997541121077926,False
P2RY4,11,784,0.2101750566984852,0.1908416077865961,0.1462565438668459,-0.44886951835114547,0.7413826060848372,4571.0,0.7325202423354199,,0.9997541121077926,False
CRYL1,11,784,0.1012281117441775,0.08862045935580956,0.1463270686234951,-0.4487990354788358,0.741453172725826,4777.0,0.5391246408728578,,0.9997541121077926,False
IGF2BP1,11,784,-0.0393385126636878,-0.036038355547053605,0.14632831005518715,-0.4487977947846053,0.7414544148949795,4507.0,0.7970571334948777,,0.9997541121077926,False
OGDHL,11,784,-0.0304670664168012,-0.05409414387490295,0.14633485136569915,-0.4487912573600047,0.7414609600914029,4520.0,0.7838191333646403,,0.9997541121077926,False
DDX39B,11,784,-0.5691898745977454,-0.6563596259793982,0.14633757619617882,-0.4487885341482809,0.7414636865406385,5070.0,0.3165724383070293,,0.9997541121077926,False
EAF2,11,784,-0.0424488323315515,-0.04706477750478025,0.1464858101861488,-0.44864038826595376,0.7416120086382514,4424.0,0.8828010090080631,,0.9997541121077926,False
IL17D,11,784,-0.1076249216932068,-0.14841525016620677,0.14654868511246688,-0.4485775507383106,0.7416749209632444,4884.0,0.4498848813798395,,0.9997541121077926,False
CACNG5,11,784,0.0528495941768144,0.02303181264118525,0.14657892911301587,-0.4485473247329307,0.7417051829589624,5068.0,0.31785186045886016,,0.9997541121077926,False
CAMK2A,11,784,0.0278056761529703,0.016900946882996502,0.14665755320515342,-0.4484687474394706,0.7417838538497774,4651.0,0.6544803555876675,,0.9997541121077926,False
AFG2A,11,784,-0.7736156156414128,-0.8259002371233051,0.1466700587606154,-0.4484562493298854,0.7417963668511163,4922.0,0.4203301841184194,,0.9997541121077926,False
SERPINB4,11,784,0.1712974857777315,0.17708842244729794,0.14674994146567932,-0.44837641420240404,0.7418762971337627,4650.0,0.6554350271212603,,0.9997541121077926,False
KISS1,11,784,0.008326370307756,-0.06528120025252354,0.14677252474811514,-0.44835384437511033,0.7418988938713407,4976.0,0.38035386300968244,,0.9997541121077926,False
SECISBP2L,11,784,-0.0596293191962514,-0.07271494373574805,0.14681952962568084,-0.44830686750973575,0.7419459267610975,4707.0,0.6019579465052145,,0.9997541121077926,False
PCDHGA8,11,784,0.0169392046749436,-0.01472139354284915,0.14690458127329725,-0.4482218665707823,0.7420310291173768,4848.0,0.4789392513371371,,0.9997541121077926,False
GPR17,11,784,-0.0376137166991179,-0.10709912577103414,0.14695685838723138,-0.4481696206395688,0.7420833374140315,5088.0,0.3052098960882119,,0.9997541121077926,False
PRTN3,11,784,0.0696787395608238,0.032884546134421,0.14696674198589912,-0.4481597429376054,0.7420932269094036,4945.0,0.4030098193089713,,0.9997541121077926,False
SUSD2,11,784,-0.0712491941809218,-0.08328674716370879,0.14699422884683774,-0.44813227247782794,0.7421207301715035,4922.0,0.4203301841184194,,0.9997541121077926,False
CACNA1I,11,784,0.0156763965662225,-0.01404774785047675,0.14704080691991167,-0.4480857222044701,0.7421673360442935,4833.0,0.4913410311425077,,0.9997541121077926,False
GEN1,11,784,-0.0400224987519036,-0.05833899713931315,0.14707377456672321,-0.4480527742394329,0.7422003233728793,4617.0,0.687247119341978,,0.9997541121077926,False
EGR2,11,784,-0.0780921412127919,-0.10575214339910641,0.14707856782961004,-0.4480479838385044,0.7422051194977245,4691.0,0.6167704989353966,,0.9997541121077926,False
HDAC7,11,784,-0.1425418329357013,-0.14375001657346445,0.14717003413463373,-0.4479565721639912,0.7422966404332586,4445.0,0.8609346899699235,,0.9997541121077926,False
CAMTA1,11,784,0.0164736983338873,-0.00195348309328595,0.1472572275963792,-0.447869430812311,0.7423838860050693,4574.0,0.7295370547951747,,0.9997541121077926,False
HIC2,11,784,-0.030327981778264,-0.0688435267607515,0.1473058015049829,-0.4478208859466712,0.7424324889566369,5182.0,0.2503058806506736,,0.9997541121077926,False
OS9,11,784,-0.2434260455051475,-0.23453370474751817,0.1474976032178418,-0.4476291990080905,0.7426244054437741,4664.0,0.6421214987508734,,0.9997541121077926,False
GRAMD4,11,784,0.1422008092105577,0.12887230198593824,0.14755097886862956,-0.44757585532388866,0.7426778130611478,4571.0,0.7325202423354199,,0.9997541121077926,False
HSF4,11,784,-0.1713331543380129,-0.1131596252915784,0.14767945552738432,-0.44744745565700256,0.7428063667117712,3658.0,0.387575251786213,,0.9997541121077926,False
PLEKHA1,11,784,0.2357917934817106,0.2009236850308922,0.14775251668484973,-0.44737443831258833,0.7428794716822877,4692.0,0.6158400443221609,,0.9997541121077926,False
ICOS,11,784,0.0245148884463648,0.05107668471578305,0.14781663384343563,-0.44731035962139926,0.7429436273082706,4396.0,0.912092734258984,,0.9997541121077926,False
UBE2Q2,11,784,0.0364171526537934,0.02676162887839425,0.14783402053914088,-0.4472929833598015,0.7429610244380832,4713.0,0.5964448861015792,,0.9997541121077926,False
CUL4A,11,784,-0.004024649364707,0.0016356660811074,0.147860984620314,-0.4472660354627456,0.7429880047033737,4377.0,0.9320400029561764,,0.9997541121077926,False
TFAP2D,11,784,-0.1422218854037933,-0.11096815473936925,0.14791068081969383,-0.44721636909926454,0.7430377307386522,4260.0,0.9457135401665309,,0.9997541121077926,False
MAPK3,11,784,-0.0845818173891084,-0.08664479380252174,0.14798053661014035,-0.4471465552647954,0.743107628485076,4663.0,0.643068725587268,,0.9997541121077926,False
SIGLEC7,11,784,-0.0283552436863047,-0.0597132550567441,0.1480018230807468,-0.4471252815829603,0.7431289277444539,4860.0,0.46914221251102706,,0.9997541121077926,False
WDR6,11,784,-0.1824327363952867,-0.1556118097313324,0.14802627313917346,-0.44710084621623725,0.7431533924945842,4133.0,0.8134301685071346,,0.9997541121077926,False
DCTN2,11,784,-0.8624731386947517,-0.9090343820886111,0.1480856491402764,-0.44704150590345787,0.7432128041840107,4608.0,0.6960231292931307,,0.9997541121077926,False
VANGL1,11,784,-0.0935658207572464,-0.0795524033836777,0.14808642136890682,-0.44704073413907464,0.7432135768768883,4550.0,0.7535135259379759,,0.9997541121077926,False
ZIC5,11,784,-0.0405454726296952,-0.05821982061646515,0.1480962871030293,-0.44703087433623184,0.7432234485422904,4817.0,0.5047573671663117,,0.9997541121077926,False
PXMP4,11,784,-0.0084854674265321,-0.01921381133660615,0.1481690134584264,-0.4469581917161123,0.743296218632965,4545.0,0.7585395696098721,,0.9997541121077926,False
SPARC,11,784,0.0243805566083122,0.02621266832995485,0.14817624830260026,-0.44695096122391376,0.7433034578291142,4692.0,0.6158400443221609,,0.9997541121077926,False
NLRX1,11,784,0.1030032222216359,0.0703774143521804,0.14826485955575405,-0.446862403290318,0.7433921224018262,4805.0,0.5149449158740331,,0.9997541121077926,False
MICOS13,11,784,-0.2637976922189716,-0.2494538173255729,0.14834449179743003,-0.44678281899250016,0.7434718025873602,4088.0,0.7676120783739551,,0.9997541121077926,False
OFD1,11,784,0.1178205501856193,0.0859604387434401,0.14847665604591181,-0.44665073437241737,0.743604046464241,4737.0,0.5746261917716255,,0.9997541121077926,False
INTS12,11,784,-0.470035722800155,-0.470412493121802,0.14849073968672932,-0.44663665922111384,0.7436181385945725,4729.0,0.5818570412885765,,0.9997541121077926,False
ASIP,11,784,0.0630952115159489,0.0368092922502313,0.1486140383943676,-0.4465134348713985,0.7437415116601337,4755.0,0.5585140913574903,,0.9997541121077926,False
PCDHGA6,11,784,0.0375689873434812,0.0266401916301326,0.14867206601420488,-0.44645544226771317,0.743799574296123,4578.0,0.7255658379933768,,0.9997541121077926,False
APOC3,11,784,-0.0113811605298331,0.027222865023550202,0.1486765057500073,-0.44645100521158515,0.7438040167115998,4440.0,0.8661319441549262,,0.9997541121077926,False
MON1B,11,784,0.1107602185253498,0.06657769539839706,0.14884158739159326,-0.44628602326448996,0.7439691980476765,4968.0,0.3861243264714357,,0.9997541121077926,False
TM9SF4,11,784,-0.1177743966850264,-0.15747033012928605,0.14891072899265517,-0.44621692345161496,0.7440383814369254,4712.0,0.5973621314037261,,0.9997541121077926,False
KLK1,11,784,0.0425818769713654,0.007168219976235599,0.14891537142627329,-0.44621228382451184,0.7440430266770585,4706.0,0.6028790190951112,,0.9997541121077926,False
GLRX3,11,784,-0.2409104371478267,-0.2553703489622349,0.14906200585017454,-0.44606573809131994,0.744189749791669,4512.0,0.7919584556767708,,0.9997541121077926,False
RGMB,11,784,0.1112628564769284,0.0914910363292341,0.14911423328132623,-0.4460135422706091,0.7442420088332615,4830.0,0.49384191992266024,,0.9997541121077926,False
FADS3,11,784,0.0219879268346869,0.0110579004358937,0.14913863175260972,-0.44598915857019555,0.7442664220754149,4847.0,0.47976068381022263,,0.9997541121077926,False
SAGE1,11,784,0.0768226163012704,0.07308263815189955,0.14918129859526616,-0.44594651756391523,0.7443091147544476,4643.0,0.6621334278599491,,0.9997541121077926,False
ZNF709,11,784,0.1879873406713757,0.16261210176604965,0.1492056820761543,-0.4459221488514588,0.7443335130037674,4875.0,0.4570533673571492,,0.9997541121077926,False
BSG,11,784,-0.0736061074843874,-0.06640900727358981,0.14928935494952045,-0.44583852667489665,0.7444172365739375,4617.0,0.687247119341978,,0.9997541121077926,False
SPATA31G1,11,784,-0.0301863847460109,-0.031454637975871,0.1493612076819684,-0.44576671750019226,0.744489132864129,4579.0,0.7245741808564505,,0.9997541121077926,False
RSBN1,11,784,-0.0095781313732882,-0.024768858562813398,0.14936557633694744,-0.4457623514942052,0.7444935041681001,4765.0,0.5496588046108546,,0.9997541121077926,False
ZNF790,11,784,0.0550341131148772,0.01968372157043235,0.14941819952927912,-0.4457097602167319,0.7445461592752902,4904.0,0.4341852490313659,,0.9997541121077926,False
CCDC28B,11,784,-0.1527836924848197,-0.14940028984094011,0.14961731678435256,-0.44551076382381327,0.7447453973925183,4655.0,0.6506673301020842,,0.9997541121077926,False
CCDC175,11,784,0.0859379807452978,0.069403847144587,0.1496368444501358,-0.44549124801979034,0.744764936920062,4608.0,0.6960231292931307,,0.9997541121077926,False
TBC1D5,11,784,-0.0508242124654722,-0.0972099095375335,0.14965197920631323,-0.445476122458037,0.7447800808706635,4858.0,0.4707673150687034,,0.9997541121077926,False
UBD,11,784,0.0509393841475791,0.05600141015135325,0.14967394825358343,-0.44545416675870425,0.7448020632658712,4619.0,0.6853025540949931,,0.9997541121077926,False
LUM,11,784,0.0982376390129424,0.08265083900018219,0.14989313800723206,-0.44523511028748175,0.7450213863019458,4774.0,0.5417486703851109,,0.9997541121077926,False
ZNF740,11,784,0.0330040260809829,0.0231691094005822,0.14994869289642426,-0.4451795892104555,0.7450769750033039,4673.0,0.6336227950947757,,0.9997541121077926,False
C5AR1,11,784,0.0349936943656518,0.03872796751413715,0.15007403655172596,-0.44505432188861543,0.7452023949920674,4687.0,0.6204984635095996,,0.9997541121077926,False
PSG11,11,784,-0.2174063060390608,-0.161963154218835,0.15009386150016316,-0.4450345090192823,0.7452222320196086,4138.0,0.8185638731728845,,0.9997541121077926,False
LRRK2,11,784,-0.0321789536080847,-0.06941551343807935,0.1501517656096746,-0.44497664019918703,0.7452801714185362,5471.0,0.1255947052747199,,0.9997541121077926,False
RTKN,11,784,-0.103094940944309,-0.11921617196853004,0.15028228812847566,-0.44484619727670005,0.7454107735336514,4686.0,0.6214319850560428,,0.9997541121077926,False
ALDH16A1,11,784,-0.0120387968613629,-0.006632541823987001,0.15041451693621777,-0.44471404917632706,0.7455430830487626,4691.0,0.6167704989353966,,0.9997541121077926,False
CLDN11,11,784,-0.030730429815743,-0.055346498244841655,0.1504286533498164,-0.44469992139524983,0.7455572280948826,4856.0,0.4723955198914226,,0.9997541121077926,False
ZNF329,11,784,-0.0792738520289258,-0.0681736147540562,0.1504359049486384,-0.4446926742249931,0.7455644841222699,4653.0,0.6525727080536876,,0.9997541121077926,False
GLB1L,11,784,-0.0193309945478679,-0.0492036425204075,0.1504643537762904,-0.4446642427731561,0.7455929503257369,4558.0,0.7454936166774504,,0.9997541121077926,False
ZCWPW1,11,784,0.0700601292560106,0.04207952054717015,0.15051472632294824,-0.4446139010008171,0.7456433536467136,4702.0,0.6065696356061383,,0.9997541121077926,False
MTMR1,11,784,0.0469663768494871,0.038699556417962896,0.1506134465974744,-0.4445152410677688,0.7457421342627175,4729.0,0.5818570412885765,,0.9997541121077926,False
ELF3,11,784,-0.0165526770831358,-0.0227464201623546,0.15061470973639388,-0.4445139787011828,0.7457433981739706,4860.0,0.46914221251102706,,0.9997541121077926,False
ZNF32,11,784,0.0508230487652231,0.043692933025733405,0.15064664085373713,-0.4444820671099482,0.7457753488174225,4515.0,0.7889034994825757,,0.9997541121077926,False
LMAN2L,11,784,-0.0528079435821657,-0.0543387816803763,0.15065483287035222,-0.44447388010347755,0.7457835458441819,4657.0,0.64876423233972,,0.9997541121077926,False
STAG1,11,784,-0.0620067460645565,-0.12952646737116202,0.15068888196412109,-0.4444398518366669,0.7458176157649091,4780.0,0.5365069955490818,,0.9997541121077926,False
STARD4,11,784,0.0227290023627981,-0.0050026987585665,0.15081774485491395,-0.4443110678106086,0.7459465575204365,4836.0,0.48884695950898005,,0.9997541121077926,False
SPEN,11,784,0.0436173400427928,0.03888014557791675,0.1508229915629383,-0.44430582431502386,0.7459518074409005,4636.0,0.66885897269757,,0.9997541121077926,False
STIP1,11,784,-0.1700389275221553,-0.24027469465686807,0.1509000412132355,-0.44422882185333845,0.7460289042798095,4788.0,0.5295580130718388,Chaperone,0.9997541121077926,False
SH3GL1,11,784,-0.1711029673565841,-0.1426032117180439,0.15094468649300644,-0.44418420392733704,0.7460735769133499,4350.0,0.9604566789107979,,0.9997541121077926,False
ARPP19,11,784,-0.1648522730293332,-0.24352643291484882,0.1509718426679977,-0.4441570643946521,0.7461007497306474,4730.0,0.5809508635609804,,0.9997541121077926,False
NDUFA4,11,784,-0.3873226413391147,-0.3751308366441082,0.15098059673182226,-0.4441483156962789,0.7461095091599235,4565.0,0.7384987163537309,,0.9997541121077926,False
REEP3,11,784,0.0805457529684075,0.0784870555355508,0.15098176999739665,-0.44414714314983406,0.7461106831446274,4550.0,0.7535135259379759,,0.9997541121077926,False
MAPKAPK2,11,784,-0.0410689090862291,-0.04243229758248104,0.15104185565866607,-0.4440870943243354,0.7461708056416676,4532.0,0.771654632183859,,0.9997541121077926,False
EIF3G,11,784,-1.3982899771443948,-1.4513473470358802,0.1510944275533189,-0.4440345546711265,0.7462234097777644,4714.0,0.595528282740806,,0.9997541121077926,False
KDR,11,784,-0.0655487830064345,-0.1206500411689721,0.15111078190998187,-0.4440182103465986,0.7462397741665623,4813.0,0.5081413711238401,,0.9997541121077926,False
F9,11,784,0.0497765682620963,0.0188633651713434,0.15116390510556635,-0.44396511974548347,0.7462929299566161,4864.0,0.46590133585962823,,0.9997541121077926,False
NPM3,11,784,-0.261601623944327,-0.28291382157187644,0.1511746726939134,-0.4439543587651349,0.7463037041529617,4601.0,0.702877241529986,,0.9997541121077926,False
APPL1,11,784,-0.038507045438875,-0.0259533527962212,0.15119154112448632,-0.44393750068755367,0.7463205829365263,4477.0,0.8278240313951173,,0.9997541121077926,False
SDE2,11,784,-1.7916040924358634,-1.8737148055510695,0.15124496672882692,-0.44388410788077515,0.746374041338429,4876.0,0.4562537139692574,,0.9997541121077926,False
ZNF536,11,784,-0.0982813752686564,-0.11526391876159439,0.15126031859559047,-0.44386876544054593,0.7463894026317268,4844.0,0.4822295855007559,,0.9997541121077926,False
SSR3,11,784,-0.1249239430827519,-0.10394381872134265,0.15126352111813682,-0.44386556488457085,0.7463926071208444,4522.0,0.7817879549963819,,0.9997541121077926,False
NFKBIE,11,784,-0.4356674358910904,-0.3968654459650125,0.15127378143421016,-0.44385531086932445,0.7464028737377448,4320.0,0.9920882250941094,,0.9997541121077926,False
RRM2B,11,784,0.0309561025108751,0.00424793764002895,0.1514121920839735,-0.4437169852588566,0.7465413694268036,4640.0,0.6650125076144651,,0.9997541121077926,False
CD3D,11,784,-0.0939197450739439,-0.13036913920507626,0.15141326950200773,-0.4437159085030914,0.7465424475071069,4747.0,0.565647878903242,,0.9997541121077926,False
KDM2A,11,784,-0.4642595244037741,-0.5351018427668053,0.15143985099998883,-0.44368934334575993,0.7465690453457375,4832.0,0.49217390429769203,,0.9997541121077926,False
RBBP8NL,11,784,0.0238954673642935,-0.0268446575199149,0.15149496817559685,-0.4436342600618979,0.7466241964130915,4841.0,0.4847053783551418,,0.9997541121077926,False
ZNF550,11,784,0.0727153228980482,0.0511336187691745,0.1516139976237593,-0.44351530384743243,0.746743299094951,4810.0,0.5106871624492988,,0.9997541121077926,False
ST18,11,784,0.0587549849069424,0.03964144051315055,0.15163759022524423,-0.44349172576828855,0.7467669062187771,4719.0,0.5909549352669535,,0.9997541121077926,False
OSBPL9,11,784,-0.1685343980785017,-0.15513241812614947,0.15165087170420669,-0.44347845246568696,0.7467801958741003,4530.0,0.7736782440536356,,0.9997541121077926,False
AFAP1L1,11,784,-0.0008825226985253,-0.0367027045907663,0.15168129331294328,-0.4434480495878374,0.7468106362137239,4897.0,0.4396437896428509,,0.9997541121077926,False
GMDS,11,784,0.0950246830213654,0.094107303941636,0.15171627243004404,-0.4434130920123699,0.746845636872458,4568.0,0.7355074767118436,,0.9997541121077926,False
RNF34,11,784,-0.0240499714962129,-0.05246441577667135,0.15171877648159643,-0.4434105895031097,0.7468481424663025,4773.0,0.5426247611438485,,0.9997541121077926,False
ENOPH1,11,784,0.0625201203242554,0.05372247401072955,0.15174793578767837,-0.44338144815866504,0.7468773197340217,4680.0,0.6270458746768834,,0.9997541121077926,False
PARP9,11,784,0.0772084198008037,0.06315416549823549,0.1518571113686868,-0.44327233985861086,0.7469865625959844,4780.0,0.5365069955490818,,0.9997541121077926,False
TMEM167B,11,784,-0.0634813647886198,-0.06205560558718405,0.1518865626260839,-0.44324290675924227,0.7470160320114101,4642.0,0.6630925689502389,,0.9997541121077926,False
