gene,n_R273H,n_other_mut,median_R273H,median_other_mut,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
MCFD2,66,729,-0.067308375851346,-0.0757373440654063,0.064320554466373,-0.18763858453723295,0.316279693469979,25008.0,0.5946930367183515,,0.9987138705371611,False
CLIP4,66,729,0.11188710368496546,0.1196418367835703,0.06434687112053468,-0.18761228411754505,0.3163060263586144,24509.0,0.8004771719025896,,0.9987138705371611,False
NPM3,66,729,-0.2865919405239785,-0.2808888468250779,0.0643601349140408,-0.18759902850885363,0.31631929833693523,24135.0,0.9653977833715983,,0.9987138705371611,False
TADA2A,66,729,-0.5030745647840351,-0.5215122809940311,0.06436385292697329,-0.18759531279053326,0.3163230186444798,25265.0,0.4991011235772722,,0.9987138705371611,False
NUDC,66,729,-0.8035354598479783,-0.8380383562552767,0.0643902351232766,-0.1875689468800961,0.3163494171266493,25591.0,0.3906798882889754,,0.99034161319868,False
ARHGAP35,66,729,0.17862280803193265,0.1675680827553822,0.06444052653202048,-0.18751868653498344,0.3163997395990244,25355.0,0.46766545773791857,,0.9987138705371611,False
CHST10,66,729,-0.07089973389035506,-0.0769929569918259,0.0644607386148173,-0.1874984869434698,0.31641996417310436,24894.0,0.6396162147889535,,0.9987138705371611,False
DMRTC2,66,729,-0.13323380547384095,-0.1351879196618637,0.06449431295749633,-0.18746493335875017,0.31645355927374286,24635.0,0.7464992591755752,,0.9987138705371611,False
HDGFL3,66,729,-0.016356980511732948,-0.0419900409657032,0.06456153014951406,-0.18739775775748357,0.31652081805651167,25809.0,0.3268829216795328,,0.9842389214130154,False
KRTAP4-11,65,719,-0.4223883165498265,-0.4343358014785309,0.06459483495474522,-0.1892798756893489,0.31846954559883933,23482.0,0.9480157261255004,,0.9987138705371611,False
C11orf91,66,729,-0.0821517064242728,-0.087532373480734,0.0646044139161026,-0.1873549005479317,0.3165637283801369,24537.0,0.7883893193800062,,0.9987138705371611,False
CAT,66,729,0.0199731226275068,0.0184893293104035,0.06462399622781045,-0.1873353303690114,0.3165833228246323,24599.0,0.7618078665461823,,0.9987138705371611,False
KCNE2,66,729,0.02912411571757595,0.0336063615570202,0.06463732530450923,-0.18732200955283052,0.31659666016184895,24166.0,0.9515714756421759,,0.9987138705371611,False
TUBA1C,59,630,-0.8259504755490711,-0.8666796747336089,0.06464350760636339,-0.20222476409212703,0.3315117793048538,19467.0,0.5465319637605232,,0.9987138705371611,False
DAPL1,66,729,-0.00947446439600985,-0.0171017523249265,0.06465246847771021,-0.18730687576647637,0.3166118127218968,24778.0,0.6867247272318346,,0.9987138705371611,False
CD44,66,729,-0.00259605291215435,-0.009917686196739,0.06465817116241745,-0.1873011766172803,0.3166175189421152,24307.0,0.8889294274002965,,0.9987138705371611,False
TMPRSS13,66,729,-0.02047596426295475,-0.0266572817571867,0.06466138990187732,-0.18729795987348996,0.3166207396772446,24770.0,0.6900215782407522,,0.9987138705371611,False
MORC1,66,729,0.04952449821503915,0.0349485382540624,0.06470112155588979,-0.18725825286191394,0.31666049597369356,24715.0,0.7128439820652646,,0.9987138705371611,False
KIAA0753,66,729,0.03428725872739035,0.0289822757472261,0.0647032118990298,-0.1872561638156693,0.3166625876137289,24996.0,0.5993534431353139,,0.9987138705371611,False
PIM1,66,729,-0.026596329385922948,-0.026828274563892,0.06472552448601035,-0.1872338650745242,0.31668491404654486,25476.0,0.42718777350137627,,0.9961936479789312,False
B3GAT3,66,729,-0.24331560591685175,-0.2727923205920273,0.06474025327310921,-0.1872191454298307,0.31669965197604916,25976.0,0.2828715840137006,,0.9799401802452986,False
SHOC2,66,729,-0.18873757509769734,-0.203255827391105,0.06474656190955752,-0.18721284070989513,0.3167059645290102,25007.0,0.5950807709916034,,0.9987138705371611,False
KRTAP10-1,60,641,-0.25536496841558615,-0.2440736559383778,0.06478076135126574,-0.19984865430511062,0.32941017700764214,19192.0,0.980054564779931,,0.9992551490292529,False
VIL1,66,729,-0.0328285940454094,-0.0383675449049991,0.06478123165925487,-0.18717819249060025,0.31674065580911,25507.0,0.417155762751235,,0.9961936479789312,False
MYH8,66,729,0.03329656975822765,0.0285111660642334,0.06480591619682688,-0.18715352328949683,0.31676535568315056,24791.0,0.6813800564672974,,0.9987138705371611,False
ZNF19,66,729,0.00507589619045875,-0.00193284857731,0.0648346838007712,-0.1871247735661957,0.3167941411677381,25878.0,0.30818641764764143,,0.9842389214130154,False
ZNF260,66,729,0.0844532009698993,0.0791673044064108,0.06485168755341085,-0.18710778038605141,0.31681115549287314,25149.0,0.5412173816920354,,0.9987138705371611,False
FMN2,66,729,0.0597109338598938,0.0497254759125652,0.06486231799446529,-0.18709715655613962,0.3168217925450702,25136.0,0.5460455814011129,,0.9987138705371611,False
PDHA2,66,729,-0.0675563717167589,-0.0696811253096605,0.06487998285746545,-0.18707950268143242,0.3168394683963633,25457.0,0.4334052887007598,,0.9961936479789312,False
ALDH3A1,66,729,-0.0010893314794507003,0.0016213950022514,0.06492469656721495,-0.18703481679887446,0.31688420993330435,24834.0,0.6638163994458279,,0.9987138705371611,False
KHDC1L,66,729,-0.08868863511844499,-0.0882834966174112,0.06497083163375325,-0.18698871046418866,0.3169303737316952,24515.0,0.7978827842545071,,0.9987138705371611,False
AQP12B,66,729,-0.19899551103907304,-0.1823246611832452,0.06498018779807824,-0.18697936012915523,0.3169397357253117,23952.0,0.9533547847044588,,0.9987138705371611,False
METTL24,66,729,-0.0010977968840997,-0.0122047167417356,0.06500177205638584,-0.18695778932196744,0.31696133343473915,25362.0,0.4652673136333232,,0.9987138705371611,False
H1-7,66,729,-0.13714862397281347,-0.1318655379769441,0.06502695348344009,-0.186932623593402,0.31698653056028214,24266.0,0.9070906434352516,,0.9987138705371611,False
ABHD5,66,729,-0.0523140751377978,-0.0546903297694872,0.06503462050600141,-0.18692496135178777,0.31699420236379056,24202.0,0.9355336736046141,,0.9987138705371611,False
GABARAPL1,66,729,0.0152935322660677,0.0156859699439316,0.06508386179364602,-0.18687575078310592,0.3170434743703979,24064.0,0.9970969747240088,,0.9999420246284455,False
CERS5,66,729,0.002079204292420946,-0.0083053553749845,0.06509374077267538,-0.18686587796983423,0.317053359515185,25028.0,0.5869627122832684,,0.9987138705371611,False
CACNA1A,66,729,-0.08046006394657676,-0.0881037348468866,0.06510162335227096,-0.18685800031065666,0.31706124701519856,24708.0,0.7157676989175534,,0.9987138705371611,False
EMX1,66,729,-0.0853094270441905,-0.0940934256553579,0.0651057577330878,-0.18685386851081714,0.31706538397699274,24914.0,0.6316323485833952,,0.9987138705371611,False
PHPT1,66,729,0.0051490686282564,0.0059689319036207,0.06515549445972038,-0.1868041628462642,0.31711515176570493,24901.0,0.6368170485865121,,0.9987138705371611,False
HERC2,66,729,-0.10598719198477066,-0.1231500522406965,0.06516368061007709,-0.1867959818106772,0.3171233430308314,24820.0,0.6695151315124743,,0.9987138705371611,False
FUT6,66,729,-0.0137296062319616,-0.0272346767256665,0.06517190040038803,-0.18678776715680093,0.317131567957577,24966.0,0.6110761968463214,,0.9987138705371611,False
RXRA,66,729,-0.1001759527217097,-0.098180857198872,0.06517560914599609,-0.18678406072894943,0.3171352790209416,23907.0,0.9333081200425706,,0.9987138705371611,False
PRR7,66,729,-0.17931052592714414,-0.1909281941399682,0.06524998950429066,-0.18670972688202103,0.3172097058906024,24446.0,0.8278459759191439,,0.9987138705371611,False
ZDHHC15,66,729,-0.07071507788083545,-0.0800589632250596,0.06525941208763567,-0.18670031019457092,0.3172191343698423,25449.0,0.4360387675853782,,0.9975263002772922,False
GFRA3,66,729,-0.0071361712497788506,-0.0057993891821211,0.06529200400988923,-0.18666773867228537,0.3172517466920638,24804.0,0.6760513301921138,,0.9987138705371611,False
CCDC159,66,729,0.0835345836778108,0.0497902579882415,0.06538268647844181,-0.18657711301738006,0.3173424859742637,25809.0,0.3268829216795328,,0.9842389214130154,False
GIMAP2,66,729,0.14419804995022434,0.1220740763430541,0.06539075308323641,-0.18656905147022804,0.31735055763670084,25350.0,0.46938260310520463,,0.9987138705371611,False
MAGOHB,66,729,0.00978968256682725,0.0133104506507008,0.06543155305972569,-0.1865282770842811,0.3173913832037325,24739.0,0.7028520332824071,,0.9987138705371611,False
ACAA1,66,729,0.06614628136609291,0.0785613928941979,0.06546184266217604,-0.18649800649038328,0.31742169181473534,24316.0,0.8849502716016542,,0.9987138705371611,False
PCLO,66,729,0.08557459539609166,0.077819881927164,0.06552367194867227,-0.18643621603279664,0.31748355993014116,24570.0,0.7742082741196021,,0.9987138705371611,False
SAMD9L,66,729,-0.07765477482038524,-0.0817675313281829,0.06558511115369657,-0.18637481544801476,0.31754503775540793,24643.0,0.7431106491935976,,0.9987138705371611,False
CRISPLD2,66,729,0.01759939318681725,0.0055015215280315,0.06561788611242506,-0.18634206110619186,0.31757783333104195,25311.0,0.48289527892371187,,0.9987138705371611,False
TMEM178A,66,729,-0.0742703185611049,-0.0865579647655742,0.0656204669893396,-0.18633948185320098,0.3175804158318802,24900.0,0.6372166134900978,,0.9987138705371611,False
ARSF,66,729,0.14796278308995403,0.1259415170040094,0.0656294888064342,-0.18633046571326106,0.3175894433261295,26416.0,0.18677382314897362,,0.9628732338155198,False
MR1,66,729,0.028126697591877352,0.0272867161767812,0.0656438041992268,-0.18631615933031062,0.3176037677287642,24620.0,0.7528660856226812,,0.9987138705371611,False
UNC119,66,729,-0.19304371788027186,-0.2119229729178226,0.06564387058225962,-0.18631609298906265,0.3176038341535819,24983.0,0.6044208024842361,,0.9987138705371611,False
SDC1,66,729,-0.18208957216911245,-0.1908246142674183,0.06564487643883189,-0.18631508776563233,0.3176048406432961,24955.0,0.615399860087656,,0.9987138705371611,False
CPVL,66,729,0.0321300533181477,0.0174303859879699,0.06567904074394601,-0.1862809449711876,0.3176390264590796,25170.0,0.5334632951834273,,0.9987138705371611,False
VAT1L,66,729,-0.00915971440023965,-0.0083617483862205,0.06568526903097736,-0.18627472060684175,0.3176452586687965,24571.0,0.7737796930917505,,0.9987138705371611,False
SPHKAP,66,729,0.06892068768598705,0.0703125819821685,0.06569081506720448,-0.18626917806391952,0.31765080819832847,24942.0,0.6205269040217753,,0.9987138705371611,False
AGAP5,59,631,-0.6137057773114513,-0.6146078087303986,0.06572520124026056,-0.20112566870051585,0.33257607118103694,18818.0,0.8897299906479482,,0.9987138705371611,False
RPEL1,66,729,0.0854606896384473,0.082497908757096,0.06572662186313959,-0.18623339382885779,0.317686637555137,25248.0,0.5051625530641395,,0.9987138705371611,False
SPACA3,66,729,-0.03671484912205,-0.0341206153907176,0.06573959435100885,-0.18622042951762835,0.31769961821964604,24237.0,0.9199663487767747,,0.9987138705371611,False
MLF2,66,729,-0.0036567782792512,-0.0021199388486072,0.06578303880220347,-0.1861770124614907,0.3177430900658977,23885.0,0.9235221089510466,,0.9987138705371611,False
VENTX,66,729,-0.02083602144953105,-0.0174200405628905,0.06581588407282636,-0.18614418791434062,0.3177759560599933,24457.0,0.8230511977798342,,0.9987138705371611,False
LRRC7,66,729,0.03029819070652335,0.0191616319480876,0.06584297546833999,-0.18611711361971994,0.31780306455639995,25224.0,0.5137854365272834,,0.9987138705371611,False
MAP10,66,729,-0.06144828169521355,-0.0487569278609983,0.06588319283428276,-0.18607692165314862,0.3178433073217142,24155.0,0.956476132244355,,0.9987138705371611,False
SGO2,66,729,-0.0773571924785897,-0.0985331198146734,0.06592078144573058,-0.18603935679489578,0.3178809196863569,24584.0,0.7682144589555729,,0.9987138705371611,False
COA8,66,729,-0.1319858018127004,-0.1154032198217453,0.06592200410123278,-0.18603813491224797,0.3178821431147135,24148.0,0.9595981473397509,,0.9987138705371611,False
CCNT2,66,729,-0.09843882259267794,-0.116987375598164,0.06592428519365338,-0.18603585526177008,0.3178844256490769,25368.0,0.46321721421483897,,0.9987138705371611,False
FZD4,66,729,0.0932070301382996,0.0787250589325782,0.06593027378811786,-0.18602987045310224,0.31789041802933793,25519.0,0.41331000078657165,,0.9961936479789312,False
TSTD2,66,729,0.06552698575452401,0.0586825480442804,0.06593668149607104,-0.18602346679627638,0.3178968297884185,24848.0,0.658137045104688,,0.9987138705371611,False
ERI1,66,729,0.0065439618617311,-0.0031522641542867,0.06594057860545781,-0.18601957215094078,0.3179007293618564,24807.0,0.6748239131674449,,0.9987138705371611,False
RGS12,66,729,0.05870312826457285,0.0564593655402768,0.06594485024068215,-0.1860153032167387,0.317905003698103,24736.0,0.7040982652733307,,0.9987138705371611,False
NAA16,66,729,-0.08321016283656865,-0.0935785538542631,0.06598736738238911,-0.18597281296882726,0.31794754773360545,24979.0,0.6059838495307974,,0.9987138705371611,False
CD74,66,729,0.0747418131606558,0.0717938445828151,0.06598835627986371,-0.18597182469707613,0.31794853725680355,25049.0,0.5788963276655978,,0.9987138705371611,False
UGT1A5,66,729,0.0293179684515312,0.0334172962373954,0.06599520108887366,-0.1859649842193666,0.31795538639711396,24265.0,0.907534246788666,,0.9987138705371611,False
HS2ST1,66,729,-0.06765959958663785,-0.0745570125197006,0.0660106018599712,-0.18594959319530635,0.31797079691524877,25181.0,0.52942415936327,,0.9987138705371611,False
CITED1,66,729,-0.0017756841693436002,-0.0058213096587717,0.06601095700109375,-0.18594923827897689,0.31797115228116435,23827.0,0.8977818780651241,,0.9987138705371611,False
STX16,66,729,0.07183665870478054,0.0718847287428804,0.06604886303973767,-0.18591135624060734,0.3180090823200827,24607.0,0.7583976495408324,,0.9987138705371611,False
BTN3A1,66,729,0.0632982619449434,0.0519939305049371,0.06606828507662246,-0.1858919465061564,0.31802851665940135,25041.0,0.5819630930352588,,0.9987138705371611,False
KIF20B,66,729,-0.17515552677888285,-0.1967601432935979,0.06607592566405457,-0.1858843107594665,0.3180361620875756,24972.0,0.6087235246518556,,0.9987138705371611,False
KLHL33,66,729,-0.0008738084714860499,-0.0016664602520448,0.06607699144468651,-0.185883245654111,0.31803722854348404,24862.0,0.6524773501795768,,0.9987138705371611,False
GCN1,66,729,-0.47929377302378984,-0.4940163660444775,0.06608988273871362,-0.1858703625288447,0.31805012800627197,24878.0,0.6460335570151394,,0.9987138705371611,False
TCEAL4,66,729,0.0909776108471111,0.0531995913091856,0.06615064801740696,-0.18580963577643206,0.31811093181124594,25832.0,0.32057054623579184,,0.9842389214130154,False
CETP,66,729,-0.01801623076942475,-0.0269875178913965,0.06618300523924024,-0.185777299084104,0.3181433095625845,24694.0,0.7216276165528797,,0.9987138705371611,False
PRSS22,66,729,-0.011080851876002749,-0.008124027596701,0.06620497556490909,-0.1857553427035463,0.31816529383336445,24849.0,0.6577321258953577,,0.9987138705371611,False
TNNI1,66,729,-0.05291236597918615,-0.0542632322775613,0.06623459730556916,-0.1857257397718662,0.3181949343830045,24571.0,0.7737796930917505,,0.9987138705371611,False
LRRC74A,66,729,0.0111726858240274,0.0050060024769709,0.06625051487684573,-0.1857098323112787,0.3182108620649702,24633.0,0.7473471810479693,,0.9987138705371611,False
JKAMP,66,729,-0.12670157498378976,-0.1426221668648981,0.066259249565122,-0.18570110317222507,0.31821960230246904,25133.0,0.547162805986464,,0.9987138705371611,False
ZNF517,66,729,0.0136148470130971,0.0060029399119978,0.06628061385705082,-0.18567975245629736,0.318240980170399,25443.0,0.4380199163479983,,0.9983647031951135,False
RECK,66,729,0.0204184085859307,0.0050799871372808,0.06637267267272233,-0.18558775218971973,0.3183330975351644,25044.0,0.5808121666494147,,0.9987138705371611,False
TPO,66,729,0.03570198683372165,0.0153342833191286,0.06638055230354728,-0.18557987757408806,0.3183409821811826,24883.0,0.6440252770538506,,0.9987138705371611,False
CA7,66,729,-0.14066910110194264,-0.1399893756394102,0.06639272114866424,-0.18556771647531445,0.3183531587726429,23923.0,0.940431640678719,,0.9987138705371611,False
TATDN2,66,729,-0.03597066782999865,-0.0350456172689545,0.06640516256674042,-0.18555528297856158,0.3183656081120424,24994.0,0.6001317833047266,,0.9987138705371611,False
XPOT,66,729,-0.4523415311539732,-0.5090477676807232,0.06640663319175152,-0.18555381328998036,0.31836707967348343,26453.0,0.1799547853886565,,0.9602076241739516,False
TRDMT1,66,729,0.048826274893681895,0.0485505741920196,0.0664283463353378,-0.18553211397479114,0.3183888066454667,25188.0,0.526861922024181,,0.9987138705371611,False
UGT2A3,66,729,-0.05695909847408405,-0.0841425790495387,0.06644094540801458,-0.1855195229281274,0.3184014137441566,24892.0,0.6404169221646323,,0.9987138705371611,False
MTMR2,66,729,0.06404818599484015,0.0467091857214153,0.06648380615185068,-0.18547668949935348,0.31844430180305483,25337.0,0.47386345375632277,,0.9987138705371611,False
RPA4,66,729,-0.024177383188988,-0.0403084426645322,0.06649166054746776,-0.18546884011123566,0.31845216120617115,25543.0,0.4056817575841808,,0.9938898203637035,False
CNTN3,66,729,-0.0246892876382611,-0.0301800749463839,0.06649797296711302,-0.18546253171644556,0.3184584776506716,25251.0,0.5040900784685841,,0.9987138705371611,False
BCL11B,66,729,0.03076707104269955,0.0284610933726192,0.06650402612426674,-0.1854564824191976,0.3184645346677311,24374.0,0.8593806633736157,,0.9987138705371611,False
CSGALNACT2,66,729,0.0061426098508073,0.0082327379591662,0.06650743284674004,-0.18545307786923737,0.31846794356271746,24401.0,0.8475260099664284,,0.9987138705371611,False
E2F8,66,729,0.05736419578142475,0.0438428047851645,0.06653269171625864,-0.18542783511111283,0.3184932185436301,25683.0,0.36288445896563537,,0.9892831781972121,False
ZNF593,66,729,-0.29974400945579643,-0.3287861635425743,0.06653730605679457,-0.1854232237144992,0.3184978358280884,25325.0,0.47802040768222187,,0.9987138705371611,False
IL2RB,66,729,0.0149022149598066,0.0022947895693124,0.06653972086126489,-0.1854208104507414,0.31850025217327116,25321.0,0.47941047649224855,,0.9987138705371611,False
BLTP3A,66,729,-0.1657528676699023,-0.1908511940296163,0.06655981203801173,-0.1854007320948924,0.3185203561709159,25402.0,0.45169557822437145,,0.9987138705371611,False
VEZT,66,729,-0.4253981852939575,-0.4527714511152728,0.06658417057550357,-0.18537638910664406,0.31854473025765123,25093.0,0.5621663135572663,,0.9987138705371611,False
TBC1D8B,66,729,0.0204153870675699,0.0219980513596195,0.06658669156836827,-0.185373869723377,0.31854725286011354,24686.0,0.7249835171860699,,0.9987138705371611,False
STRADB,66,729,-0.06440733483677935,-0.0816191663366052,0.06658868032150843,-0.1853718822400543,0.3185492428830712,25449.0,0.4360387675853782,,0.9975263002772922,False
PANK1,66,729,0.014062498354064399,0.0221493944992387,0.06665196171590643,-0.18530864127058055,0.3186125647023934,23986.0,0.9685214422888399,,0.9987138705371611,False
PCTP,66,729,0.0080789795418708,0.0011319368807138,0.06667605928992049,-0.18528455910048336,0.31863667768032433,24873.0,0.6480444201193207,,0.9987138705371611,False
ZNF823,66,729,0.0885755803955588,0.0694155599317902,0.06671579871576377,-0.18524484508947442,0.31867644252100197,26235.0,0.22289446144651415,,0.9753460179864408,False
SMLR1,66,729,0.02452217995699955,0.0155843174684066,0.066734665408604,-0.1852259904678833,0.3186953212850913,25150.0,0.5408468668201366,,0.9987138705371611,False
PSPN,66,729,0.06808850682543136,0.0593120447425711,0.06673808845524407,-0.1852225696117357,0.31869874652222385,24111.0,0.9761093871386601,,0.9991789359355663,False
PEMT,66,729,-0.0020846594693958997,-0.0032517603376891,0.06674886591499404,-0.1852117990494833,0.3187095308794714,24611.0,0.7566942973971091,,0.9987138705371611,False
BORCS7,66,729,-0.1152882712751393,-0.1308951537944169,0.0667650743971704,-0.18519560094271698,0.31872574973705775,24850.0,0.657327307092602,,0.9987138705371611,False
RAB3GAP1,66,729,0.0032641714716308496,-0.0053000270777066,0.06680192258067923,-0.18515877635592182,0.3187626215172803,24898.0,0.6380160596698434,,0.9987138705371611,False
PLEKHM1,66,729,-0.3770181156414282,-0.3864071792109569,0.06685886600246506,-0.18510186942497137,0.31881960142990146,24340.0,0.8743536331251404,,0.9987138705371611,False
DDB2,66,729,-0.086822264858871,-0.0927994557887241,0.06688327295713625,-0.18507747812043351,0.318844024034706,25030.0,0.5861922464654076,,0.9987138705371611,False
HS3ST6,66,729,0.0384950256914741,0.0498946774455968,0.06689284208574667,-0.18506791512926127,0.31885359930075463,23853.0,0.9093089472497533,,0.9987138705371611,False
S100A5,66,729,-0.1211786981728132,-0.123379081286071,0.06691055131556806,-0.18505021726008386,0.31887131989122,24934.0,0.6236912187680217,,0.9987138705371611,False
MICB,66,729,-0.17605395257237375,-0.186780363671137,0.06693776113383444,-0.18502302490304068,0.31889854717070953,25306.0,0.48464282621608923,,0.9987138705371611,False
M1AP,66,729,-0.12053322317513926,-0.131311449389701,0.06693905956655341,-0.18502172730373598,0.31889984643684277,25344.0,0.47144777126256243,,0.9987138705371611,False
CFAP97D1,66,729,-0.22346448027494809,-0.2333322628913498,0.06698538320912564,-0.18497543340511294,0.31894619982336425,24739.0,0.7028520332824071,,0.9987138705371611,False
GBP4,66,729,-0.11661761201853404,-0.1308144644959055,0.06698801216721251,-0.18497280613567074,0.31894883047009576,24756.0,0.6958052146805953,,0.9987138705371611,False
CLPP,66,729,-0.15983922723326827,-0.1676512204038376,0.06699377293191204,-0.18496704907148437,0.3189545949353085,24800.0,0.6776892259556944,,0.9987138705371611,False
ELOC,66,729,-1.273687985455494,-1.2786252143615862,0.06710328343177008,-0.1848576089778402,0.31906417584138036,25004.0,0.5962446656784681,,0.9987138705371611,False
SLC2A1,66,729,-0.4317179556380538,-0.428621491049472,0.06710692033993984,-0.1848539744098748,0.31906781508975446,24901.0,0.6368170485865121,,0.9987138705371611,False
TTBK1,66,729,-0.10726247645766075,-0.1175710357420424,0.06714243162076473,-0.1848184859857977,0.31910334922732714,25166.0,0.534935923997071,,0.9987138705371611,False
SRMS,66,729,0.05645081979969055,0.0432458477903196,0.0671427380250573,-0.1848181797787741,0.31910365582888867,24635.0,0.7464992591755752,,0.9987138705371611,False
ZBTB11,66,729,-1.3182672068013814,-1.3326263247969528,0.06716026687924657,-0.1848006622114965,0.31912119596998967,25088.0,0.5640556348206514,,0.9987138705371611,False
UGT1A7,66,729,-0.007728109266664401,-0.0224658872206961,0.06720651569386836,-0.1847544431908436,0.31916747457858036,25340.0,0.4728273289417465,,0.9987138705371611,False
ATXN7L2,66,729,-0.07462985728586445,-0.0833580252173274,0.06722169651897889,-0.18473927214984928,0.319182665187807,24802.0,0.6768700870368434,,0.9987138705371611,False
NGF,66,729,-0.0860792185872302,-0.1132884254609338,0.06724835793258781,-0.18471262792499965,0.3192093437901753,25883.0,0.30685964644913355,,0.9842389214130154,False
TMSB4X,59,631,-0.1509076988653692,-0.1653429224537678,0.06727504037286189,-0.19957690468720538,0.3341269854329292,19190.0,0.6945291430546887,,0.9987138705371611,False
FGFRL1,66,729,0.0036164092609125,-0.0054374806676477,0.06728369383689978,-0.18467731481244018,0.3192447024862397,24896.0,0.6388159270298324,,0.9987138705371611,False
DEFB116,66,729,-0.01719567447243785,-0.0271182458196952,0.06728554438078761,-0.18467546546248798,0.3192465542240632,25404.0,0.4510229198121891,,0.9987138705371611,False
PRELID2,66,729,0.04019380528010855,0.022556730699622,0.06732968554219812,-0.18463135278984424,0.3192907238742405,25891.0,0.30474469343015187,,0.9842389214130154,False
FGD1,66,729,0.026056997196979348,0.032636982010423,0.06735264461814111,-0.18460840853910554,0.31931369777538776,24557.0,0.7797860457970903,,0.9987138705371611,False
SPATA19,66,729,0.1294604328728117,0.1119748770327936,0.06736653318741193,-0.18459452894045708,0.31932759531528093,25541.0,0.4063142138563336,,0.9940810709043414,False
TMCO4,66,729,-0.09522753961902225,-0.1110547380687271,0.06737830431019856,-0.1845827654220826,0.3193393740424797,25763.0,0.3397481576409578,,0.9854455216208369,False
EIF3D,66,729,-1.4740493058809523,-1.52658069244674,0.06739997972799618,-0.18456110401057157,0.3193610634665639,25181.0,0.52942415936327,,0.9987138705371611,False
ZNF174,66,729,-0.15937725846113235,-0.1733685584939578,0.06746065174361413,-0.18450047122412835,0.3194217747113566,25170.0,0.5334632951834273,,0.9987138705371611,False
TMEM81,66,729,-0.06118681777839925,-0.0587648427849087,0.06749882966402779,-0.18446231800679866,0.3194599773348542,24240.0,0.9186333472936519,,0.9987138705371611,False
TLR4,66,729,0.08625771774550581,0.0916736026672258,0.06750326439391587,-0.18445788614731545,0.31946441493514716,24606.0,0.758823671236233,,0.9987138705371611,False
EPHB1,66,729,-0.00608973358645115,-0.0053378603408882,0.06751810813293296,-0.1844430520173671,0.31947926828323303,23409.0,0.717022000554554,,0.9987138705371611,False
GFPT1,66,729,-0.5023995979504547,-0.4753131393725084,0.06753083892902187,-0.1844303294642197,0.31949200732226346,25000.0,0.5977981363544802,,0.9987138705371611,False
CHADL,66,729,-0.00775895562585265,-0.0251864110558804,0.06758474011063703,-0.18437646319978207,0.31954594342105613,25363.0,0.46492528053312665,,0.9987138705371611,False
SOCS1,66,729,-0.03209602622945805,-0.0338399227787446,0.06759246456926091,-0.18436874374734322,0.319553672885865,24454.0,0.8243582175180344,,0.9987138705371611,False
FEZF2,66,729,0.02315042684281565,0.0235915547148433,0.06760167057506924,-0.1843595437086508,0.31956288485878925,24236.0,0.9204107327729588,,0.9987138705371611,False
PHKA1,66,729,-0.09825775623091254,-0.0939345512001804,0.06763870172759696,-0.1843225365670505,0.3195999400222444,24155.0,0.956476132244355,,0.9987138705371611,False
LRRC37A2,59,631,-0.3415556767761377,-0.4073950441838148,0.0676614494510249,-0.19919076756165502,0.33451366646370484,20079.0,0.31736400550508914,,0.9842389214130154,False
PAH,66,729,0.06148722563906045,0.0511676133420938,0.0676831264964309,-0.18427814062049677,0.3196443936133586,24624.0,0.7511666005760158,,0.9987138705371611,False
ADORA2B,66,729,-0.016686618321620703,-0.0262376089592711,0.06771467853538637,-0.18424660906363338,0.31967596613440613,25227.0,0.5127034030930278,,0.9987138705371611,False
POM121C,65,719,-0.4681895222873559,-0.4637773859681373,0.0677429884892063,-0.18613373235299335,0.32161970933140593,23996.0,0.7194714687260685,,0.9987138705371611,False
ZNF91,66,729,-0.21739584867300915,-0.2253095036206512,0.06775877099758368,-0.1842025452401663,0.3197200872353336,25042.0,0.581579332518545,,0.9987138705371611,False
STOX1,66,729,-0.12522109624725974,-0.1390031248757421,0.0677761508574929,-0.18418517667386397,0.31973747838884975,25143.0,0.5434431298292397,,0.9987138705371611,False
DNAAF2,66,729,-0.0363669616395476,-0.0272390637369947,0.06778693712126804,-0.18417439742056724,0.3197482716631033,23953.0,0.9538006488143104,,0.9987138705371611,False
IFNA21,58,631,-0.0765620219338497,-0.1053958516371206,0.06781717604240046,-0.2011303283708919,0.3367646804556928,20258.0,0.17698885384114338,,0.9602076241739516,False
CLRN1,66,729,0.0636864456345417,0.0647973495641849,0.06781726137592538,-0.18414409288098416,0.3197786156328349,24451.0,0.8256657244751476,,0.9987138705371611,False
CAPZA2,66,729,-0.0567045046252353,-0.0468693711352482,0.06783309376364745,-0.18412827079006666,0.31979445831736153,23184.0,0.625275989071542,,0.9987138705371611,False
ZNF346,66,729,-0.02243754596534055,-0.0193318803437688,0.0678400492704817,-0.18412131980759883,0.31980141834856224,24535.0,0.7892510872105407,,0.9987138705371611,False
PPP2R5A,66,729,0.08735467555168386,0.0748766317115653,0.06784456167101893,-0.18411681034250243,0.3198059336845403,24941.0,0.620922061107075,,0.9987138705371611,False
VASH1,66,729,-0.0319192574189968,-0.0190359936675555,0.06789233872420548,-0.18406906438158072,0.31985374182999166,24128.0,0.9685214422888399,,0.9987138705371611,False
NR6A1,66,729,-0.04354939111741305,-0.0642688915762496,0.0679017348743598,-0.18405967434881126,0.31986314409753086,25672.0,0.36614111779572667,,0.9892831781972121,False
ANXA9,66,729,-0.16958807084134014,-0.1601686383173781,0.06790581363801636,-0.1840555982409065,0.3198672255169392,24217.0,0.9288585937867809,,0.9987138705371611,False
