species,metabolite,correlation,p_value,fdr
C2likevirus_C2likevirus_unclassified,HILp_QI23088,0.31367456073338423,0.07083888205509595,0.08325896083835202
Megasphaera_Megasphaera_unclassified,HILp_QI2631,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_6_1_45,HILp_QI22022,0.31367456073338423,0.07083888205509595,0.08325896083835202
Collinsella_Collinsella_unclassified,C8p_QI29047,0.31367456073338423,0.07083888205509595,0.08325896083835202
Desulfovibrio_Desulfovibrio_desulfuricans,HILp_QI1873,0.31367456073338423,0.07083888205509595,0.08325896083835202
Blautia_Ruminococcus_obeum,HILp_QI18658,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Butyricimonas_Butyricimonas_synergistica,HILn_QI803,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Actinobacillus_Actinobacillus_unclassified,HILn_QI20695,0.31367456073338423,0.07083888205509595,0.08325896083835202
Coprobacter_Coprobacter_fastidiosus,HILp_QI8507,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_6_1_45,HILp_QI17463,0.31367456073338423,0.07083888205509595,0.08325896083835202
Peptostreptococcaceae_noname_Peptostreptococcaceae_noname_unclassified,HILp_QI23019,0.31367456073338423,0.07083888205509595,0.08325896083835202
Sutterella_Sutterella_wadsworthensis,HILp_QI13788,0.31367456073338423,0.07083888205509595,0.08325896083835202
Deinococcus_Deinococcus_unclassified,C8p_QI27026,0.31367456073338423,0.07083888205509595,0.08325896083835202
Lactobacillus_Lactobacillus_rhamnosus,HILp_QI23860,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Prevotella_Prevotella_disiens,C8p_QI21287,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Ruminococcus_Ruminococcus_bromii,HILp_QI19112,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Ruminococcaceae_noname_Ruminococcaceae_bacterium_D16,C8p_QI29208,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Citrobacter_Citrobacter_freundii,HILp_QI16434,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Lactobacillus_Lactobacillus_gasseri,C8p_QI17521,0.31367456073338423,0.07083888205509595,0.08325896083835202
Bifidobacterium_Bifidobacterium_bifidum,C8p_QI20974,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Lactobacillus_Lactobacillus_rhamnosus,HILp_TF24,0.31367456073338423,0.07083888205509595,0.08325896083835202
Phascolarctobacterium_Phascolarctobacterium_succinatutens,C18n_QI4868,0.31367456073338423,0.07083888205509595,0.08325896083835202
Bacteroides_Bacteroides_uniformis,HILn_QI4140,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Lachnospiraceae_noname_Lachnospiraceae_bacterium_3_1_57FAA_CT1,HILp_QI25192,0.31367456073338423,0.07083888205509595,0.08325896083835202
C2likevirus_C2likevirus_unclassified,C8p_QI19734,0.31367456073338423,0.07083888205509595,0.08325896083835202
Roseburia_Roseburia_inulinivorans,HILp_QI18133,0.31367456073338423,0.07083888205509595,0.08325896083835202
Gammaretrovirus_Porcine_type_C_oncovirus,HILp_QI21205,0.31367456073338423,0.07083888205509595,0.08325896083835202
Lactobacillus_Lactobacillus_acidophilus,C8p_QI28810,0.31367456073338423,0.07083888205509595,0.08325896083835202
Eggerthella_Eggerthella_unclassified,C8p_QI29102,0.31367456073338423,0.07083888205509595,0.08325896083835202
Peptostreptococcus_Peptostreptococcus_anaerobius,HILp_QI24171,0.31367456073338423,0.07083888205509595,0.08325896083835202
Eubacterium_Eubacterium_sp_3_1_31,C8p_QI26084,0.31367456073338423,0.07083888205509595,0.08325896083835202
Dorea_Dorea_formicigenerans,C8p_QI21367,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Eubacterium_Eubacterium_eligens,C8p_QI23674,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Clostridium_Clostridium_bolteae,HILp_QI17433,0.31367456073338423,0.07083888205509595,0.08325896083835202
Bifidobacterium_Bifidobacterium_catenulatum,HILp_QI13788,0.31367456073338423,0.07083888205509595,0.08325896083835202
Dorea_Dorea_longicatena,HILp_QI23692,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Clostridium_Clostridium_scindens,C8p_QI26084,0.31367456073338423,0.07083888205509595,0.08325896083835202
Bacteroides_Bacteroides_thetaiotaomicron,HILp_QI21896,0.31367456073338423,0.07083888205509595,0.08325896083835202
Dorea_Dorea_unclassified,C8p_QI27259,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Saccharomyces_Saccharomyces_cerevisiae,C8p_QI29208,0.31367456073338423,0.07083888205509595,0.08325896083835202
Erysipelotrichaceae_noname_Clostridium_ramosum,HILp_QI8262,0.31367456073338423,0.07083888205509595,0.08325896083835202
Bifidobacterium_Bifidobacterium_bifidum,C8p_QI18027,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Bacteroides_Bacteroides_plebeius,HILp_QI15787,0.31367456073338423,0.07083888205509595,0.08325896083835202
Flavonifractor_Flavonifractor_plautii,HILp_QI23876,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_2_2_44A,C8p_QI28519,0.31367456073338423,0.07083888205509595,0.08325896083835202
Haemophilus_Haemophilus_parainfluenzae,C18n_QI3052,0.31367456073338423,0.07083888205509595,0.08325896083835202
Bilophila_Bilophila_wadsworthia,C8p_QI25810,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Alistipes_Alistipes_putredinis,C8p_QI12592,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Blautia_Blautia_producta,C8p_QI25628,0.31367456073338423,0.07083888205509595,0.08325896083835202
Campylobacter_Campylobacter_concisus,HILp_QI15608,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Streptococcus_Streptococcus_mitis_oralis_pneumoniae,HILp_QI25245,0.31367456073338423,0.07083888205509595,0.08325896083835202
Lachnospiraceae_noname_Lachnospiraceae_bacterium_7_1_58FAA,C8p_QI21746,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Streptococcus_Streptococcus_mitis_oralis_pneumoniae,C8p_QI15937,0.31367456073338423,0.07083888205509595,0.08325896083835202
Bacteroides_Bacteroides_fragilis,C8p_QI10968,0.31367456073338423,0.07083888205509595,0.08325896083835202
Collinsella_Collinsella_aerofaciens,C8p_QI27459,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Coprococcus_Coprococcus_catus,C8p_QI12589,0.31367456073338423,0.07083888205509595,0.08325896083835202
Bacteroides_Bacteroides_ovatus,HILp_QI22657,0.31367456073338423,0.07083888205509595,0.08325896083835202
Bifidobacterium_Bifidobacterium_breve,C8p_QI15043,0.31367456073338423,0.07083888205509595,0.08325896083835202
Megamonas_Megamonas_unclassified,HILp_QI10719,0.31367456073338423,0.07083888205509595,0.08325896083835202
Streptococcus_Streptococcus_thermophilus,C8p_QI28504,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Turicibacter_Turicibacter_unclassified,C8p_QI29880,-0.31367456073338423,0.07083888205509595,0.08325896083835202
Clostridium_Clostridium_asparagiforme,HILp_QI17463,0.31336898395721924,0.07112875240190078,0.08326804066882573
Streptococcus_Streptococcus_sanguinis,HILn_QI740,0.31336898395721924,0.07112875240190078,0.08326804066882573
Lactobacillus_Lactobacillus_acidophilus,C18n_QI13297,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Lactobacillus_Lactobacillus_acidophilus,C18n_QI8349,0.31336898395721924,0.07112875240190078,0.08326804066882573
Oscillibacter_Oscillibacter_sp_KLE_1745,HILp_QI24700,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Escherichia_Escherichia_coli,HILp_QI23019,0.31336898395721924,0.07112875240190078,0.08326804066882573
Klebsiella_Klebsiella_pneumoniae,HILp_QI18719,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Rothia_Rothia_unclassified,HILp_QI13088,0.31336898395721924,0.07112875240190078,0.08326804066882573
Lactobacillus_Lactobacillus_acidophilus,C8p_QI11168,0.31336898395721924,0.07112875240190078,0.08326804066882573
Lactobacillus_Lactobacillus_gasseri,C8p_QI11168,0.31336898395721924,0.07112875240190078,0.08326804066882573
Oscillibacter_Oscillibacter_sp_KLE_1745,C8p_QI29123,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Clostridium_Clostridium_citroniae,C8p_QI19081,0.31336898395721924,0.07112875240190078,0.08326804066882573
Adlercreutzia_Adlercreutzia_equolifaciens,C8p_QI14968,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Mitsuokella_Mitsuokella_unclassified,HILp_QI20555,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Alistipes_Alistipes_unclassified,HILp_QI8350,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Odoribacter_Odoribacter_splanchnicus,HILp_QI18054,0.31336898395721924,0.07112875240190078,0.08326804066882573
Pantoea_Pantoea_unclassified,HILp_QI25116,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_3_1_53,C8p_QI15752,0.31336898395721924,0.07112875240190078,0.08326804066882573
Flavonifractor_Flavonifractor_plautii,HILp_QI13241,0.31336898395721924,0.07112875240190078,0.08326804066882573
Alistipes_Alistipes_unclassified,C8p_QI17913,0.31336898395721924,0.07112875240190078,0.08326804066882573
Bacteroides_Bacteroides_caccae,C8p_QI12592,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Acidaminococcus_Acidaminococcus_intestini,HILp_QI23021,0.31336898395721924,0.07112875240190078,0.08326804066882573
Ruminococcus_Ruminococcus_callidus,HILp_QI19596,0.31336898395721924,0.07112875240190078,0.08326804066882573
Siphoviridae_noname_Lactococcus_phage_936_sensu_lato,HILn_QI1931,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Streptococcus_Streptococcus_parasanguinis,C8p_QI27025,0.31336898395721924,0.07112875240190078,0.08326804066882573
Alistipes_Alistipes_finegoldii,HILp_QI11297,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Bacteroides_Bacteroides_salyersiae,HILp_QI23876,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Granulicella_Granulicella_unclassified,C8p_QI26084,0.31336898395721924,0.07112875240190078,0.08326804066882573
Eggerthella_Eggerthella_unclassified,HILp_QI18132,0.31336898395721924,0.07112875240190078,0.08326804066882573
Lachnospiraceae_noname_Lachnospiraceae_bacterium_8_1_57FAA,HILp_QI18886,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Alistipes_Alistipes_finegoldii,HILn_QI32559,0.31336898395721924,0.07112875240190078,0.08326804066882573
Dorea_Dorea_unclassified,C8p_QI1909,0.31336898395721924,0.07112875240190078,0.08326804066882573
Enterococcus_Enterococcus_faecalis,C8p_QI26256,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Prevotella_Prevotella_disiens,HILp_QI18606,0.31336898395721924,0.07112875240190078,0.08326804066882573
Prevotella_Prevotella_timonensis,HILp_QI10795,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Proteus_Proteus_mirabilis,C18n_QI4547,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Methanobrevibacter_Methanobrevibacter_smithii,C18n_QI13913,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Eubacterium_Eubacterium_rectale,C8p_QI15043,0.31336898395721924,0.07112875240190078,0.08326804066882573
Bifidobacterium_Bifidobacterium_adolescentis,HILp_QI15291,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Lachnospiraceae_noname_Lachnospiraceae_bacterium_5_1_57FAA,C8p_QI29764,0.31336898395721924,0.07112875240190078,0.08326804066882573
Peptostreptococcus_Peptostreptococcus_anaerobius,HILp_QI17524,0.31336898395721924,0.07112875240190078,0.08326804066882573
Streptococcus_Streptococcus_thermophilus,C8p_QI17368,0.31336898395721924,0.07112875240190078,0.08326804066882573
Prevotella_Prevotella_buccalis,HILp_QI18761,0.31336898395721924,0.07112875240190078,0.08326804066882573
Enterococcus_Enterococcus_casseliflavus,C8p_QI22589,0.31336898395721924,0.07112875240190078,0.08326804066882573
Collinsella_Collinsella_tanakaei,C18n_QI3052,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Granulicatella_Granulicatella_unclassified,C18n_QI13912,0.31336898395721924,0.07112875240190078,0.08326804066882573
Proteus_Proteus_mirabilis,C8p_QI11376,0.31336898395721924,0.07112875240190078,0.08326804066882573
Ruminococcaceae_noname_Ruminococcaceae_bacterium_D16,HILp_QI22521,0.31336898395721924,0.07112875240190078,0.08326804066882573
Bilophila_Bilophila_unclassified,HILp_QI16120,0.31336898395721924,0.07112875240190078,0.08326804066882573
Erysipelotrichaceae_noname_Clostridium_ramosum,C8p_QI22835,0.31336898395721924,0.07112875240190078,0.08326804066882573
Parabacteroides_Parabacteroides_unclassified,C8p_QI27525,0.31336898395721924,0.07112875240190078,0.08326804066882573
Paraprevotella_Paraprevotella_xylaniphila,C8p_QI19080,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Clostridium_Clostridium_nexile,HILp_QI10831,0.31336898395721924,0.07112875240190078,0.08326804066882573
Megasphaera_Megasphaera_micronuciformis,HILp_QI23713,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Clostridium_Clostridium_symbiosum,C8p_QI29655,0.31336898395721924,0.07112875240190078,0.08326804066882573
Bifidobacterium_Bifidobacterium_breve,HILp_QI22294,0.31336898395721924,0.07112875240190078,0.08326804066882573
Bilophila_Bilophila_wadsworthia,C8p_QI15911,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Bifidobacterium_Bifidobacterium_bifidum,C8p_QI25008,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Lachnospiraceae_noname_Lachnospiraceae_bacterium_1_1_57FAA,C8p_QI27796,0.31336898395721924,0.07112875240190078,0.08326804066882573
Collinsella_Collinsella_tanakaei,HILp_QI14369,0.31336898395721924,0.07112875240190078,0.08326804066882573
Streptococcus_Streptococcus_gordonii,HILp_QI12743,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Butyricimonas_Butyricimonas_synergistica,HILp_QI24535,0.31336898395721924,0.07112875240190078,0.08326804066882573
Escherichia_Escherichia_unclassified,C8p_QI13827,0.31336898395721924,0.07112875240190078,0.08326804066882573
Clostridium_Clostridium_scindens,C8p_QI19724,0.31336898395721924,0.07112875240190078,0.08326804066882573
Clostridium_Clostridium_leptum,HILp_QI8713,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Prevotella_Prevotella_disiens,C8p_QI15919,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Lactobacillus_Lactobacillus_rhamnosus,HILp_QI13328,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Butyricimonas_Butyricimonas_synergistica,HILp_QI25143,0.31336898395721924,0.07112875240190078,0.08326804066882573
Morganella_Morganella_morganii,C18n_QI4015,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Lactobacillus_Lactobacillus_rhamnosus,HILp_QI13140,0.31336898395721924,0.07112875240190078,0.08326804066882573
Streptococcus_Streptococcus_infantis,HILp_QI11726,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Lachnospiraceae_noname_Lachnospiraceae_bacterium_5_1_57FAA,C8p_QI29412,0.31336898395721924,0.07112875240190078,0.08326804066882573
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_5_2_54FAA,HILp_QI11300,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_21_3,C8p_QI22223,0.31336898395721924,0.07112875240190078,0.08326804066882573
Granulicella_Granulicella_unclassified,HILp_QI22820,0.31336898395721924,0.07112875240190078,0.08326804066882573
Prevotella_Prevotella_disiens,C8p_QI17406,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Morganella_Morganella_morganii,C18n_QI13811,0.31336898395721924,0.07112875240190078,0.08326804066882573
Holdemania_Holdemania_filiformis,C8p_QI18606,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Bacteroides_Bacteroides_uniformis,HILp_QI23898,-0.31336898395721924,0.07112875240190078,0.08326804066882573
Porphyromonas_Porphyromonas_asaccharolytica,HILp_QI24517,0.31336898395721924,0.07112875240190078,0.08326804066882573
Lachnospiraceae_noname_Lachnospiraceae_bacterium_2_1_58FAA,C18n_QI13902,0.3130634071810542,0.07141954762369743,0.08332200169811033
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_5_2_54FAA,C8p_QI19698,0.3127578304048892,0.07171126956821694,0.08332200169811033
Butyricimonas_Butyricimonas_synergistica,HILp_QI18133,0.3127578304048892,0.07171126956821694,0.08332200169811033
Bacteroides_Bacteroides_salyersiae,HILp_QI20640,0.3127578304048892,0.07171126956821694,0.08332200169811033
Coprobacillus_Coprobacillus_unclassified,C8p_QI26482,0.3127578304048892,0.07171126956821694,0.08332200169811033
Alistipes_Alistipes_sp_AP11,HILp_TF20,0.3130634071810542,0.07141954762369743,0.08332200169811033
Methanobrevibacter_Methanobrevibacter_smithii,C8p_QI28213,0.3130634071810542,0.07141954762369743,0.08332200169811033
Lactobacillus_Lactobacillus_casei_paracasei,C8p_QI18810,0.3127578304048892,0.07171126956821694,0.08332200169811033
Streptococcus_Streptococcus_lutetiensis,C8p_QI29441,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Porphyromonas_Porphyromonas_asaccharolytica,HILp_QI14075,0.3130634071810542,0.07141954762369743,0.08332200169811033
Alistipes_Alistipes_shahii,C18n_QI13811,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Blautia_Blautia_producta,HILp_QI378,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Campylobacter_Campylobacter_concisus,C8p_QI17430,0.3130634071810542,0.07141954762369743,0.08332200169811033
Ruminococcus_Ruminococcus_callidus,C8p_QI26993,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Parabacteroides_Parabacteroides_johnsonii,HILp_QI25242,0.3127578304048892,0.07171126956821694,0.08332200169811033
Streptococcus_Streptococcus_lutetiensis,HILp_QI16814,0.3127578304048892,0.07171126956821694,0.08332200169811033
Butyricimonas_Butyricimonas_synergistica,HILp_QI19716,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Alistipes_Alistipes_senegalensis,HILp_QI19479,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Blautia_Blautia_hydrogenotrophica,HILp_QI24700,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Alistipes_Alistipes_sp_HGB5,HILp_QI18884,0.3127578304048892,0.07171126956821694,0.08332200169811033
Peptostreptococcus_Peptostreptococcus_anaerobius,C8p_QI28795,0.3127578304048892,0.07171126956821694,0.08332200169811033
Alistipes_Alistipes_shahii,HILp_QI23445,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Clostridium_Clostridium_scindens,HILp_QI20994,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Blautia_Blautia_hydrogenotrophica,C8p_QI18270,0.3127578304048892,0.07171126956821694,0.08332200169811033
Streptococcus_Streptococcus_infantis,HILp_QI18028,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Bilophila_Bilophila_wadsworthia,HILp_QI23898,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Clostridium_Clostridium_scindens,HILp_QI13088,0.3127578304048892,0.07171126956821694,0.08332200169811033
Blautia_Blautia_hydrogenotrophica,C8p_QI27444,0.3127578304048892,0.07171126956821694,0.08332200169811033
Anaerotruncus_Anaerotruncus_unclassified,HILp_QI13706,0.3127578304048892,0.07171126956821694,0.08332200169811033
Porphyromonas_Porphyromonas_asaccharolytica,HILp_QI11512,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Eubacterium_Eubacterium_rectale,C8p_QI24265,0.3130634071810542,0.07141954762369743,0.08332200169811033
Clostridium_Clostridium_scindens,C8p_QI29259,0.3127578304048892,0.07171126956821694,0.08332200169811033
Alistipes_Alistipes_shahii,C8p_QI20937,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Pantoea_Pantoea_unclassified,HILp_QI23272,0.3130634071810542,0.07141954762369743,0.08332200169811033
Veillonella_Veillonella_atypica,HILp_QI17886,0.3127578304048892,0.07171126956821694,0.08332200169811033
Bifidobacterium_Bifidobacterium_catenulatum,C8p_QI28892,0.3130634071810542,0.07141954762369743,0.08332200169811033
Alistipes_Alistipes_sp_AP11,C8p_QI29443,0.3127578304048892,0.07171126956821694,0.08332200169811033
Ruminococcus_Ruminococcus_bromii,HILn_QI1296,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Bacteroides_Bacteroides_fragilis,C8p_QI21198,0.3130634071810542,0.07141954762369743,0.08332200169811033
Acidaminococcus_Acidaminococcus_intestini,HILp_QI11300,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Bilophila_Bilophila_wadsworthia,C8p_QI14531,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Lachnospiraceae_noname_Lachnospiraceae_bacterium_3_1_46FAA,C8p_QI5680,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Bacteroides_Bacteroides_fragilis,C8p_QI11637,0.3127578304048892,0.07171126956821694,0.08332200169811033
Roseburia_Roseburia_intestinalis,C8p_QI15041,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Bacteroides_Bacteroides_fragilis,C8p_QI27351,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Porphyromonas_Porphyromonas_uenonis,HILp_QI19905,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Porphyromonas_Porphyromonas_somerae,C8p_QI12592,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Morganella_Morganella_morganii,C8p_QI15043,0.3127578304048892,0.07171126956821694,0.08332200169811033
Siphoviridae_noname_Lactococcus_phage_936_sensu_lato,C8p_QI29621,0.3130634071810542,0.07141954762369743,0.08332200169811033
Bifidobacterium_Bifidobacterium_longum,C8p_QI29658,0.3130634071810542,0.07141954762369743,0.08332200169811033
Bacteroides_Bacteroides_clarus,HILp_QI19003,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Dorea_Dorea_longicatena,C8p_QI29451,0.3127578304048892,0.07171126956821694,0.08332200169811033
Faecalibacterium_Faecalibacterium_prausnitzii,HILp_TF25,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Lachnospiraceae_noname_Lachnospiraceae_bacterium_6_1_63FAA,HILn_QI598,0.3130634071810542,0.07141954762369743,0.08332200169811033
Parabacteroides_Parabacteroides_merdae,HILp_QI16158,0.3130634071810542,0.07141954762369743,0.08332200169811033
Bacteroides_Bacteroides_uniformis,HILp_QI20171,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Blautia_Ruminococcus_obeum,HILp_QI15411,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Lachnospiraceae_noname_Lachnospiraceae_bacterium_6_1_63FAA,C8p_QI21198,0.3127578304048892,0.07171126956821694,0.08332200169811033
Lachnospiraceae_noname_Lachnospiraceae_bacterium_1_1_57FAA,HILp_QI9316,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Streptococcus_Streptococcus_parasanguinis,HILp_QI8469,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Streptococcus_Streptococcus_mitis_oralis_pneumoniae,C18n_QI201,0.3130634071810542,0.07141954762369743,0.08332200169811033
Prevotella_Prevotella_copri,HILp_QI18658,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Prevotella_Prevotella_copri,HILn_QI30845,0.3127578304048892,0.07171126956821694,0.08332200169811033
Lactococcus_Lactococcus_lactis,C8p_QI29762,0.3127578304048892,0.07171126956821694,0.08332200169811033
Klebsiella_Klebsiella_oxytoca,C8p_QI12081,0.3127578304048892,0.07171126956821694,0.08332200169811033
Alistipes_Alistipes_finegoldii,HILp_QI25245,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Butyrivibrio_Butyrivibrio_unclassified,HILp_QI25289,0.3127578304048892,0.07171126956821694,0.08332200169811033
Prevotella_Prevotella_copri,HILp_QI13097,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Alistipes_Alistipes_finegoldii,HILn_QI26579,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Siphoviridae_noname_Propionibacterium_phage_PAD20,HILp_QI12857,0.3127578304048892,0.07171126956821694,0.08332200169811033
Holdemania_Holdemania_unclassified,C8p_QI18270,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Subdoligranulum_Subdoligranulum_sp_4_3_54A2FAA,HILp_QI18275,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Prevotella_Prevotella_disiens,HILp_QI19111,0.3130634071810542,0.07141954762369743,0.08332200169811033
Lactobacillus_Lactobacillus_rhamnosus,HILn_QI21377,0.3127578304048892,0.07171126956821694,0.08332200169811033
Parabacteroides_Parabacteroides_unclassified,C8p_QI16908,0.3127578304048892,0.07171126956821694,0.08332200169811033
Blautia_Ruminococcus_torques,HILn_QI608,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Prevotella_Prevotella_disiens,HILp_QI25249,0.3127578304048892,0.07171126956821694,0.08332200169811033
Ruminococcaceae_noname_Ruminococcaceae_bacterium_D16,HILp_QI23776,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Bacteroides_Bacteroides_dorei,HILp_TF39,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Bacteroides_Bacteroides_coprocola,C8p_QI18332,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Megasphaera_Megasphaera_micronuciformis,HILp_QI25194,0.3127578304048892,0.07171126956821694,0.08332200169811033
Holdemania_Holdemania_unclassified,C8p_QI11168,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Roseburia_Roseburia_unclassified,C18n_QI13732,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Streptococcus_Streptococcus_mitis_oralis_pneumoniae,C18n_QI13819,0.3127578304048892,0.07171126956821694,0.08332200169811033
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_2_2_44A,C8p_QI17414,0.3127578304048892,0.07171126956821694,0.08332200169811033
Clostridium_Clostridium_sp_KLE_1755,HILp_QI5364,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Bacteroides_Bacteroides_xylanisolvens,HILp_QI24700,0.3130634071810542,0.07141954762369743,0.08332200169811033
Eubacterium_Eubacterium_siraeum,C8p_QI26390,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Bacteroides_Bacteroides_thetaiotaomicron,HILp_QI22286,0.3127578304048892,0.07171126956821694,0.08332200169811033
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_2_2_44A,C8p_QI19280,0.3130634071810542,0.07141954762369743,0.08332200169811033
Bilophila_Bilophila_wadsworthia,C8p_QI19724,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Coprococcus_Coprococcus_catus,C8p_QI25628,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Paraprevotella_Paraprevotella_unclassified,HILp_QI24673,0.3127578304048892,0.07171126956821694,0.08332200169811033
Bacteroides_Bacteroides_dorei,HILp_QI23974,0.3130634071810542,0.07141954762369743,0.08332200169811033
Bacteroides_Bacteroides_thetaiotaomicron,C8p_QI26403,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_6_1_45,HILp_QI18234,0.3127578304048892,0.07171126956821694,0.08332200169811033
Lactobacillus_Lactobacillus_casei_paracasei,C8p_QI27445,0.3130634071810542,0.07141954762369743,0.08332200169811033
Siphoviridae_noname_Propionibacterium_phage_PAD20,HILp_QI21261,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Coprococcus_Coprococcus_catus,C8p_QI28453,-0.3130634071810542,0.07141954762369743,0.08332200169811033
