ModelID,OncotreeLineage,CDKN2A_status,RB1_status,MTAP_co_deleted,CCNE1_amplified,CDK2_response_score,CDK2_predicted_responder
ACH-000182,Ampulla of Vater,intact,intact,False,False,-0.8166611548079842,False
ACH-001481,Peripheral Nervous System,intact,intact,False,False,-0.8219871663346994,False
ACH-002283,Peripheral Nervous System,intact,lost,False,False,-0.8247630951597064,False
ACH-001379,Pancreas,unknown,intact,False,False,-0.8262828961898864,False
ACH-000915,Skin,intact,intact,False,False,-0.8263704150544631,False
ACH-000513,Kidney,unknown,intact,False,False,-0.8285671803002822,False
ACH-000355,Lung,intact,lost,False,False,-0.8304125407017116,False
ACH-000948,Esophagus/Stomach,intact,intact,False,False,-0.8370021069536565,False
ACH-002687,Eye,intact,intact,False,False,-0.8410719684101415,False
ACH-000906,Ovary/Fallopian Tube,intact,intact,False,False,-0.8429142973846904,False
ACH-001793,Soft Tissue,intact,intact,False,False,-0.8437027745854258,False
ACH-001758,Soft Tissue,unknown,intact,False,False,-0.8519126220156812,False
ACH-000407,Uterus,intact,intact,False,False,-0.8559103574865322,False
ACH-001422,Prostate,intact,intact,False,False,-0.8569628985674771,False
ACH-000960,Lymphoid,unknown,intact,False,False,-0.8631048613389898,False
ACH-003138,CNS/Brain,unknown,intact,False,False,-0.8643234111590312,False
ACH-000810,Skin,intact,intact,False,False,-0.865194063733885,False
ACH-000051,Soft Tissue,unknown,intact,False,False,-0.8658762395449905,False
ACH-001521,Skin,unknown,intact,False,False,-0.8685185739332407,False
ACH-000080,Myeloid,intact,intact,False,False,-0.8689917543365389,False
ACH-001453,Prostate,unknown,intact,False,False,-0.8755664406324184,False
ACH-000548,Head and Neck,intact,intact,False,False,-0.8761918729568156,False
ACH-001795,Soft Tissue,unknown,intact,False,False,-0.8785214634315378,False
ACH-002669,Bowel,intact,intact,False,False,-0.8969018752009051,False
ACH-002020,Cervix,intact,intact,False,False,-0.8978403614769893,False
ACH-000456,Thyroid,intact,intact,False,False,-0.897971213700194,False
ACH-002016,Eye,intact,intact,False,False,-0.9046387382255558,False
ACH-000492,Lymphoid,deleted,intact,True,False,-0.9057539419845981,False
ACH-001508,Head and Neck,intact,intact,False,False,-0.909552702898617,False
ACH-000898,Esophagus/Stomach,intact,intact,False,False,-0.9104777715341221,False
ACH-000453,Lymphoid,unknown,intact,False,False,-0.9114295550421276,False
ACH-000561,Esophagus/Stomach,unknown,intact,False,False,-0.9146308184554108,False
ACH-000936,Ovary/Fallopian Tube,intact,intact,False,False,-0.9156975907493634,False
ACH-002538,Bowel,intact,intact,False,False,-0.9166866842077968,False
ACH-001380,Pancreas,unknown,intact,False,False,-0.9175669004596714,False
ACH-000362,Myeloid,deleted,intact,False,False,-0.9332187091431532,False
ACH-000716,Thyroid,intact,intact,False,False,-0.9409597246419292,False
ACH-000801,Skin,intact,intact,False,False,-0.9409927763364117,False
ACH-000979,Prostate,intact,lost,False,False,-0.945044528316661,False
ACH-003111,Soft Tissue,intact,intact,False,False,-0.9467781592617039,False
ACH-000829,Lymphoid,intact,intact,False,False,-0.9528742996854425,False
ACH-000018,Bladder/Urinary Tract,intact,intact,False,False,-0.9584007431550993,False
ACH-001574,Myeloid,deleted,intact,False,False,-0.9591292258292872,False
ACH-000095,CNS/Brain,intact,intact,False,False,-0.9641006347682115,False
ACH-000949,Esophagus/Stomach,unknown,intact,False,False,-0.9676129908265226,False
ACH-000071,Fibroblast,unknown,intact,False,False,-0.9676401049913879,False
ACH-000491,Bowel,unknown,intact,False,False,-0.9688295065489593,False
ACH-000370,CNS/Brain,intact,lost,False,False,-0.9690121446689348,False
ACH-000760,CNS/Brain,intact,intact,False,False,-0.9696320588230212,False
ACH-003143,Kidney,unknown,intact,False,False,-0.9733328179459428,False
ACH-000518,Head and Neck,unknown,intact,False,False,-0.9773487303669912,False
ACH-002932,Bowel,unknown,intact,False,False,-0.9776415442174446,False
ACH-001953,Skin,intact,intact,False,False,-0.9778438337301666,False
ACH-001697,Head and Neck,deleted,intact,True,False,-0.9825169881275726,False
ACH-000986,Bowel,intact,intact,False,False,-0.9845965641127337,False
ACH-000128,CNS/Brain,intact,lost,False,False,-0.9902988841217168,False
ACH-000292,Lung,intact,intact,False,False,-0.9934955710039273,False
ACH-001428,Bone,intact,intact,False,False,-0.994911839664983,False
ACH-002680,CNS/Brain,deleted,intact,True,False,-0.9955432982863894,False
ACH-000436,Lymphoid,unknown,intact,False,False,-0.9986496936385665,False
ACH-000187,Lung,intact,lost,False,False,-1.0054154820620016,False
ACH-002648,Uterus,intact,intact,False,False,-1.0101720942190404,False
ACH-001459,Bowel,unknown,intact,False,False,-1.0129185999903594,False
ACH-001443,Thyroid,unknown,intact,False,False,-1.0130267682753924,False
ACH-000388,Lymphoid,unknown,intact,False,False,-1.013570051592975,False
ACH-000725,Breast,intact,intact,False,False,-1.0173933391887684,False
ACH-002664,Bowel,intact,intact,False,False,-1.0197004814814556,False
ACH-000412,Bowel,unknown,intact,False,False,-1.024254074353494,False
ACH-000851,Lung,unknown,intact,False,False,-1.024354597074028,False
ACH-002843,Soft Tissue,intact,intact,False,False,-1.0244877611009786,False
ACH-002659,Bowel,intact,intact,False,False,-1.0247667202204696,False
ACH-000382,Lung,intact,intact,False,False,-1.0283739094843845,False
ACH-000841,Lung,intact,lost,False,False,-1.0285325321876995,False
ACH-001119,Lymphoid,intact,intact,False,False,-1.0359924491806867,False
ACH-001053,CNS/Brain,intact,intact,False,False,-1.036667292111582,False
ACH-001994,Biliary Tract,intact,intact,False,False,-1.037409756280037,False
ACH-002794,Soft Tissue,intact,intact,False,True,-1.0389689672402234,False
ACH-000710,Bowel,unknown,intact,False,False,-1.0395927323964367,False
ACH-000528,Lung,intact,intact,False,False,-1.0437661582983184,False
ACH-002050,Other,intact,intact,False,False,-1.0478624538917019,False
ACH-000918,Lymphoid,unknown,intact,False,False,-1.0514505005362267,False
ACH-002431,Peripheral Nervous System,unknown,intact,False,False,-1.052095225750525,False
ACH-000506,Lung,intact,lost,False,False,-1.0527984346892223,False
ACH-000253,Bowel,intact,intact,False,False,-1.0548053483241486,False
ACH-000565,Bowel,unknown,intact,False,False,-1.057178953653034,False
ACH-000532,Bowel,intact,intact,False,False,-1.066647904940173,False
ACH-000392,Lung,unknown,intact,False,False,-1.0807869330334832,False
ACH-000510,Lung,intact,intact,False,False,-1.0878835890027647,False
ACH-000632,Skin,intact,intact,False,False,-1.0910427334055872,False
ACH-002290,Myeloid,deleted,intact,True,False,-1.0943768920318875,False
ACH-000651,Bowel,intact,intact,False,False,-1.095183313387038,False
ACH-000599,Pancreas,intact,intact,False,False,-1.0957140513193189,False
ACH-000235,Pancreas,intact,intact,False,False,-1.0981303124466808,False
ACH-002667,Bowel,intact,intact,False,False,-1.0981707742473998,False
ACH-001460,Bowel,unknown,intact,False,False,-1.1045924884221259,False
ACH-002922,Peripheral Nervous System,intact,intact,False,False,-1.1077117355632276,False
ACH-000991,Bowel,unknown,intact,False,False,-1.1125300081335492,False
ACH-001568,Skin,unknown,intact,False,False,-1.1153489974277118,False
ACH-002710,Peripheral Nervous System,intact,intact,False,False,-1.1168940115409074,False
ACH-001645,Skin,unknown,intact,False,False,-1.120275580746298,False
ACH-000005,Myeloid,deleted,intact,True,False,-1.1246347241148271,False
ACH-001046,Lung,intact,intact,False,False,-1.1251288325009008,False
ACH-000062,Lung,intact,intact,False,False,-1.128161827084948,False
ACH-001745,Soft Tissue,intact,intact,False,False,-1.1285421006898915,False
ACH-001036,Myeloid,deleted,intact,True,False,-1.130816081589599,False
ACH-002937,Kidney,unknown,intact,False,False,-1.1311178103254054,False
ACH-001184,Soft Tissue,intact,intact,False,False,-1.1346567970752555,False
ACH-000995,Lymphoid,unknown,intact,False,False,-1.151758624805506,False
ACH-003457,Skin,unknown,intact,False,False,-1.1613860505885092,False
ACH-001360,Cervix,unknown,intact,False,False,-1.1661083021036014,False
ACH-001756,Soft Tissue,unknown,intact,False,False,-1.1723474772829943,False
ACH-003137,CNS/Brain,unknown,intact,False,False,-1.1750959662377465,False
ACH-002401,Breast,intact,intact,False,False,-1.1766735321472916,False
ACH-002778,Bone,intact,intact,False,False,-1.1827960056688733,False
ACH-001367,Peripheral Nervous System,unknown,intact,False,False,-1.1843168335556278,False
ACH-003159,Hair,unknown,intact,False,False,-1.1852063820144945,False
ACH-001335,Cervix,unknown,intact,False,False,-1.1885402417461584,False
ACH-003160,Hair,unknown,intact,False,False,-1.1926775248791575,False
ACH-000316,Liver,intact,intact,False,False,-1.1932553335176643,False
ACH-002069,Bone,deleted,intact,True,False,-1.19368964514746,False
ACH-000773,Lymphoid,intact,intact,False,False,-1.1951788108155195,False
ACH-001382,Pancreas,unknown,intact,False,False,-1.1981597784834042,False
ACH-002676,Myeloid,deleted,intact,False,False,-1.2028909855725352,False
ACH-000594,Lung,intact,lost,False,False,-1.213499398857674,False
ACH-000105,Lymphoid,unknown,intact,False,False,-1.2264334911711101,False
ACH-000940,Uterus,intact,intact,False,False,-1.2342514239952818,False
ACH-000493,Liver,intact,intact,False,False,-1.2386414714717389,False
ACH-001435,Testis,intact,intact,False,False,-1.2506622433677945,False
ACH-000151,Lymphoid,deleted,intact,True,False,-1.259122933352616,False
ACH-000004,Myeloid,deleted,intact,True,False,-1.2632080144394144,False
ACH-001818,Bone,intact,intact,False,False,-1.2706387732707938,False
ACH-002043,Head and Neck,intact,intact,False,False,-1.2771073914352349,False
ACH-000715,Head and Neck,unknown,intact,False,False,-1.283830173671665,False
ACH-001498,Lymphoid,unknown,intact,False,False,-1.2938565054738502,False
ACH-000920,Myeloid,unknown,intact,False,False,-1.3054261498359239,False
ACH-000141,Biliary Tract,intact,intact,False,False,-1.3078229183997832,False
ACH-002077,Lung,intact,lost,False,False,-1.309617288110195,False
ACH-001693,Head and Neck,intact,intact,False,False,-1.3211372613668697,False
ACH-001841,Biliary Tract,unknown,intact,False,False,-1.3317296271374486,False
ACH-002019,Cervix,intact,intact,False,False,-1.3351816406764945,False
ACH-001336,Cervix,intact,intact,False,False,-1.3352000089723959,False
ACH-001656,Myeloid,intact,intact,False,False,-1.3389918588635454,False
ACH-001641,Head and Neck,intact,intact,False,False,-1.341458443880204,False
ACH-000021,Lung,intact,intact,False,False,-1.3478410201632234,False
ACH-002942,Soft Tissue,unknown,intact,False,False,-1.351643476961883,False
ACH-000637,Esophagus/Stomach,intact,intact,False,False,-1.3626576786902533,False
ACH-000500,Head and Neck,intact,intact,False,False,-1.3678458685210997,False
ACH-000520,Ovary/Fallopian Tube,deleted,intact,False,False,-1.3735524428828496,False
ACH-002787,Soft Tissue,intact,intact,False,False,-1.3755301332024137,False
ACH-001999,Pancreas,unknown,intact,False,False,-1.3759713212933504,False
ACH-001518,Uterus,unknown,intact,False,False,-1.3804111861455346,False
ACH-001804,Soft Tissue,intact,intact,False,False,-1.3906900450552557,False
ACH-001433,Soft Tissue,intact,intact,False,False,-1.3984985850224092,False
ACH-000720,Bladder/Urinary Tract,intact,lost,False,False,-1.3992477775481447,False
ACH-000466,Esophagus/Stomach,intact,intact,False,False,-1.411346987104142,False
ACH-003184,Soft Tissue,intact,lost,False,False,-1.4190436112880973,False
ACH-000903,Thyroid,intact,intact,False,False,-1.43863433253734,False
ACH-000145,Soft Tissue,intact,intact,False,False,-1.4457458626007436,False
ACH-000369,Myeloid,unknown,intact,False,False,-1.44780090110735,False
ACH-000698,Lung,intact,intact,False,False,-1.4483563038697742,False
ACH-001834,Biliary Tract,unknown,intact,False,False,-1.4533912601575727,False
ACH-000752,Lung,intact,lost,False,False,-1.4634038420455282,False
ACH-001799,Soft Tissue,intact,intact,False,False,-1.464496120573711,False
ACH-001802,Soft Tissue,intact,intact,False,False,-1.4650340130270152,False
ACH-001392,Breast,unknown,intact,False,False,-1.4663884510710858,False
ACH-003283,Fibroblast,intact,intact,False,False,-1.4693585169970336,False
ACH-003226,Bone,intact,intact,False,False,-1.4740103323279992,False
ACH-001145,Ovary/Fallopian Tube,unknown,intact,False,False,-1.4743158778200904,False
ACH-000754,Lymphoid,intact,intact,False,False,-1.479934780103045,False
ACH-001484,Lymphoid,unknown,intact,False,False,-1.480202945752949,False
ACH-000127,Bladder/Urinary Tract,intact,intact,False,False,-1.481039027272664,False
ACH-002041,Thyroid,intact,intact,False,False,-1.4814823523266702,False
ACH-001096,Soft Tissue,intact,intact,False,False,-1.4893852563406973,False
ACH-002662,Bowel,intact,intact,False,False,-1.4917479270154006,False
ACH-002660,Bowel,intact,intact,False,False,-1.4964029947321666,False
ACH-002170,Lung,intact,lost,False,False,-1.4997894511824246,False
ACH-000962,Ovary/Fallopian Tube,unknown,intact,False,False,-1.5035424924876981,False
ACH-000373,Myeloid,intact,intact,False,False,-1.5048023582777166,False
ACH-000494,Ovary/Fallopian Tube,intact,intact,False,False,-1.5069902387049177,False
ACH-001626,Head and Neck,unknown,intact,False,False,-1.508683396331942,False
ACH-000191,Thyroid,intact,intact,False,False,-1.5184690961545972,False
ACH-000339,Lung,unknown,intact,False,False,-1.5194413081952933,False
ACH-001019,Skin,intact,intact,False,False,-1.519550758399551,False
ACH-003269,Soft Tissue,unknown,intact,False,False,-1.5271383820484998,False
ACH-001712,Bone,intact,intact,False,False,-1.5277232891568946,False
ACH-002651,Myeloid,intact,intact,False,False,-1.528216375057608,False
ACH-000695,Lung,unknown,lost,False,False,-1.5290745580740632,False
ACH-002042,Head and Neck,intact,intact,False,False,-1.5322718866459617,False
ACH-000298,Lung,intact,lost,False,False,-1.5358751530001562,False
ACH-000429,Kidney,deleted,intact,False,False,-1.54039994785744,False
ACH-000884,Skin,unknown,intact,False,False,-1.5501671260764949,False
ACH-002399,Breast,intact,intact,False,False,-1.5562576242562183,False
ACH-000670,Lung,intact,intact,False,False,-1.5638353868815207,False
ACH-001674,Peripheral Nervous System,intact,intact,False,False,-1.5657957128250617,False
ACH-002467,Eye,unknown,intact,False,False,-1.5781152841046016,False
ACH-001086,Cervix,unknown,intact,False,False,-1.58990529363371,False
ACH-000847,Esophagus/Stomach,intact,intact,False,False,-1.5936003615573393,False
ACH-003161,Pancreas,unknown,intact,False,False,-1.5956771639944218,False
ACH-000559,Lung,intact,lost,False,False,-1.5995352351536598,False
ACH-000953,Lymphoid,deleted,intact,True,False,-1.5999035304924967,False
ACH-000777,Esophagus/Stomach,intact,intact,False,False,-1.6012777120378223,False
ACH-002806,CNS/Brain,intact,intact,False,False,-1.6040290094456875,False
ACH-001344,Peripheral Nervous System,intact,intact,False,False,-1.6060667309693786,False
ACH-001973,Skin,unknown,intact,False,False,-1.6075190659723273,False
ACH-002471,Bone,intact,lost,False,False,-1.608888639676376,False
ACH-001846,Biliary Tract,unknown,intact,False,False,-1.613299792945742,False
ACH-001611,CNS/Brain,intact,intact,False,False,-1.6199652385728134,False
ACH-001289,CNS/Brain,unknown,intact,False,False,-1.6204992371629867,False
ACH-000839,Bladder/Urinary Tract,intact,intact,False,False,-1.6244826553204277,False
ACH-000552,Bowel,intact,intact,False,False,-1.6311764157376614,False
ACH-001653,Esophagus/Stomach,unknown,intact,False,False,-1.6407728535206094,False
ACH-000683,Bowel,intact,intact,False,False,-1.6438314410448274,False
ACH-000069,Lymphoid,unknown,intact,False,False,-1.6574293603278485,False
ACH-002490,Lung,intact,lost,False,False,-1.6915367296572152,False
ACH-000490,Cervix,intact,intact,False,False,-1.7056625212664975,False
ACH-000484,Kidney,intact,intact,False,False,-1.7106115520761294,False
ACH-002543,Bowel,intact,intact,False,False,-1.7183515704174004,False
ACH-000545,Bladder/Urinary Tract,intact,intact,False,False,-1.7184923936279444,False
ACH-000964,Lymphoid,deleted,intact,True,False,-1.7305844209420778,False
ACH-000541,Lymphoid,intact,intact,False,False,-1.7405098680785258,False
ACH-000743,Lung,unknown,lost,False,False,-1.7434427642146273,False
ACH-000843,Lung,intact,intact,False,False,-1.7452390561716478,False
ACH-001201,CNS/Brain,intact,intact,False,False,-1.7543623673819315,False
ACH-001686,Lymphoid,unknown,intact,False,False,-1.7567072893089966,False
ACH-000735,Head and Neck,intact,intact,False,False,-1.759173222346577,False
ACH-001540,Soft Tissue,unknown,intact,False,False,-1.7681143298554416,False
ACH-001111,Lymphoid,intact,intact,False,False,-1.7787330517561322,False
ACH-003284,Fibroblast,intact,intact,False,False,-1.7843403963280264,False
ACH-001692,Head and Neck,unknown,intact,False,False,-1.7860566808255927,False
ACH-001852,Biliary Tract,unknown,intact,False,False,-1.7926720908372744,False
ACH-003125,Soft Tissue,intact,intact,False,False,-1.7934180568034286,False
ACH-002055,Lymphoid,intact,intact,False,False,-1.794083188827964,False
ACH-001054,CNS/Brain,intact,intact,False,False,-1.799314919153788,False
ACH-000348,Skin,intact,intact,False,False,-1.8032902187678972,False
ACH-000556,Cervix,unknown,intact,False,False,-1.8111756097537466,False
ACH-000045,Myeloid,intact,intact,False,False,-1.8180446771758088,False
ACH-003135,CNS/Brain,unknown,intact,False,False,-1.8299954101678462,False
ACH-000325,Esophagus/Stomach,intact,intact,False,False,-1.8458411661933192,False
ACH-003120,Lung,intact,lost,False,False,-1.8499259891587332,False
ACH-000077,Lymphoid,intact,intact,False,False,-1.8564607516679559,False
ACH-000680,Bowel,intact,intact,False,False,-1.876916883479975,False
ACH-002703,Esophagus/Stomach,intact,intact,False,False,-1.884115747310038,False
ACH-000546,Head and Neck,unknown,intact,False,False,-1.884117863288183,False
ACH-000064,Lung,unknown,intact,False,False,-1.886645945372735,False
ACH-001684,Myeloid,intact,intact,False,False,-1.8940239638069234,False
ACH-000747,Lung,intact,intact,False,False,-1.8968129107009548,False
ACH-003474,Head and Neck,unknown,intact,False,False,-1.9073410157829764,False
ACH-001134,Lymphoid,intact,intact,False,False,-1.9114360192997681,False
ACH-000395,Lung,intact,intact,False,False,-1.9123255283206726,False
ACH-000101,Lymphoid,deleted,intact,True,False,-1.913605739803777,False
ACH-002024,Bowel,intact,lost,False,False,-1.9174066956806297,False
ACH-001828,Lymphoid,intact,intact,False,False,-1.9204157854441473,False
ACH-001652,Cervix,unknown,intact,False,False,-1.932611647559459,False
ACH-000714,Lymphoid,intact,intact,False,False,-1.9347128175271817,False
ACH-001020,CNS/Brain,intact,intact,False,False,-1.9478724235630587,False
ACH-000858,Lung,intact,intact,False,False,-1.9495931534129214,False
ACH-000836,Head and Neck,intact,intact,False,False,-1.9498172241000344,False
ACH-000178,Pancreas,unknown,intact,False,False,-1.9534349930368315,False
ACH-001707,Lymphoid,intact,intact,False,False,-1.9608972079063227,False
ACH-001636,Lymphoid,intact,intact,False,False,-1.963744655976557,False
ACH-002643,Lymphoid,deleted,intact,True,False,-1.9694355043476222,False
ACH-001194,Kidney,unknown,intact,False,False,-1.9740053328763796,False
ACH-000222,Pancreas,intact,intact,False,False,-1.9805585903624765,False
ACH-003475,Head and Neck,unknown,intact,False,False,-1.9822106243589825,False
ACH-001485,Lymphoid,unknown,intact,False,False,-1.9884277252189504,False
ACH-003154,Lung,unknown,intact,False,False,-1.9888595322161948,False
ACH-002672,Pancreas,intact,intact,False,False,-2.0003738093929595,False
ACH-002946,Myeloid,intact,intact,False,False,-2.0079077324954993,False
ACH-000758,Esophagus/Stomach,intact,lost,False,False,-2.019085852818188,False
ACH-000832,Head and Neck,intact,intact,False,False,-2.0201133542226324,False
ACH-000347,Pancreas,intact,intact,False,False,-2.0439553124767476,False
ACH-002462,Eye,unknown,intact,False,False,-2.0470913118601555,False
ACH-001489,Lung,intact,lost,False,False,-2.0516770359692247,False
ACH-002475,Myeloid,intact,intact,False,False,-2.0617553876723904,False
ACH-001163,Kidney,unknown,intact,False,False,-2.06461512632183,False
ACH-001647,Myeloid,deleted,intact,True,False,-2.07509965864928,False
ACH-001400,Vulva/Vagina,intact,intact,False,False,-2.085307522462396,False
ACH-000938,Lymphoid,deleted,intact,True,False,-2.0859783900711735,False
ACH-000969,Bowel,intact,intact,False,False,-2.086649927805424,False
ACH-000937,Lymphoid,deleted,intact,True,False,-2.090139034427146,False
ACH-000020,Lymphoid,unknown,intact,False,False,-2.092546466926639,False
ACH-000723,Head and Neck,unknown,intact,False,False,-2.0969109201215352,False
ACH-000603,Lung,unknown,intact,False,False,-2.1017835272781884,False
ACH-000108,Pancreas,intact,intact,False,False,-2.118272042435265,False
ACH-000049,Kidney,unknown,intact,False,False,-2.125568960984907,False
ACH-000692,Head and Neck,unknown,intact,False,False,-2.126731739849614,False
ACH-003266,Soft Tissue,unknown,intact,False,False,-2.126827962968947,False
ACH-002464,Eye,intact,intact,False,False,-2.1334118478894846,False
ACH-001410,Bladder/Urinary Tract,unknown,intact,False,False,-2.133988280259125,False
ACH-001740,Soft Tissue,intact,intact,False,False,-2.1375487360997645,False
ACH-001445,Head and Neck,intact,intact,False,False,-2.1403777548008334,False
ACH-003465,Head and Neck,unknown,intact,False,False,-2.1445898951250797,False
ACH-001442,Skin,intact,intact,False,False,-2.1455812732655595,False
ACH-000682,Head and Neck,intact,intact,False,False,-2.1476376493786287,False
ACH-000056,Lymphoid,unknown,intact,False,False,-2.1674864576683444,False
ACH-001497,Esophagus/Stomach,unknown,intact,False,False,-2.169033728538185,False
ACH-000059,Lymphoid,deleted,intact,True,False,-2.17942619571278,False
ACH-001850,Biliary Tract,unknown,intact,False,False,-2.186392069822197,False
ACH-000557,Myeloid,intact,intact,False,False,-2.1892415849838627,False
ACH-000226,Lymphoid,intact,intact,False,False,-2.1900598862990206,False
ACH-000740,Head and Neck,intact,intact,False,False,-2.1912656884906063,False
ACH-003067,CNS/Brain,intact,intact,False,False,-2.1929165988755708,False
ACH-002466,Eye,unknown,intact,False,False,-2.211481786660465,False
ACH-000130,Lymphoid,unknown,intact,False,False,-2.221689316671648,False
ACH-001232,CNS/Brain,intact,intact,False,False,-2.229270045231684,False
ACH-002029,Head and Neck,intact,intact,False,False,-2.231805223222306,False
ACH-000458,Skin,unknown,intact,False,False,-2.232491045331683,False
ACH-002665,Bowel,intact,intact,False,False,-2.2349635781114614,False
ACH-001607,Biliary Tract,unknown,intact,False,False,-2.2671040045575426,False
ACH-003273,Myeloid,deleted,intact,True,False,-2.2673070852198536,False
ACH-003148,CNS/Brain,unknown,intact,False,False,-2.28691535291944,False
ACH-000112,Myeloid,unknown,intact,False,False,-2.2934498575375044,False
ACH-000156,Lymphoid,unknown,intact,False,False,-2.294732261092493,False
ACH-001509,Head and Neck,intact,intact,False,False,-2.3064573705628373,False
ACH-000778,Head and Neck,intact,intact,False,False,-2.307494140894877,False
ACH-000809,Esophagus/Stomach,intact,intact,False,False,-2.3122253163614905,False
ACH-001619,Biliary Tract,intact,lost,False,False,-2.312240295586158,False
ACH-000386,Myeloid,unknown,intact,False,False,-2.330107298392747,False
ACH-000780,Lung,intact,lost,False,False,-2.3342656503547143,False
ACH-001523,Skin,unknown,intact,False,False,-2.3463919603142696,False
ACH-000470,Bowel,intact,intact,False,False,-2.3593811108502605,False
ACH-000245,Lymphoid,unknown,intact,False,False,-2.3737029843701385,False
ACH-000091,Ovary/Fallopian Tube,intact,intact,False,False,-2.3881622391943136,False
ACH-000653,Lymphoid,intact,intact,False,False,-2.3892643667519127,False
ACH-000321,Myeloid,unknown,intact,False,False,-2.3908377481806475,False
ACH-000660,Lymphoid,unknown,intact,False,False,-2.400726879061748,False
ACH-001543,Head and Neck,intact,intact,False,False,-2.4020050879502217,False
ACH-000800,Lung,intact,lost,False,False,-2.4256270176065344,False
ACH-000462,Myeloid,unknown,intact,False,False,-2.431491539340088,False
ACH-001147,Lymphoid,intact,intact,False,False,-2.432430314559311,False
ACH-002465,Eye,intact,intact,False,False,-2.437443068537432,False
ACH-001057,Lymphoid,deleted,intact,True,False,-2.4382486475575065,False
ACH-001835,Biliary Tract,unknown,intact,False,False,-2.4466380734226307,False
ACH-000113,Myeloid,intact,intact,False,False,-2.4480803846156856,False
ACH-000432,Lymphoid,unknown,intact,False,False,-2.4665227110936576,False
ACH-001347,Head and Neck,unknown,intact,False,False,-2.475227784134226,False
ACH-001197,Lymphoid,intact,intact,False,False,-2.4756525722692637,False
ACH-000157,Lymphoid,unknown,intact,False,False,-2.486686503268266,False
ACH-000549,Head and Neck,unknown,intact,False,False,-2.4912265283240758,False
ACH-001613,Myeloid,unknown,intact,False,False,-2.5086400282549306,False
ACH-000179,Lung,intact,lost,False,False,-2.5120431113069444,False
ACH-000360,Bowel,intact,intact,False,False,-2.5277961569861596,False
ACH-000084,Myeloid,unknown,intact,False,False,-2.536478314019626,False
ACH-001209,Lymphoid,deleted,intact,False,False,-2.540625373557197,False
ACH-002695,Peripheral Nervous System,intact,intact,False,False,-2.540711792536256,False
ACH-000508,Lung,intact,lost,False,False,-2.543985590142883,False
ACH-002062,Lymphoid,intact,intact,False,False,-2.5498243413358384,False
ACH-000140,Lymphoid,unknown,intact,False,False,-2.5537347293736192,False
ACH-001960,Biliary Tract,unknown,intact,False,False,-2.564199189242764,False
ACH-000702,Lymphoid,unknown,intact,False,False,-2.566667797319387,False
ACH-000889,Lymphoid,intact,intact,False,False,-2.581745564551805,False
ACH-000817,Lymphoid,intact,intact,False,False,-2.588543199504447,False
ACH-000038,Lymphoid,unknown,intact,False,False,-2.603977939678548,False
ACH-001651,Cervix,unknown,intact,False,False,-2.605851528674803,False
ACH-000762,Head and Neck,intact,intact,False,False,-2.6276933922519365,False
ACH-000402,Lymphoid,intact,intact,False,False,-2.629417344574688,False
ACH-000410,Bone,intact,lost,False,False,-2.6378209732391578,False
ACH-001997,Ampulla of Vater,unknown,intact,False,False,-2.64882606506558,False
ACH-003139,Muscle,unknown,intact,False,False,-2.6488732722691215,False
ACH-001100,Lymphoid,intact,intact,False,False,-2.651454970714115,False
ACH-000498,Myeloid,intact,intact,False,False,-2.663454010524739,False
ACH-001669,Lymphoid,intact,lost,False,False,-2.671463194133991,False
ACH-000472,Head and Neck,unknown,intact,False,False,-2.6741730719549808,False
ACH-000612,Lymphoid,intact,intact,False,False,-2.6760284285325393,False
ACH-000202,Bowel,intact,intact,False,False,-2.6768397760621303,False
ACH-000664,Lymphoid,intact,intact,False,False,-2.68486179581686,False
ACH-000687,Lymphoid,unknown,intact,False,False,-2.6914354100764486,False
ACH-000233,Lymphoid,intact,intact,False,False,-2.694366580235907,False
ACH-000922,Lymphoid,intact,intact,False,False,-2.695317138617025,False
ACH-000285,Lymphoid,unknown,intact,False,False,-2.6995388062023142,False
ACH-000162,Lymphoid,unknown,intact,False,False,-2.701190435445121,False
ACH-000567,Lymphoid,unknown,intact,False,False,-2.7060729035875513,False
ACH-000225,Esophagus/Stomach,unknown,lost,False,False,-2.715597535828695,False
ACH-000707,Lymphoid,unknown,intact,False,False,-2.720273421041475,False
ACH-001496,Esophagus/Stomach,unknown,intact,False,False,-2.7330522334033986,False
ACH-003142,Muscle,unknown,intact,False,False,-2.74875730259748,False
ACH-001694,Head and Neck,intact,intact,False,False,-2.7539332353134696,False
ACH-000371,Lymphoid,intact,intact,False,False,-2.75858658443366,False
ACH-001703,Lymphoid,intact,intact,False,False,-2.7598945522330234,False
ACH-000803,Lung,intact,lost,False,False,-2.7729639665959973,False
ACH-001858,Biliary Tract,unknown,intact,False,False,-2.8010067128581024,False
ACH-000944,Lymphoid,unknown,intact,False,False,-2.8197836825040987,False
ACH-000523,Lung,intact,lost,False,False,-2.820123726154449,False
ACH-000299,Myeloid,intact,intact,False,False,-2.827297591087148,False
ACH-000586,Lung,intact,lost,False,False,-2.829138129386739,False
ACH-000271,Lymphoid,unknown,intact,False,False,-2.8325390164333237,False
ACH-000399,Lung,intact,lost,False,False,-2.8575573247889112,False
ACH-001227,Head and Neck,intact,intact,False,False,-2.8709494815354426,False
ACH-000346,Lymphoid,unknown,intact,False,False,-2.8739656389337775,False
