treatment_id,drug_name,cohens_d,p_value,n_lost,n_intact,median_sens_lost,median_sens_intact,fdr
BRD:BRD-K65146499-001-27-9,,0.0144,0.4951212468198103,152,371,-0.2494,-0.3138,0.9654037467049572
BRD:BRD-K65170927-001-01-6,,-0.023,0.9936515219276397,153,387,-0.0807,-0.075,0.9989478581416456
BRD:BRD-K65230684-001-06-9,,0.0031,0.6025160880951785,250,629,-0.0858,-0.0924,0.9753194268502591
BRD:BRD-K65275554-001-04-7,,0.0655,0.327895593179203,158,398,0.0639,0.0321,0.9464094819787652
BRD:BRD-K65285700-001-02-3,,-0.0214,0.7795319551866868,152,393,0.0465,0.0458,0.983398044841975
BRD:BRD-K65359424-001-01-3,,-0.0392,0.7440405161774445,153,379,-0.1885,-0.1795,0.9817281184141515
BRD:BRD-K65377893-001-07-4,,0.0823,0.6338535860471233,148,375,-0.5066,-0.5321,0.9753194268502591
BRD:BRD-K65417056-003-10-1,,-0.0291,0.5792602833497238,156,395,0.2599,0.2753,0.9705541501936746
BRD:BRD-K65428967-001-08-4,,-0.1456,0.054919044258440054,152,394,-0.0714,0.0225,0.7592215485355138
BRD:BRD-K65480835-001-02-9,,-0.0816,0.5323372262580232,250,629,-0.1239,-0.067,0.9704421432387759
BRD:BRD-K65498798-001-01-7,,0.0673,0.6222044562830165,155,381,0.0696,0.0463,0.9753194268502591
BRD:BRD-K65503129-001-06-3,,-0.1238,0.0531406158707361,156,392,0.1937,0.2568,0.7553097386066953
BRD:BRD-K65508953-001-13-9,,0.1349,0.11641198182058625,250,629,-0.0836,-0.1057,0.8586747893532097
BRD:BRD-K65518078-002-01-1,,-0.0494,0.966379844243173,156,392,0.1146,0.099,0.9964399313440717
BRD:BRD-K65544384-001-15-8,,0.0105,0.8508847604936098,156,395,0.2942,0.3038,0.9945722867985088
BRD:BRD-K65576800-001-01-6,,0.0119,0.964988657847658,134,337,0.0237,0.046,0.9964399313440717
BRD:BRD-K65639003-001-09-0,,0.0335,0.8564833598129313,156,392,-0.3688,-0.3771,0.9945722867985088
BRD:BRD-K65667145-001-14-0,,-0.0057,0.9646183149214913,140,361,0.3634,0.3129,0.9964399313440717
BRD:BRD-K65678996-001-05-5,,-0.1066,0.2831302499779722,152,393,-0.5473,-0.5271,0.9335602935686252
BRD:BRD-K65716359-001-02-1,,0.0834,0.2803937278234083,156,392,0.1193,0.0747,0.9321326229696669
BRD:BRD-K65781196-001-03-0,,-0.0239,0.9524614254313857,152,394,-1.2742,-1.2972,0.9964399313440717
BRD:BRD-K65786282-001-07-5,,0.0668,0.4637817389752893,156,398,0.0369,0.021,0.959430815512415
BRD:BRD-K65814004-003-02-9,,-0.0511,0.7734467583264867,156,392,-1.6671,-1.6472,0.983398044841975
BRD:BRD-K65820248-001-01-8,,0.0036,0.6720291032764516,152,394,0.0155,-0.009,0.9768285483856352
BRD:BRD-K65840970-001-02-9,,-0.0589,0.7768427915371015,250,629,-0.051,-0.0496,0.983398044841975
BRD:BRD-K65856711-001-04-4,,-0.1006,0.11933210643646504,152,394,0.0305,0.1098,0.8588757762071226
BRD:BRD-K65877271-001-01-8,,0.1885,0.04391652724723031,153,387,-0.171,-0.2254,0.7281626635875567
BRD:BRD-K65890018-236-01-1,,0.0715,0.47091460780594174,156,396,0.207,0.1729,0.959430815512415
BRD:BRD-K65900713-003-01-0,,0.1352,0.1297885153426908,154,381,0.1307,0.0984,0.880548501386473
BRD:BRD-K65904673-001-01-4,,0.1386,0.2551011404700616,156,398,-0.1113,-0.1271,0.9221202454077023
BRD:BRD-K65924316-001-03-1,,-0.0691,0.5453551807823733,156,392,-1.0657,-1.0153,0.9705541501936746
BRD:BRD-K65928735-001-04-3,,0.0459,0.7266780125678018,156,395,-0.2183,-0.2918,0.9809110261769779
BRD:BRD-K65991129-001-02-9,,0.1754,0.03578603194808173,153,387,0.0577,-0.0208,0.6982389566881464
BRD:BRD-K65992024-001-01-5,,-0.0204,0.6239093087455139,156,395,0.1065,0.1429,0.9753194268502591
BRD:BRD-K66030860-001-03-6,,0.016,0.9759140055769193,156,392,-0.3236,-0.3047,0.9964399313440717
BRD:BRD-K66035042-001-10-1,,-0.1152,0.3107737380038117,156,395,0.0988,0.123,0.9385233837114426
BRD:BRD-K66093087-001-03-1,,0.0366,0.8899021322768794,158,398,-0.1998,-0.1994,0.9947840224237079
BRD:BRD-K66094457-001-01-5,,-0.0958,0.15300918897800883,153,380,-0.1284,-0.0564,0.9161661315349912
BRD:BRD-K66097663-001-01-8,,-0.1202,0.19150484261464618,158,398,-0.335,-0.2763,0.9217600959236736
BRD:BRD-K66175015-001-09-0,,-0.1959,0.08368946722210559,153,387,-0.0337,0.0216,0.8016900385718978
BRD:BRD-K66192203-001-02-2,,-0.0262,0.6883668462425241,155,381,-0.0112,0.0087,0.977592701671885
BRD:BRD-K66213167-001-01-2,,0.0186,0.7145248838307232,134,337,-1.2862,-1.3386,0.9809110261769779
BRD:BRD-K66241279-001-01-8,,0.0712,0.16888409706250984,157,399,-0.3765,-0.4623,0.9217600959236736
BRD:BRD-K66295376-001-13-1,,0.0383,0.8908912135589925,155,381,0.0252,0.0521,0.9947840224237079
BRD:BRD-K66296774-236-11-3,,-0.135,0.16009968682883413,153,380,-2.2218,-2.0099,0.9217600959236736
BRD:BRD-K66353228-001-14-6,,0.0609,0.6200535780677814,156,396,0.0518,0.0636,0.9753194268502591
BRD:BRD-K66401437-001-03-3,,-0.0063,0.7206934139061933,134,337,-5.4881,-5.4941,0.9809110261769779
BRD:BRD-K66404838-310-01-1,,-0.0344,0.5293976772238287,158,398,-0.2056,-0.1727,0.9700952221696888
BRD:BRD-K66412701-066-01-6,,0.1082,0.22644677049752082,158,398,-0.1599,-0.2265,0.9217600959236736
BRD:BRD-K66437909-001-01-0,,0.0369,0.7593453688049571,155,381,0.0012,-0.0105,0.982557516215774
BRD:BRD-K66465025-001-05-1,,-0.0137,0.9002215202421201,157,394,-0.0507,-0.0536,0.9956935167913216
BRD:BRD-K66480997-003-10-0,,0.1222,0.7107866033280108,158,398,-0.2078,-0.1827,0.9809110261769779
BRD:BRD-K66527818-001-02-6,,0.0406,0.6444172231760743,157,399,-0.3018,-0.2862,0.9753194268502591
BRD:BRD-K66538826-001-07-2,,0.1412,0.1603628228273961,152,394,0.1437,0.0841,0.9217600959236736
BRD:BRD-K66541497-001-02-9,,0.0812,0.22790633361427604,249,628,-0.0125,-0.0604,0.9217600959236736
BRD:BRD-K66584608-001-03-9,,0.0285,0.9961231744702987,250,629,-0.3759,-0.3909,0.9990989003379891
BRD:BRD-K66615216-003-14-8,,-0.0239,0.540322225734235,152,393,-0.112,-0.0854,0.9705541501936746
BRD:BRD-K66664625-001-01-2,,-0.2556,0.011445244585803642,156,395,0.0207,0.0869,0.5108909837018896
BRD:BRD-K66715657-050-01-0,,-0.1113,0.08758297852701057,152,394,-0.1473,-0.0602,0.8069042390751721
BRD:BRD-K66766661-001-19-2,,0.1244,0.13321401185601908,156,396,0.0989,0.0619,0.8867873926493819
BRD:BRD-K66786476-001-01-3,,0.1082,0.22276420203366554,155,381,-0.0756,-0.0972,0.9217600959236736
BRD:BRD-K66788707-001-14-3,,-0.1619,0.19854889638600826,156,392,-0.302,-0.2552,0.9217600959236736
BRD:BRD-K66808046-065-03-7,,0.1231,0.26165691068765207,153,380,-0.3653,-0.4927,0.9231746952081292
BRD:BRD-K66830666-001-02-7,,0.069,0.28658820134132623,249,628,-0.1024,-0.1091,0.9335602935686252
BRD:BRD-K66845263-001-03-0,,0.0455,0.8228261160258319,155,381,-0.0163,-0.052,0.9903288750218552
BRD:BRD-K66850609-001-07-4,,-0.0205,0.9316657127025386,158,398,-0.0436,-0.0542,0.996065216383284
BRD:BRD-K66876909-001-12-6,,-0.0465,0.977547601544317,152,394,-0.269,-0.2864,0.9964399313440717
BRD:BRD-K66896231-001-08-1,,-0.1126,0.18808593711443522,156,398,-0.2196,-0.1805,0.9217600959236736
BRD:BRD-K66896751-001-02-4,,0.2066,0.06066045418258003,132,338,0.2381,0.2148,0.7693560279879631
BRD:BRD-K66898851-003-03-3,,-0.1281,0.1202898524533202,134,337,-5.4099,-5.2255,0.8588757762071226
BRD:BRD-K66908976-001-01-8,,-0.0233,0.9233371346047806,249,628,-0.9616,-0.9075,0.9960180371942047
BRD:BRD-K66911501-003-01-2,,-0.1371,0.1419477266479812,156,395,0.2609,0.2963,0.9028250373364154
BRD:BRD-K66937583-001-01-2,,0.0825,0.16429607161681414,156,395,0.1523,0.0839,0.9217600959236736
BRD:BRD-K66956375-001-11-3,,0.1159,0.37845096923130384,156,398,-0.0938,-0.1309,0.9487268946748633
BRD:BRD-K66998413-300-01-6,,-0.0317,0.6974280901471741,132,338,0.12,0.1503,0.9798266574425838
BRD:BRD-K67013324-001-04-9,,0.0215,0.5318845891980034,249,628,0.0062,0.0087,0.9702340591257886
BRD:BRD-K67017579-001-28-1,,0.1433,0.19424999809877086,156,395,0.1241,0.0982,0.9217600959236736
BRD:BRD-K67043667-001-26-4,,-0.0547,0.7540405254289623,156,395,0.4072,0.3857,0.982557516215774
BRD:BRD-K67068943-001-01-0,,0.0032,0.6487788311194052,154,395,0.2495,0.2104,0.9753194268502591
BRD:BRD-K67079690-001-01-2,,-0.0787,0.38586713544889417,132,338,0.1506,0.1618,0.9507784216733115
BRD:BRD-K67080878-001-15-4,,0.0839,0.2512817139932133,156,395,0.1191,0.1076,0.9221202454077023
BRD:BRD-K67100011-003-06-3,,0.166,0.0253017454880111,157,396,0.0436,-0.0209,0.6463840321804051
BRD:BRD-K67102207-236-07-7,,0.1193,0.2690975251788239,156,392,-0.1022,-0.1262,0.9237405669423356
BRD:BRD-K67117832-001-01-9,,-0.0767,0.3636964396609713,154,381,-0.0488,-0.0294,0.9487268946748633
BRD:BRD-K67121414-001-03-3,,-0.2537,0.006027659923965178,152,394,-0.0208,0.0772,0.4329200639190054
BRD:BRD-K67173685-001-06-9,,-0.0491,0.6508781259646342,148,375,-0.0478,-0.0451,0.9753194268502591
BRD:BRD-K67186445-001-02-1,,0.0603,0.4730832771086534,154,381,0.169,0.1643,0.959430815512415
BRD:BRD-K67217586-001-08-0,,0.0315,0.9750982133575548,153,387,-0.0191,-0.0308,0.9964399313440717
BRD:BRD-K67261995-001-11-7,,0.0202,0.5586705477104565,157,394,-0.1432,-0.1668,0.9705541501936746
BRD:BRD-K67262033-001-01-0,,0.0815,0.6647855513289667,134,337,-0.1657,-0.1642,0.9768285483856352
BRD:BRD-K67277431-002-10-5,,-0.0956,0.22697478122615256,152,392,-0.1313,-0.0559,0.9217600959236736
BRD:BRD-K67298865-001-09-0,,0.107,0.23889046261471614,156,397,-0.3431,-0.4093,0.9219124236319105
BRD:BRD-K67304264-001-08-5,,-0.0835,0.4241330959808234,156,397,0.0007,-0.0135,0.9572404656692337
BRD:BRD-K67397687-001-01-3,,0.0031,0.7238801127158149,132,338,0.0632,0.0415,0.9809110261769779
BRD:BRD-K67482377-001-01-8,,-0.0206,0.9499700013209051,155,381,-0.0578,-0.0774,0.9964399313440717
BRD:BRD-K67511046-001-02-3,,0.0836,0.3285665881020713,153,380,-0.3968,-0.4713,0.9464094819787652
BRD:BRD-K67525671-001-02-5,,0.1476,0.28412577449924004,153,387,0.1477,0.1445,0.9335602935686252
BRD:BRD-K67536197-003-11-4,,-0.0801,0.3104077129705811,156,396,-2.1937,-2.0228,0.9385233837114426
BRD:BRD-K67537649-001-04-5,,0.0092,0.8267357955255555,152,390,0.1216,0.1045,0.9914380815377491
BRD:BRD-K67563174-001-17-6,,0.1482,0.11084545798783765,153,387,-0.1443,-0.1595,0.8562464843429097
BRD:BRD-K67566344-001-07-5,,0.2266,0.0301482344249851,156,392,-0.0315,-0.2011,0.6748031562331946
BRD:BRD-K67578145-001-09-7,,0.2629,0.03565515670414323,148,375,-0.2936,-0.3912,0.6982389566881464
BRD:BRD-K67578145-001-12-1,,0.1428,0.4249613302181674,156,392,-0.2689,-0.2762,0.9572404656692337
BRD:BRD-K67601717-037-02-4,,0.0739,0.45288585172433315,156,392,0.123,0.0905,0.9575150078348786
BRD:BRD-K67628093-001-01-9,,-0.0096,0.7426746905501356,154,381,0.0364,0.0364,0.9817281184141515
BRD:BRD-K67637637-003-12-6,,0.0901,0.23591608100804373,156,392,0.1611,0.1224,0.9217600959236736
BRD:BRD-K67680372-003-02-6,,0.0453,0.63064871053138,156,395,0.2049,0.1841,0.9753194268502591
BRD:BRD-K67772619-001-05-1,,0.0228,0.8206701003300942,156,390,0.2365,0.2521,0.9890575046576748
BRD:BRD-K67783091-001-26-1,,-0.0188,0.812893634474988,156,395,0.1769,0.1877,0.9879594898716858
BRD:BRD-K67789209-001-01-0,,-0.1409,0.05501281323703576,156,398,0.13,0.1847,0.7592215485355138
BRD:BRD-K67831364-003-03-3,,-0.0926,0.35965327998947605,157,399,-0.0491,-0.0688,0.9487268946748633
BRD:BRD-K67844266-003-01-9,,-0.0447,0.5736532336085991,156,398,-1.7926,-1.6852,0.9705541501936746
BRD:BRD-K67860401-001-05-6,,0.0753,0.5736303020928999,156,397,0.2069,0.1873,0.9705541501936746
BRD:BRD-K67868012-001-07-6,,0.0137,0.9995320851935666,157,399,-1.126,-1.1185,0.9998265849240303
BRD:BRD-K67901620-001-02-0,,0.0157,0.6646928928251985,156,398,-0.0409,-0.0564,0.9768285483856352
BRD:BRD-K67915505-001-01-2,,-0.0371,0.7937146734307869,134,337,-3.5193,-3.4715,0.9852469465917102
BRD:BRD-K67943528-050-01-4,,0.085,0.21633705218168608,157,394,0.1467,0.1063,0.9217600959236736
BRD:BRD-K67966701-001-11-6,,0.0549,0.2403775468367204,156,398,0.061,-0.007,0.9221202454077023
BRD:BRD-K67966701-001-12-4,,0.1276,0.243362091633754,153,380,0.0017,-0.0313,0.9221202454077023
BRD:BRD-K67977190-066-02-3,,-0.0365,0.9059672615692812,153,387,-1.0009,-1.0222,0.9956935167913216
BRD:BRD-K68003372-001-01-6,,-0.2139,0.06957418423030261,134,337,-1.5287,-1.1638,0.7873478515395912
BRD:BRD-K68065987-300-09-1,,0.089,0.4801127667111277,156,391,-0.1207,-0.1867,0.959430815512415
BRD:BRD-K68075732-001-11-8,,0.0653,0.2351522594265062,250,629,0.0204,-0.0115,0.9217600959236736
BRD:BRD-K68095457-001-10-1,,0.0037,0.6420490887978336,156,392,0.0187,-0.011,0.9753194268502591
BRD:BRD-K68103045-001-02-9,,0.058,0.6841709983608151,155,397,-0.1493,-0.1335,0.977592701671885
BRD:BRD-K68132782-003-13-8,,0.0395,0.3803707910858585,156,398,-0.111,-0.1268,0.9489776683064901
BRD:BRD-K68164687-001-01-6,,0.0281,0.9498877224253675,156,398,-1.9822,-1.8704,0.9964399313440717
BRD:BRD-K68174511-001-06-6,,-0.0178,0.6536860720799113,158,398,-3.1786,-2.9126,0.9753194268502591
BRD:BRD-K68185022-001-14-8,,-0.0165,0.9708607184758887,156,395,0.2695,0.2441,0.9964399313440717
BRD:BRD-K68188368-001-09-4,,0.06,0.6394190156209025,156,396,0.1774,0.1795,0.9753194268502591
BRD:BRD-K68202742-001-16-5,,-0.0691,0.4296553164501916,148,375,-3.2217,-3.0524,0.9572404656692337
BRD:BRD-K68220839-413-02-8,,-0.1582,0.2679213537273414,134,337,0.1779,0.1899,0.9237405669423356
BRD:BRD-K68232413-001-01-2,,0.2528,0.0036810429109525914,156,398,0.0912,0.0042,0.35669916521733525
BRD:BRD-K68232650-001-02-2,,-0.0013,0.9020754157497307,156,398,0.0383,0.034,0.9956935167913216
BRD:BRD-K68264559-045-02-4,,-0.0431,0.5706668182522974,156,392,0.1883,0.2002,0.9705541501936746
BRD:BRD-K68264559-045-04-0,,-0.2213,0.020651992763655775,153,380,-0.1274,-0.0823,0.6202289519443486
BRD:BRD-K68332390-001-04-9,,0.0259,0.9042498061189882,250,629,-0.0013,0.0031,0.9956935167913216
BRD:BRD-K68336408-001-10-9,,-0.1763,0.08463672301868998,156,396,-0.1218,0.082,0.8023844487281189
BRD:BRD-K68346641-001-01-4,,-0.1194,0.22613828603424435,156,392,-2.1371,-2.002,0.9217600959236736
BRD:BRD-K68346641-001-02-2,,-0.0032,0.9550578455599074,156,398,-1.8926,-1.9628,0.9964399313440717
BRD:BRD-K68358632-001-01-0,,0.1244,0.4159407530041086,132,338,0.215,0.2241,0.9572404656692337
BRD:BRD-K68379918-001-01-1,,-0.1214,0.23536696988870154,134,337,0.0445,0.1509,0.9217600959236736
BRD:BRD-K68392338-003-02-0,,-0.0975,0.2944782609027582,156,398,-0.1499,-0.1158,0.9371800054089794
BRD:BRD-K68395654-001-03-1,,0.1196,0.4406130735050532,158,398,-0.1411,-0.1603,0.9572404656692337
BRD:BRD-K68402494-003-03-5,,0.0842,0.3581238796477545,156,396,0.1123,0.0744,0.9487268946748633
BRD:BRD-K68405354-001-06-4,,0.1039,0.43061913570214716,158,398,0.0872,0.0523,0.9572404656692337
BRD:BRD-K68405354-001-07-2,,0.1531,0.06672996836257565,157,397,-0.7949,-0.9201,0.7871951161444325
BRD:BRD-K68408467-065-01-8,,-0.2306,0.015310982134871535,156,396,-0.6242,-0.393,0.5529870675307326
BRD:BRD-K68408772-001-05-4,,0.0239,0.6482608189916834,154,381,0.0643,0.037,0.9753194268502591
BRD:BRD-K68432770-236-23-1,,-0.1248,0.2442363603790676,155,381,0.0529,0.071,0.9221202454077023
BRD:BRD-K68453341-001-01-1,,0.0536,0.3597835086807757,134,337,0.0526,0.012,0.9487268946748633
BRD:BRD-K68470841-001-01-0,,-0.1457,0.2057167116234816,134,337,-0.2208,-0.1842,0.9217600959236736
BRD:BRD-K68474068-001-01-8,,0.0363,0.5317676632774897,155,397,-0.108,-0.1048,0.9702340591257886
BRD:BRD-K68488863-001-04-9,,-0.0156,0.9908186745012868,156,398,-0.3917,-0.5312,0.9984068498929946
BRD:BRD-K68502831-001-01-2,,-0.2747,0.006253103678343336,148,375,0.049,0.1989,0.43325075485664544
BRD:BRD-K68507560-003-24-6,,-0.0075,0.6132783149970142,156,391,0.2971,0.3163,0.9753194268502591
BRD:BRD-K68532323-003-02-8,,0.0373,0.9025427296949996,156,398,-1.8973,-1.8356,0.9956935167913216
BRD:BRD-K68534611-001-07-8,,0.1117,0.2582019463162686,250,629,-0.0804,-0.1063,0.9222355637414763
BRD:BRD-K68538666-001-12-3,,-0.0447,0.3533762649342509,157,394,0.1534,0.1886,0.9487268946748633
BRD:BRD-K68544925-001-01-1,,0.0811,0.15103951651154304,154,381,0.1408,0.0748,0.9146651444483415
BRD:BRD-K68552125-001-05-3,,0.0281,0.5141576086501725,156,398,0.2452,0.1797,0.9688837276728343
BRD:BRD-K68553471-003-12-3,,-0.0921,0.27067626544426404,156,395,0.1852,0.2437,0.9239701507383884
BRD:BRD-K68558722-001-04-0,,0.0298,0.5009569133597545,156,396,0.1784,0.1515,0.9671206831278966
BRD:BRD-K68567222-001-01-2,,-0.0465,0.42785294324309975,155,394,-0.0568,-0.0278,0.9572404656692337
BRD:BRD-K68620903-001-11-4,,0.0785,0.26595438683707195,157,394,0.3595,0.3169,0.9237405669423356
BRD:BRD-K68633027-001-01-9,,0.1765,0.07360519592079441,132,338,0.172,0.1191,0.7923472025716543
BRD:BRD-K68633617-003-02-9,,0.0794,0.8000165283340298,156,395,0.1947,0.1596,0.9861840533324837
BRD:BRD-K68653965-001-01-1,,0.0495,0.503600013286567,156,396,0.0414,0.0028,0.9671206831278966
BRD:BRD-K68674163-001-01-7,,-0.092,0.3354936577374956,132,338,0.0492,0.0959,0.9467399593475654
BRD:BRD-K68693535-001-03-4,,0.074,0.3765371250154578,156,398,0.1332,0.0963,0.9487268946748633
BRD:BRD-K68747584-001-02-0,,-0.1048,0.3094000993689512,156,398,-0.7824,-0.6235,0.9385233837114426
BRD:BRD-K68756823-001-07-1,,0.133,0.3465359030977653,156,392,0.2522,0.2309,0.9467399593475654
BRD:BRD-K68764924-001-03-2,,-0.0374,0.9965643263611015,155,381,0.0125,-0.0071,0.9991065165550507
BRD:BRD-K68770713-001-01-8,,0.0804,0.5349284207957881,152,391,-0.0175,-0.0817,0.9705541501936746
BRD:BRD-K68795758-001-02-9,,0.1427,0.05537807981807516,249,628,0.1917,0.0711,0.75974697579072
BRD:BRD-K68805147-001-01-8,,-0.0367,0.9974314090576749,158,398,-0.0969,-0.1038,0.9992989893926657
BRD:BRD-K68810443-001-01-9,,0.1693,0.07603355119807093,156,396,0.1273,0.0641,0.7923472025716543
BRD:BRD-K68851986-001-01-6,,0.0545,0.5302740047530605,132,338,0.1726,0.1656,0.9702340591257886
BRD:BRD-K68867920-051-11-5,,-0.0488,0.7372606224028228,156,398,-0.0421,-0.0424,0.9809110261769779
BRD:BRD-K68870568-066-01-5,,0.2324,0.021448644871075378,156,398,-0.0929,-0.1899,0.6202289519443486
BRD:BRD-K68904758-001-03-5,,0.0522,0.619947724656524,156,392,-3.0677,-3.067,0.9753194268502591
BRD:BRD-K68938568-001-01-7,,-0.0849,0.18163541316386855,156,398,-0.0789,0.0695,0.9217600959236736
BRD:BRD-K68982262-001-02-9,,-0.0061,0.6363009948026053,249,628,-0.0267,-0.0532,0.9753194268502591
BRD:BRD-K68997413-001-05-1,,0.0682,0.9072871496363072,156,396,-0.4993,-0.4883,0.9956935167913216
BRD:BRD-K69001009-001-02-8,,0.0944,0.6771106516787263,156,392,0.1165,0.0896,0.977592701671885
BRD:BRD-K69035426-001-01-3,,-0.1836,0.044720300565059094,152,394,-0.099,-0.0408,0.7348264076936751
BRD:BRD-K69070623-003-01-7,,0.0906,0.16852338615128515,158,398,0.0967,0.0471,0.9217600959236736
BRD:BRD-K69075588-001-02-9,,0.0114,0.4999911278632332,249,628,-3.2847,-3.4804,0.9671206831278966
BRD:BRD-K69116396-001-04-1,,0.0124,0.5421813196319833,156,392,-0.0894,-0.1353,0.9705541501936746
BRD:BRD-K69122748-001-10-1,,-0.0743,0.252621932575785,156,392,-0.1928,-0.1414,0.9221202454077023
BRD:BRD-K69172251-001-08-9,,0.0703,0.2855550226947744,148,375,0.0431,0.01,0.9335602935686252
BRD:BRD-K69191882-065-01-6,,0.1015,0.03664164770675855,249,628,0.0744,0.0136,0.7068090566161662
BRD:BRD-K69195780-004-08-4,,-0.0008,0.8580828978027137,158,398,0.1686,0.1454,0.9945722867985088
BRD:BRD-K69211575-001-02-9,,0.0597,0.40736905958641645,249,628,0.1171,0.1053,0.9541443117508334
BRD:BRD-K69215269-001-01-1,,-0.0701,0.42861191405511,132,338,-0.2048,-0.1842,0.9572404656692337
BRD:BRD-K69216798-001-01-9,,0.1205,0.3679427373478328,153,387,0.0294,-0.0041,0.9487268946748633
BRD:BRD-K69231085-003-05-7,,-0.009,0.8508556380891654,156,392,0.1302,0.1372,0.9945722867985088
BRD:BRD-K69236721-001-02-7,,-0.0651,0.5984143996228253,156,398,-0.0757,-0.0371,0.9751058066546667
BRD:BRD-K69247067-001-01-8,,0.0657,0.7699774178835306,156,398,0.0996,0.0939,0.9830868669530531
BRD:BRD-K69253806-001-02-0,,-0.068,0.49646320631080276,156,392,0.2682,0.2654,0.9670066468302785
BRD:BRD-K69280563-001-01-8,,-0.0909,0.2696159014270666,156,392,-2.0504,-1.9838,0.9237405669423356
BRD:BRD-K69343602-003-02-9,,0.0519,0.44446566214999994,249,628,0.0259,0.0112,0.9572404656692337
BRD:BRD-K69346723-001-04-8,,-0.0548,0.8575140109237182,148,375,-0.0149,0.0163,0.9945722867985088
BRD:BRD-K69351586-001-01-0,,-0.0802,0.3570347661272536,134,337,-0.4185,-0.3852,0.9487268946748633
BRD:BRD-K69469734-003-02-5,,0.0755,0.40795428158855473,153,387,0.2397,0.2364,0.9541443117508334
BRD:BRD-K69470111-236-08-9,,-0.0571,0.5494461514342681,153,387,-0.0848,-0.0644,0.9705541501936746
BRD:BRD-K69555850-001-02-9,,-0.0716,0.3448640730640017,249,625,0.0347,0.0849,0.9467399593475654
BRD:BRD-K69577666-001-01-3,,-0.0134,0.96801788118712,158,398,0.0745,0.0624,0.9964399313440717
BRD:BRD-K69600043-328-05-5,,-0.021,0.8899021322768794,158,398,-0.0973,-0.0697,0.9947840224237079
BRD:BRD-K69608737-001-10-2,,-0.0554,0.39332194378647245,156,398,-0.0783,-0.0517,0.9535541053775595
BRD:BRD-K69624312-001-01-1,,-0.0978,0.7604311032910399,132,338,0.3281,0.3161,0.982557516215774
BRD:BRD-K69632891-001-02-9,,0.0004,0.9795980018189868,249,628,-0.1575,-0.1616,0.9964399313440717
BRD:BRD-K69636617-001-01-7,,-0.0927,0.31423677160841734,155,381,-0.2851,-0.2637,0.9395803700877848
BRD:BRD-K69650333-003-13-2,,-0.0601,0.48965467070813884,148,375,-2.8915,-2.7983,0.9635250313080598
BRD:BRD-K69650333-003-14-0,,0.0289,0.7177959229473359,156,392,-3.9833,-4.1627,0.9809110261769779
BRD:BRD-K69669039-001-01-8,,0.0327,0.8860311371901111,155,381,-0.1692,-0.161,0.9947340313361202
BRD:BRD-K69688083-004-23-1,,0.1321,0.10514435928853781,157,392,0.2599,0.2601,0.8476916753662759
BRD:BRD-K69694239-001-02-2,,0.0018,0.8825132704127899,157,399,-3.6589,-3.7327,0.9945722867985088
BRD:BRD-K69726342-238-02-4,,0.2465,0.006117756587407072,156,398,0.0897,-0.0555,0.4329200639190054
BRD:BRD-K69726342-238-05-9,,0.0656,0.31295955892299254,250,629,0.0351,-0.0079,0.9385233837114426
BRD:BRD-K69726595-001-01-2,,-0.1429,0.16686242507712,156,398,-0.1753,-0.0333,0.9217600959236736
BRD:BRD-K69776681-001-03-8,,-0.1151,0.1747873039793908,156,398,-2.2234,-2.0492,0.9217600959236736
BRD:BRD-K69812556-305-02-0,,0.0205,0.8852502496488239,156,396,-0.1607,-0.1488,0.9945722867985088
BRD:BRD-K69832040-001-01-9,,-0.0135,0.7380882776801296,132,338,-4.0743,-3.9857,0.9809110261769779
BRD:BRD-K69837166-003-02-0,,0.0349,0.7230540277581822,153,387,-0.1436,-0.1309,0.9809110261769779
BRD:BRD-K69857269-001-03-9,,-0.0028,0.9145212324180964,250,629,0.096,0.1026,0.9956935167913216
BRD:BRD-K69877120-001-01-7,,-0.0557,0.6007622340457897,132,338,0.0664,0.091,0.9753194268502591
BRD:BRD-K69907333-001-10-6,,0.0728,0.5910368284693797,148,375,-0.3289,-0.3666,0.9722816883566735
BRD:BRD-K69932463-001-10-6,,0.133,0.23285817746824167,156,392,-2.774,-2.973,0.9217600959236736
BRD:BRD-K70053378-001-01-1,,0.1323,0.11423637937927894,153,380,-0.1067,-0.1641,0.8568754098927155
BRD:BRD-K70088346-001-01-6,,-0.049,0.45685462379428754,156,392,0.243,0.308,0.9575150078348786
BRD:BRD-K70159787-001-01-1,,0.029,0.9140514403855343,156,397,-0.1842,-0.1593,0.9956935167913216
BRD:BRD-K70161083-001-06-9,,0.0001,0.6923763793616211,250,629,-0.0229,-0.015,0.9780980060990453
BRD:BRD-K70163715-300-05-7,,-0.0336,0.44126565756149905,146,371,-0.4936,-0.4187,0.9572404656692337
BRD:BRD-K70177501-003-01-4,,-0.0368,0.5213899631230938,156,392,-0.2392,-0.1735,0.9688837276728343
BRD:BRD-K70246307-001-04-1,,-0.0442,0.8581794309562003,156,396,-0.0593,-0.0865,0.9945722867985088
BRD:BRD-K70262971-001-01-9,,0.0495,0.41503641813690706,155,381,-0.0584,-0.0826,0.9572404656692337
BRD:BRD-K70281171-050-08-9,,0.0588,0.4915444993009245,152,394,0.0882,0.0419,0.9636292012894819
BRD:BRD-K70301465-001-02-6,,-0.0452,0.6471957023670112,156,392,-0.3011,-0.2228,0.9753194268502591
