gene,n_deleted,n_intact,median_deleted,median_intact,cohens_d,mannwhitney_p,fdr,significant
PFN2,25,73,-0.0421026464374119,-0.0906901898301481,0.3060740577926374,0.10838583929180204,0.8111295844496254,False
ASPSCR1,25,73,-0.1660757763721706,-0.1792417212773291,0.30609150999813206,0.31614415209858326,0.8961082502813305,False
ARHGEF18,25,73,0.0934706079264225,0.0500320091799127,0.3061289813443708,0.10484828072456003,0.8111295844496254,False
TNIK,25,73,-4.1711277015800755e-05,-0.0176403462876305,0.30613465892261194,0.18136933890910223,0.8567264531030327,False
PMS2,25,73,0.1025848010275618,0.0515005466160824,0.30617004257979835,0.17610352232039705,0.8538973117163439,False
RGS1,25,73,0.1990868968599678,0.1673605710331457,0.30618712649669216,0.22463119540843013,0.8758139231650692,False
OR6C4,25,64,-0.0892867564986804,-0.11547483401143316,0.30622559384166176,0.2959133479171826,0.8916647461104316,False
CDC16,25,73,-2.3698735020207637,-2.5368382131558183,0.30638253216875033,0.2607337652604097,0.8804552061929203,False
MRC1,25,73,0.0128113112250957,0.0198331293543982,0.3064622844162138,0.4197700548392356,0.9257037084395933,False
LAPTM5,25,73,0.0155404006503632,-0.0060557700016421,0.3064673556341989,0.18136933890910223,0.8567264531030327,False
CCDC74A,25,64,-0.0095190777373209,-0.0596464498628856,0.3064870549999992,0.3494314290149202,0.90557233034637,False
CLEC12B,25,73,0.0405454424656556,0.0115563824181316,0.3064873309385195,0.16841976177646767,0.8480580590884138,False
CCDC71L,25,73,-0.0430103427020479,-0.1155437500868444,0.30657243387441957,0.10660542991062336,0.8111295844496254,False
DDX39A,25,73,-0.2145948089901226,-0.2384214182885761,0.30661081553980524,0.38319864625809175,0.9146233420518507,False
C1orf210,25,73,0.1227027486795755,0.0645085118820813,0.3066302421543729,0.14462120978688364,0.8416757262864688,False
KIF5B,25,73,0.0755675384263357,0.0554995605724764,0.30666619971640685,0.24057262669394208,0.8780190859452627,False
LORICRIN,25,73,0.0159660723889244,-0.0355793859023769,0.3066822454512148,0.15856980334065174,0.8467558626912999,False
CD276,25,73,-0.1558879490249385,-0.2240974823318148,0.30680461241639656,0.2094592626032865,0.874968201092341,False
MMGT1,25,73,-0.2688109095189817,-0.2953636802586583,0.30687023210053205,0.23410294936804021,0.8776290999620173,False
BICDL2,25,73,-0.2048110430827995,-0.2131996694039736,0.3068874840141378,0.22153564402204162,0.874968201092341,False
DNAJC1,25,73,0.045048507343474,0.0234491269080668,0.3069163202084789,0.15856980334065174,0.8467558626912999,False
ARCN1,25,73,-1.2102958806961075,-1.3275651095420975,0.3070134818042272,0.14239077397202002,0.8404242817946975,False
MGAT5B,25,73,0.0375163899299295,-0.0016187433883403,0.307127065021534,0.048583669077116774,0.7523217513607035,False
UNC80,25,73,-0.0920234620889486,-0.0913944093242355,0.3071539615800001,0.48338155778695513,0.9435570120485404,False
GGH,25,73,0.0637072514861556,0.0358825477383074,0.30742223007725145,0.20072005100039259,0.8714555047186535,False
ARHGAP29,25,73,-0.0920484696055629,-0.1681586802846794,0.3075808658632617,0.2505116073346779,0.8802515444088007,False
ETV2,25,73,0.026932726908235,-0.0121915696746965,0.30766031174967123,0.10838583929180204,0.8111295844496254,False
THOC2,25,73,-1.508840982436748,-1.5596858249360677,0.3076863670938231,0.5039578434534513,0.9477820622765035,False
GPX2,25,73,-0.1061928499298778,-0.1687991785273464,0.30770698040846084,0.1157438305157999,0.825866543962916,False
TWIST1,25,73,0.1873663380784638,0.1131874350310356,0.30782141623542086,0.08550761766254353,0.795921357967651,False
PRR4,25,73,0.1417934995758595,0.1280453970295103,0.30797890637974634,0.15617683913982272,0.8455334850894207,False
CALHM2,25,73,0.0897665168627076,0.059641552843414,0.3080169525058996,0.13585782160087637,0.8382939969658453,False
TRIM43,25,64,-0.2764266456295441,-0.36466345792481164,0.3081744150725351,0.04708950689267032,0.7523217513607035,False
KDELR2,25,73,-0.0118381033575287,-0.0573999767081859,0.30819266064503303,0.1514732361449215,0.8445480713042872,False
RMDN3,25,73,-0.0823251039507115,-0.1442165708564497,0.3083199523004966,0.18136933890910223,0.8567264531030327,False
ZFP14,25,73,0.0963355120035985,0.0529988784458828,0.30877507470836435,0.1157438305157999,0.825866543962916,False
FIBP,25,73,-0.1088480317983923,-0.1317418141826229,0.3088295655959163,0.27480685152008,0.8852765716972784,False
ZNF440,25,73,0.1212034048403121,0.0962106872169295,0.3088465989137356,0.16099042170546662,0.8467558626912999,False
TRPC4AP,25,73,0.0808482531913912,0.0431125328671032,0.3089250830557219,0.22153564402204162,0.874968201092341,False
TBRG4,25,73,-0.1482967555056241,-0.1701322009118841,0.30922657651758134,0.2538874350165481,0.8804552061929203,False
CHL1,25,73,0.0924130940512614,0.0389427591361256,0.30924773665245053,0.13800925096442893,0.8382939969658453,False
KRTAP21-1,7,32,-0.1675462392038752,-0.2513141102496045,0.30926777368582803,0.41865017716410907,0.9257037084395933,False
CAMK2N2,25,73,0.0598026335762782,0.0342881450947696,0.3092701965492125,0.24057262669394208,0.8780190859452627,False
UBTF,25,73,-1.6428642058126963,-1.6404015479264369,0.30930162007289314,0.3787685564746186,0.913108226155739,False
TARS2,25,73,-0.7343391376826881,-0.7976502378964584,0.3093027278048557,0.2607337652604097,0.8804552061929203,False
WDR20,25,73,-0.0341871839489549,-0.0530373614377428,0.309318490936451,0.17610352232039705,0.8538973117163439,False
RAB32,25,73,0.1188270075168486,0.1070987865511243,0.3093588073225006,0.26420439659951955,0.8813858670559972,False
FCER2,25,73,0.0461525117476095,0.0570330318658841,0.30944974167751993,0.8068505849110305,0.9858047872077657,False
TIGD7,25,73,-0.006306513555265,-0.0281976457223682,0.30956257914573737,0.31614415209858326,0.8961082502813305,False
EXD2,25,73,0.1633009025507334,0.1256075167270242,0.3096757239831881,0.2471672461355925,0.8788332124642692,False
SLC25A32,25,73,0.0542947999607008,0.0156509142311799,0.3097604619479807,0.2607337652604097,0.8804552061929203,False
FOXO3B,25,73,-0.1063363066900961,-0.2372097496854416,0.309815882028027,0.22463119540843013,0.8758139231650692,False
DMXL2,25,73,0.0058681305993212,-0.0187783225177527,0.3098411553896199,0.23732221159645916,0.8780190859452627,False
DPH3,25,73,-0.8820443257852564,-0.9201005303991244,0.3098690517391939,0.2856961892010692,0.8859941834251768,False
SBNO2,25,73,0.0663597586686737,0.0379735763268041,0.3098748761825232,0.21243269567291467,0.874968201092341,False
RNF220,25,73,0.0429827540296682,-0.0080813624786705,0.30993363516553696,0.18136933890910223,0.8567264531030327,False
CPB1,25,73,-0.1278883349094838,-0.0972545820965842,0.309953994956413,0.9934975526358074,0.9984533469517243,False
ZNF514,25,73,-0.0495192409446471,-0.0821450999749883,0.30998907052305724,0.2572947989283857,0.8804552061929203,False
IMPG1,25,73,0.1215923744894958,0.1116216236061188,0.31010885385772013,0.26420439659951955,0.8813858670559972,False
STARD13,25,73,0.1289891441808172,0.0657110108657745,0.3101482100779301,0.10660542991062336,0.8111295844496254,False
CSNK1G3,25,73,0.1172262181670359,0.099228634899124,0.310373999964674,0.23410294936804021,0.8776290999620173,False
ZNF778,25,73,0.0403312292016787,-0.0051302915381142,0.3104385576298435,0.18404566739299788,0.8605714233995991,False
ATP6V1G2,25,73,-0.0556246988966595,-0.0681055008354306,0.3105028078573771,0.3444724965008713,0.9018449897440682,False
PALM,25,73,-0.0194413202916724,-0.1053763839619865,0.3108775124643682,0.14462120978688364,0.8416757262864688,False
KCNU1,25,73,0.0041652722799294,-0.0001637470019196,0.31087784037111194,0.17095254701783347,0.850069362334102,False
AQP1,25,73,0.0709186756930964,0.0617712260108856,0.31115908568160244,0.3006633881064895,0.8936176383453446,False
GFOD1,25,73,0.1461401381669661,0.1026833730383526,0.3112990059151451,0.07041477070349694,0.7803505892981482,False
PCDH17,25,73,0.0471751706031071,0.029856609029072,0.31131076857241696,0.21543649832775447,0.874968201092341,False
TRIM24,25,73,0.0987000899307106,0.0833712604767936,0.3113315101092916,0.22463119540843013,0.8758139231650692,False
IQSEC3,25,73,0.0051815620511156,-0.0398034166086049,0.31136310230606506,0.11386850621754119,0.8229650080559174,False
ELP2,25,73,-0.4635013520334734,-0.5701789054389335,0.3113669250165226,0.12955877984970646,0.8382939969658453,False
TUT7,25,73,0.0519305906751141,-0.001507282618325,0.3113745860767364,0.06549971757764028,0.7794349117201952,False
KCNK5,25,73,0.0266162125284459,0.0281236743371748,0.3113983294140162,0.2677067518834675,0.8835357570444424,False
DIRAS3,25,73,-0.1159404926531844,-0.1720449674374944,0.3116989560646687,0.17351375157578852,0.8535734100152165,False
GABRQ,25,73,0.0706858348991223,0.0230341490894228,0.3117690943677743,0.21243269567291467,0.874968201092341,False
LCA5,25,73,0.1025695282018508,0.0994911504581607,0.3119587279180579,0.2538874350165481,0.8804552061929203,False
RHBDL3,25,73,-0.0785978010789109,-0.1100567721444036,0.31211320177305213,0.18675112723677623,0.8623833279635937,False
EFHB,25,73,0.0653026155389628,0.0491174437386281,0.31218082895436905,0.21847077921668723,0.874968201092341,False
INSYN2B,25,73,0.1532261123480493,0.117131017691214,0.3122260551608061,0.23732221159645916,0.8780190859452627,False
PLAC1,25,73,0.0613991946197063,0.0576341382922269,0.3122415324405666,0.22463119540843013,0.8758139231650692,False
LRRC8E,25,73,-0.088867511024787,-0.1219878157964585,0.3122770648695926,0.11018969696282484,0.8140961912815872,False
RNF135,25,73,-0.0273071120345586,-0.0876398622392909,0.3122871199197847,0.16099042170546662,0.8467558626912999,False
TOR3A,25,73,-0.0067009428070503,-0.0479627709985231,0.312297846497518,0.2094592626032865,0.874968201092341,False
VCAM1,25,73,0.0207561730993286,-0.002711985959318,0.3123558432566559,0.2471672461355925,0.8788332124642692,False
FAM9A,25,73,0.0072490436389295,-0.0252025606165188,0.3125898067634383,0.31222576229778953,0.895619923814056,False
RIC1,25,73,-0.4362317959520464,-0.680463469409916,0.31274409458403435,0.15617683913982272,0.8455334850894207,False
WBP4,25,73,-0.2109506460995742,-0.2101613319518503,0.3127619233809996,0.26420439659951955,0.8813858670559972,False
TENT5B,25,73,-0.0399664988009233,-0.0885525171416921,0.3128687501543793,0.17610352232039705,0.8538973117163439,False
GET3,25,73,-0.500333304843364,-0.674164947862468,0.31290886022070485,0.15617683913982272,0.8455334850894207,False
COL7A1,25,73,-0.1572018544642281,-0.1930694547787695,0.3129600816194659,0.09971450447999401,0.8086751604842934,False
GAS2L3,25,73,0.1346652268210065,0.1132081556052958,0.312968826176526,0.2505116073346779,0.8802515444088007,False
CXorf65,25,73,0.0594446720879937,0.0471070139358636,0.3130059816504469,0.16099042170546662,0.8467558626912999,False
TMX3,25,73,0.1463230989896052,0.1494078450194861,0.3130372676681996,0.3321390979221094,0.8978721792313197,False
JTB,25,73,0.0272068107599583,-0.0563384319537932,0.3130792575545628,0.20651608755486806,0.8729467152160159,False
MMP25,25,73,-0.1003336417549228,-0.1380315209419335,0.3131375620172029,0.2277575329718765,0.8758139231650692,False
CDV3,25,73,-0.232892262250585,-0.2500198575529208,0.3131512019353565,0.13800925096442893,0.8382939969658453,False
RAB33B,25,73,0.1616166375807577,0.1126930669681136,0.3131699246283361,0.10660542991062336,0.8111295844496254,False
ATP6V1C1,25,73,-0.7774230607543977,-0.9230737091191412,0.3132112514468297,0.14018684448608495,0.8404242817946975,False
CCT8,25,73,-1.171109905048507,-1.2383831505876544,0.31333050525617,0.11764334843932436,0.8288655720493222,False
PCDHA3,25,73,-0.0095868792633721,-0.0394196319115297,0.31336231553984856,0.12348890283487465,0.8362082767115323,False
PLA2G5,25,73,-0.0371122769926246,-0.0475502094326632,0.31337841977911385,0.2471672461355925,0.8788332124642692,False
MINAR1,25,73,0.0307340450393013,0.0230358438034479,0.313399751396217,0.2471672461355925,0.8788332124642692,False
GPR21,25,73,0.0835340066925355,0.0712711818390959,0.31345825944072625,0.304485390002573,0.895619923814056,False
MRPL39,25,73,-0.4491662306547062,-0.6116994365747025,0.3134672785785942,0.16841976177646767,0.8480580590884138,False
CYREN,25,73,0.1045400902050464,0.0625616701784253,0.3135308823505032,0.2538874350165481,0.8804552061929203,False
CTNNA3,25,73,-0.0214951332193258,-0.0558157338280329,0.3135644093202748,0.18404566739299788,0.8605714233995991,False
DNASE1,25,73,-0.0399481517094894,-0.0693026709597822,0.3135856994363856,0.09804850356288715,0.8064714299936374,False
FREM3,25,73,-0.0366350084335537,-0.0695513921142414,0.3136473803447845,0.19786695225702378,0.8700226387740788,False
NCKAP1,25,73,-0.3102760894681725,-0.4303124440609006,0.3137187415692539,0.09318360472464693,0.8036423623347559,False
RAB43,25,73,-0.1521120555332503,-0.1846864825653554,0.313761746370115,0.18675112723677623,0.8623833279635937,False
BCL2L11,25,73,0.002623768769597,-0.0227534222466147,0.31386655257958096,0.33621814430050434,0.8995415615416806,False
AWAT1,25,73,0.0798878957033658,0.0421265681795957,0.3139024666127172,0.12548702947388968,0.8382939969658453,False
USP26,25,73,0.1889371010757295,0.1843995649237107,0.3139209216190871,0.3743701302978927,0.913108226155739,False
ZNF146,25,73,0.2460768342516052,0.2049109332085772,0.3140632947683418,0.2856961892010692,0.8859941834251768,False
SNTB1,25,73,0.034738483217798,0.0183884335292026,0.3141309039351792,0.20651608755486806,0.8729467152160159,False
JKAMP,25,73,-0.1075543311949229,-0.1394332086804607,0.3141489514276108,0.14239077397202002,0.8404242817946975,False
ABTB1,25,73,0.038074133559219,0.0244343728734995,0.3141818739917418,0.20360305610022278,0.8719384759811547,False
USP37,25,73,-0.6220200807354149,-0.7226246804067749,0.3141945943170013,0.15381137028327307,0.8454910118177098,False
CD160,25,73,-0.0001874625824116,-0.0588302934127269,0.31429318936200773,0.13800925096442893,0.8382939969658453,False
ICAM5,25,73,-0.1241995763063206,-0.1832910989383665,0.3143055135314117,0.0885143387102409,0.7971625351146809,False
MRPL51,25,73,-0.3128941308675982,-0.3354687831812597,0.3143107357527003,0.2677067518834675,0.8835357570444424,False
KRTAP15-1,25,73,-0.0946636160820834,-0.146560219360658,0.31431819788063914,0.14239077397202002,0.8404242817946975,False
CYLC2,25,73,0.1335512992071755,0.0833689770713355,0.3143869330934613,0.23732221159645916,0.8780190859452627,False
ISCA1,25,73,-0.2343677755476196,-0.339421321391249,0.3144467052052091,0.11764334843932436,0.8288655720493222,False
PTGIR,25,73,-0.0023593567003554,-0.0217190726570065,0.31445647183692904,0.3083395108014987,0.895619923814056,False
KCNQ4,25,73,0.0272412347629401,-0.0395378685978441,0.31467477042938,0.0575802600924042,0.7682080682417408,False
ZNF230,25,73,0.0310554920652001,-0.0286836198599848,0.3148056542081273,0.13800925096442893,0.8382939969658453,False
DNAJC13,25,73,-0.169166778074922,-0.1910913007875954,0.3148163850833546,0.29311567313121045,0.8900689474878466,False
MPIG6B,25,73,-0.0877173223797772,-0.1196614630235164,0.3148606485434114,0.2572947989283857,0.8804552061929203,False
CDC23,25,73,-2.2470113635315117,-2.2708601513591735,0.31486657365924997,0.2505116073346779,0.8802515444088007,False
KBTBD6,25,73,0.0529446199830888,0.0006420232147715,0.3150878176819876,0.07562839976068508,0.7843220567431141,False
HIRIP3,25,73,0.0140425825420245,-0.034805231601499,0.3150962532497927,0.1659152468573123,0.8480580590884138,False
INSRR,25,73,-0.0569840339419125,-0.0821433053255917,0.3151836967601182,0.08115286906207704,0.7887003225756658,False
CXCL8,25,73,0.0661688132273385,0.0439125035949796,0.3152263529723271,0.20651608755486806,0.8729467152160159,False
TEDC2,25,73,-0.1762290169322025,-0.2685314985231357,0.31526766513656357,0.12348890283487465,0.8362082767115323,False
KRT76,25,73,-0.0692316252799352,-0.0933075451160652,0.31529241797669694,0.2277575329718765,0.8758139231650692,False
ATP10B,25,73,0.1007482598281091,0.0395065752651912,0.31536901925617716,0.20072005100039259,0.8714555047186535,False
NDUFC1,25,73,-0.1716288994907421,-0.2880905332712842,0.315596122708129,0.04586035196578396,0.744856857879051,False
AASDHPPT,25,73,-0.2189374741082329,-0.290955055543898,0.31563903962948664,0.18136933890910223,0.8567264531030327,False
ALPK2,25,73,0.131827625862201,0.1044821168644418,0.3156508892136176,0.2607337652604097,0.8804552061929203,False
HOXA9,25,73,-0.1325683962673023,-0.1575592996675535,0.31575625774757166,0.2277575329718765,0.8758139231650692,False
FOSB,25,73,-0.1236447772843451,-0.1585148299301304,0.3157777120173588,0.22463119540843013,0.8758139231650692,False
CTR9,25,73,-0.7068025164259226,-0.8063667948103521,0.31578485081590035,0.20651608755486806,0.8729467152160159,False
MTF1,25,73,-0.0832570821128556,-0.1125101518586313,0.31579720943040385,0.2471672461355925,0.8788332124642692,False
CRISP3,25,73,0.1221833549626461,0.0885389827473085,0.3158011988352479,0.18948585389110273,0.8685252674134364,False
PCNX1,25,73,0.0250656004860563,0.0148905530975596,0.3158292104669887,0.2856961892010692,0.8859941834251768,False
SLC2A2,25,73,0.0188860535465796,0.013023816345943,0.31584022093753944,0.2607337652604097,0.8804552061929203,False
SLC17A3,25,73,0.0042312791775988,0.0012422700603659,0.3158498287055563,0.4244814714340829,0.9271990820178512,False
POU3F2,25,73,0.1418388079579082,0.10704611330223,0.31591940779660105,0.1157438305157999,0.825866543962916,False
ITGA6,25,73,-0.0954494662928039,-0.1099850314406436,0.3160174555539511,0.3006633881064895,0.8936176383453446,False
TRAT1,25,73,0.187318975074672,0.1452397641033172,0.3161335891802657,0.21543649832775447,0.874968201092341,False
H4C4,25,73,-0.0878383973436843,-0.1128759810474663,0.3162328633986871,0.23091475318925148,0.8766742408292332,False
SELL,25,73,0.065598297654242,0.0554615631963247,0.31624263967574734,0.2784046950979283,0.8852765716972784,False
RLIM,25,73,-0.0715303361261656,-0.0684385657287753,0.3162452116307517,0.3570942663368314,0.9078487579307704,False
CCL8,25,73,0.1242962729304424,0.0816872296206251,0.31629075208257135,0.10660542991062336,0.8111295844496254,False
GRIN3B,25,73,-0.0429132752987951,-0.061488232562767,0.3163171571294237,0.19224998036336605,0.8691171615308171,False
PLEKHO1,25,73,0.0724653838771727,0.0547600318047469,0.31636559928264507,0.20360305610022278,0.8719384759811547,False
TEX55,25,73,0.1639144578127842,0.1306595565527185,0.3163841067536399,0.1659152468573123,0.8480580590884138,False
MRPS17,25,73,-0.0953159437178729,-0.2428295210672733,0.31659700305517396,0.13163276122329212,0.8382939969658453,False
ARMCX3,25,73,0.0417892529459793,0.0225433484533344,0.3167090180751019,0.1275102620164119,0.8382939969658453,False
MUC5B,25,73,-0.017526917215686,-0.0542831569028362,0.3167501630843024,0.09804850356288715,0.8064714299936374,False
ST3GAL5,25,73,0.0813310365525131,0.0239202669203526,0.31683741138547167,0.13800925096442893,0.8382939969658453,False
POMC,25,73,0.0292178679787042,-0.0195824084787394,0.3168635598531525,0.06087106239756634,0.7746479913774038,False
PARVG,25,73,0.1695311928289038,0.1696979040523985,0.31690097642495973,0.5039578434534513,0.9477820622765035,False
LIMD1,25,73,-0.0325308745781066,-0.0726591593498759,0.3169302527975392,0.13800925096442893,0.8382939969658453,False
GPR137B,25,73,0.0502855833513664,0.0149870706333098,0.3169398590412173,0.13373238319902436,0.8382939969658453,False
XAF1,25,73,-0.0599575688310401,-0.0685226533031357,0.3169936285651114,0.2607337652604097,0.8804552061929203,False
FAP,25,73,0.070985397932472,0.0274236185647049,0.3171101496724763,0.13163276122329212,0.8382939969658453,False
PAG1,25,73,0.0022254176934636,-0.0498897431064793,0.3171824674408951,0.09318360472464693,0.8036423623347559,False
FOSL1,25,73,-0.2336030056707751,-0.3220589683150338,0.31726009278319806,0.16841976177646767,0.8480580590884138,False
PKIB,25,73,0.0274160583313297,0.0088208094110664,0.3172790346216778,0.5518915612985078,0.9517183675364054,False
EXOC2,25,73,-0.2720172914609453,-0.2929027086079858,0.3173926813651338,0.14916227434494478,0.8442641228785369,False
SLC35B4,25,73,0.1218202971293948,0.0538841486958443,0.3174109543926207,0.16343885119483514,0.8467558626912999,False
CRYBG1,25,73,0.1316283391557965,0.1015474964057836,0.31744115957470337,0.21243269567291467,0.874968201092341,False
KRTAP10-1,25,64,-0.2259877784533003,-0.2587443780629394,0.31759358892873474,0.12400277259469807,0.8382939969658453,False
FAM184B,25,73,0.1846727120345367,0.1642560924423903,0.31768366746773946,0.15381137028327307,0.8454910118177098,False
TRIM25,25,73,-0.039222344569993,-0.0475019837730957,0.3177140916111507,0.2893899158638509,0.8882318694547603,False
LANCL3,25,73,-0.0606208360180336,-0.0914875635774932,0.31777312040380384,0.2893899158638509,0.8882318694547603,False
DOHH,25,73,-0.4098033497027641,-0.448596891870919,0.31784839634155193,0.1950436371646873,0.8691171615308171,False
TMEM70,25,73,-0.077527488071395,-0.0804154184437685,0.31784891501819446,0.43399648683575054,0.9305262472141389,False
AKAP8L,25,73,-0.150962487399128,-0.1771608044329456,0.31795521106979663,0.48848249166740954,0.9450776389823393,False
MATR3,25,73,-0.2129123462817674,-0.26683479876516,0.31799085015170164,0.3240773558883906,0.8968019191580603,False
PLEKHG4,25,73,-0.0977742677440847,-0.0812664058297133,0.317999177584283,0.3006633881064895,0.8936176383453446,False
MTX1,25,73,-0.0610160419602311,-0.0825236810055405,0.3181506453443453,0.20072005100039259,0.8714555047186535,False
ZNF423,25,73,0.1136444340282193,0.0951187393008582,0.31825051135297144,0.5091731975857208,0.9477820622765035,False
CTNNBL1,25,73,-0.9493466514144938,-1.015624686518657,0.31826621067995897,0.13163276122329212,0.8382939969658453,False
EMC7,25,73,-0.5068158845766257,-0.6606428423628969,0.31833891605636255,0.26420439659951955,0.8813858670559972,False
DEDD2,25,73,0.1207148821751482,0.0892070862258473,0.31835001389929257,0.16343885119483514,0.8467558626912999,False
ARAP3,25,73,0.0026489503935552,0.036901684842619,0.31850168581003074,0.26420439659951955,0.8813858670559972,False
CFP,25,73,0.080362877709976,0.0776240277934452,0.31850560892410196,0.21847077921668723,0.874968201092341,False
GATB,25,73,-0.1225129892505628,-0.2018053777879014,0.31867145026296234,0.16841976177646767,0.8480580590884138,False
PCARE,25,73,0.0785047088797005,0.0361729192071666,0.31867626122329334,0.1275102620164119,0.8382939969658453,False
HAGHL,25,73,-0.0322489293464478,-0.064505509848401,0.3189031022099933,0.09004934372176171,0.8017253139398755,False
ADRM1,25,73,-0.3453746304080353,-0.4723646134138987,0.3189354322223762,0.21847077921668723,0.874968201092341,False
ZNF384,25,73,-0.0031923155846692,-0.0718137581532881,0.3190926209031889,0.09640481408633429,0.8036423623347559,False
TMEM41B,25,73,-0.204930016157663,-0.2496760836243016,0.31918516380041406,0.19786695225702378,0.8700226387740788,False
CASK,25,73,0.1108585475711372,0.1136851706445077,0.31920833817990746,0.5683528888084646,0.9555682746577195,False
TJP2,25,73,0.0415949493576108,-0.0574845054777294,0.3193488826249049,0.056516746184324305,0.7682080682417408,False
ZNF497,25,73,0.0836458123763073,0.0609968695662938,0.3195293221324535,0.20072005100039259,0.8714555047186535,False
SLC6A4,25,73,0.0018195808436568,-0.0636804497982092,0.31961307225526314,0.16343885119483514,0.8467558626912999,False
NOA1,25,73,-0.2004795297732227,-0.3184843443627054,0.31962012878620427,0.07429633145241381,0.7843208314992702,False
DICER1,25,73,-0.3269435636046265,-0.4081309469913677,0.31963995982483684,0.21243269567291467,0.874968201092341,False
KRT28,25,73,-0.1300638582288317,-0.129123531668707,0.3196803997649379,0.44363361365524334,0.9327854510380122,False
CHTF18,25,73,-0.3502106587691241,-0.399860004655245,0.32005563068407206,0.23732221159645916,0.8780190859452627,False
ALKBH6,25,73,-0.0176674375403254,-0.0565972642565786,0.3200817977919399,0.1950436371646873,0.8691171615308171,False
WRNIP1,25,73,0.0765886422454421,0.0708642476918006,0.3201150578992675,0.27480685152008,0.8852765716972784,False
S1PR1,25,73,0.0187852047699228,0.0061291476475781,0.32020219931261534,0.2572947989283857,0.8804552061929203,False
SH2D4A,25,73,0.1451164795985057,0.1502661243399065,0.3202739089266735,0.2094592626032865,0.874968201092341,False
ZFAND2A,25,73,0.1880092046364391,0.1381184891076499,0.32029282509121876,0.2968734891684388,0.8916647461104316,False
OTOP3,25,73,0.1463637244877202,0.0724809295642251,0.3203248701075768,0.0797419374879255,0.7882319079911754,False
PPIL3,25,73,-0.0343740379033196,-0.0899911342733116,0.32033348694201075,0.16343885119483514,0.8467558626912999,False
MPHOSPH8,25,73,-0.1425619043064793,-0.1499775046062815,0.3205914970395265,0.22153564402204162,0.874968201092341,False
SORD,25,73,0.0322685967697345,-0.0036522014036232,0.3206159149185664,0.4583159980009992,0.9368518194432189,False
NPAS2,25,73,0.1266556151683775,0.0907523768699825,0.3206555523538557,0.09478324495446373,0.8036423623347559,False
YIPF6,25,73,-0.0260265456118388,-0.0792831312411817,0.32069934087043434,0.2277575329718765,0.8758139231650692,False
CLEC4G,25,73,-0.035049069786918,-0.0860730394234091,0.32072733169702006,0.11386850621754119,0.8229650080559174,False
HTR3B,25,73,0.1168032467375316,0.0972267878397128,0.3207299977514664,0.21847077921668723,0.874968201092341,False
TFG,25,73,-0.0904228375720188,-0.1355038262194915,0.32087097019867095,0.0916057016500618,0.802433725592212,False
RIPPLY2,25,73,0.021573563511015,0.0177806175772839,0.32090270484613875,0.1659152468573123,0.8480580590884138,False
KEL,25,73,0.1997361973221697,0.1749232848452564,0.3209686563590224,0.23091475318925148,0.8766742408292332,False
PPM1N,25,73,-0.1003401846453979,-0.1389901007778562,0.32103655328958847,0.15381137028327307,0.8454910118177098,False
HTATIP2,25,73,0.0346066524796993,0.0176375095789241,0.3212612176959014,0.3200946835873423,0.8963950915827947,False
PTPN3,25,73,0.0798493299921984,0.0345516289477971,0.3213093364238615,0.21243269567291467,0.874968201092341,False
H3C1,25,73,-0.1810061036784506,-0.2169301880734341,0.32133154104031203,0.16841976177646767,0.8480580590884138,False
MYOC,25,73,0.0804514547785007,0.0511595993301123,0.32134921342208933,0.14018684448608495,0.8404242817946975,False
NEUROD1,25,73,0.0805065122217396,0.0701430024802119,0.3214597713153257,0.31614415209858326,0.8961082502813305,False
TPMT,25,73,-0.0293395472273386,-0.0404271398475634,0.32150687003908335,0.10484828072456003,0.8111295844496254,False
PRR7,25,73,-0.2048434257073637,-0.2315449241587688,0.32152622927449054,0.18136933890910223,0.8567264531030327,False
EEFSEC,25,73,-0.3599112400275174,-0.3367157505970294,0.3216930530456062,0.47326701812400807,0.9432200624632198,False
RTL10,25,73,-0.0742202661914097,-0.0822129722307739,0.3218632835370923,0.2277575329718765,0.8758139231650692,False
RCCD1,25,73,0.1434121616002093,0.0963094056428256,0.3218681013613214,0.06670115714001269,0.7794349117201952,False
KPNA1,25,73,0.1147678911545798,0.0856880698399414,0.3218953565767845,0.14239077397202002,0.8404242817946975,False
RBM4,7,32,0.0868550899469696,0.0037860865395905,0.3219139050874305,0.5540117614421021,0.9521616799963463,False
MDGA2,25,73,-0.0083322505846466,-0.0595607640144593,0.32199653586163335,0.06670115714001269,0.7794349117201952,False
BBS10,25,73,0.1250887047343933,0.0838418762310632,0.322093192466533,0.2277575329718765,0.8758139231650692,False
SSNA1,25,73,0.0374125844297376,0.0169107551839063,0.3221267411600181,0.3240773558883906,0.8968019191580603,False
SUCLG2,25,73,0.0109450662266097,-0.0118720477221578,0.32218960618852394,0.29311567313121045,0.8900689474878466,False
WDR45B,25,73,-0.0084426132114219,-0.0082830832510922,0.32242860168360443,0.21847077921668723,0.874968201092341,False
ERCC6L,25,73,-0.1507865761866196,-0.1562495960326003,0.3225317443710064,0.22153564402204162,0.874968201092341,False
RIN1,25,73,-0.0949129853720768,-0.1356817499324574,0.3225612938618943,0.14687832080226643,0.8427760544977406,False
PPP4R3B,25,73,-0.0191697245654386,-0.0727627291987848,0.32262883376336343,0.08700049420649132,0.795921357967651,False
